player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Grégory Coupet,Goalkeeper,1972-12-31,32,France,Olympique Lyon,Ligue 1,2005/2006,2005
Rémy Vercoutre,Goalkeeper,1980-06-26,25,France,Olympique Lyon,Ligue 1,2005/2006,2005
Joan Hartock,Goalkeeper,1987-02-17,18,Martinique,Olympique Lyon,Ligue 1,2005/2006,2005
Rémy Riou,Goalkeeper,1987-08-06,17,France,Olympique Lyon,Ligue 1,2005/2006,2005
Cris,Centre-Back,1977-06-03,28,Brazil,Olympique Lyon,Ligue 1,2005/2006,2005
Sylvain Monsoreau,Centre-Back,1981-03-20,24,France,Olympique Lyon,Ligue 1,2005/2006,2005
Patrick Müller,Centre-Back,1976-12-17,28,Switzerland,Olympique Lyon,Ligue 1,2005/2006,2005
Caçapa,Centre-Back,1976-05-29,29,Brazil,Olympique Lyon,Ligue 1,2005/2006,2005
Lamine Diatta,Centre-Back,1975-07-02,29,Senegal,Olympique Lyon,Ligue 1,2005/2006,2005
Éric Abidal,Left-Back,1979-09-11,25,France,Olympique Lyon,Ligue 1,2005/2006,2005
Jérémy Berthod,Left-Back,1984-04-24,21,France,Olympique Lyon,Ligue 1,2005/2006,2005
Anthony Réveillère,Right-Back,1979-11-10,25,France,Olympique Lyon,Ligue 1,2005/2006,2005
François Clerc,Right-Back,1983-04-18,22,France,Olympique Lyon,Ligue 1,2005/2006,2005
Mahamadou Diarra,Defensive Midfield,1981-05-18,24,Mali,Olympique Lyon,Ligue 1,2005/2006,2005
Benoît Pedretti,Defensive Midfield,1980-11-12,24,France,Olympique Lyon,Ligue 1,2005/2006,2005
Jérémy Clément,Defensive Midfield,1984-08-26,20,France,Olympique Lyon,Ligue 1,2005/2006,2005
Romain Beynié,Defensive Midfield,1987-05-06,18,France,Olympique Lyon,Ligue 1,2005/2006,2005
Tiago,Central Midfield,1981-05-02,24,Portugal,Olympique Lyon,Ligue 1,2005/2006,2005
Juninho Pernambucano,Attacking Midfield,1975-01-30,30,Brazil,Olympique Lyon,Ligue 1,2005/2006,2005
Hatem Ben Arfa,Attacking Midfield,1987-03-07,18,France,Olympique Lyon,Ligue 1,2005/2006,2005
Florent Malouda,Left Winger,1980-06-13,25,French Guiana,Olympique Lyon,Ligue 1,2005/2006,2005
Sidney Govou,Right Winger,1979-07-27,25,France,Olympique Lyon,Ligue 1,2005/2006,2005
Sylvain Wiltord,Second Striker,1974-05-10,31,France,Olympique Lyon,Ligue 1,2005/2006,2005
Fred,Centre-Forward,1983-10-03,21,Brazil,Olympique Lyon,Ligue 1,2005/2006,2005
John Carew,Centre-Forward,1979-09-05,25,Norway,Olympique Lyon,Ligue 1,2005/2006,2005
Pierre-Alain Frau,Centre-Forward,1980-04-15,25,France,Olympique Lyon,Ligue 1,2005/2006,2005
Nilmar,Centre-Forward,1984-07-14,20,Brazil,Olympique Lyon,Ligue 1,2005/2006,2005
Karim Benzema,Centre-Forward,1987-12-19,17,France,Olympique Lyon,Ligue 1,2005/2006,2005
Flavio Roma,Goalkeeper,1974-06-21,31,Italy,AS Monaco,Ligue 1,2005/2006,2005
Guillaume Warmuz,Goalkeeper,1970-05-22,35,France,AS Monaco,Ligue 1,2005/2006,2005
André Biancarelli,Goalkeeper,1970-03-11,35,France,AS Monaco,Ligue 1,2005/2006,2005
Sébastien Squillaci,Centre-Back,1980-08-11,24,France,AS Monaco,Ligue 1,2005/2006,2005
Gaël Givet,Centre-Back,1981-10-09,23,France,AS Monaco,Ligue 1,2005/2006,2005
Julien Rodriguez,Centre-Back,1978-06-11,27,France,AS Monaco,Ligue 1,2005/2006,2005
François Modesto,Centre-Back,1978-08-19,26,France,AS Monaco,Ligue 1,2005/2006,2005
Arnaud Lescure,Centre-Back,1986-02-13,19,France,AS Monaco,Ligue 1,2005/2006,2005
Marko Muslin,Centre-Back,1985-06-17,20,France,AS Monaco,Ligue 1,2005/2006,2005
Massamba Sambou,Centre-Back,1986-09-17,18,Senegal,AS Monaco,Ligue 1,2005/2006,2005
Patrice Evra,Left-Back,1981-05-15,24,France,AS Monaco,Ligue 1,2005/2006,2005
Manuel dos Santos,Left-Back,1974-03-28,31,Cape Verde,AS Monaco,Ligue 1,2005/2006,2005
Olivier Veigneau,Left-Back,1985-07-16,19,France,AS Monaco,Ligue 1,2005/2006,2005
Maicon,Right-Back,1981-07-26,23,Brazil,AS Monaco,Ligue 1,2005/2006,2005
