player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
José Moreira,Goalkeeper,1982-03-20,23,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Quim,Goalkeeper,1975-11-13,29,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Bruno Costa,Goalkeeper,1986-08-28,18,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Moretto,Goalkeeper,1978-05-10,27,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Rui Nereu,Goalkeeper,1986-02-04,19,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Luisão,Centre-Back,1981-02-13,24,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Ricardo Rocha,Centre-Back,1978-10-03,26,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Alcides,Centre-Back,1985-03-13,20,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Anderson,Centre-Back,1980-04-27,25,Brazil,SL Benfica,Liga NOS,2005/2006,2005
José Fonte,Centre-Back,1983-12-22,21,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Léo,Left-Back,1975-07-06,29,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Manuel dos Santos,Left-Back,1974-03-28,31,Cape Verde,SL Benfica,Liga NOS,2005/2006,2005
Alex Costa,Right-Back,1979-09-06,25,Portugal,SL Benfica,Liga NOS,2005/2006,2005
João Pereira,Right-Back,1984-02-25,21,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Nélson,Right-Back,1983-06-10,22,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Petit,Defensive Midfield,1976-09-25,28,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Fernando Alexandre,Defensive Midfield,1985-08-02,19,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Georgios Karagounis,Central Midfield,1977-03-06,28,Greece,SL Benfica,Liga NOS,2005/2006,2005
Bruno Aguiar,Central Midfield,1981-02-24,24,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Beto,Central Midfield,1976-11-20,28,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Carlitos,Left Midfield,1982-09-06,22,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Manuel Fernandes,Attacking Midfield,1986-02-05,19,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Geovanni,Attacking Midfield,1980-01-11,25,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Nuno Assis,Attacking Midfield,1977-11-25,27,Portugal,SL Benfica,Liga NOS,2005/2006,2005
João Coimbra,Attacking Midfield,1986-05-24,19,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Simão,Left Winger,1979-10-31,25,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Laurent Robert,Left Winger,1975-05-21,30,France,SL Benfica,Liga NOS,2005/2006,2005
Andrey Karyaka,Left Winger,1978-04-01,27,Russia,SL Benfica,Liga NOS,2005/2006,2005
Gustavo Manduca,Left Winger,1980-06-08,25,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Marco Ferreira,Right Winger,1978-03-12,27,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Hélio Roque,Right Winger,1985-07-20,19,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Fabrizio Miccoli,Centre-Forward,1979-06-27,26,Italy,SL Benfica,Liga NOS,2005/2006,2005
Nuno Gomes,Centre-Forward,1976-07-05,28,Portugal,SL Benfica,Liga NOS,2005/2006,2005
Mantorras,Centre-Forward,1982-03-18,23,Angola,SL Benfica,Liga NOS,2005/2006,2005
Marcel,Centre-Forward,1981-11-12,23,Brazil,SL Benfica,Liga NOS,2005/2006,2005
Ricardo,Goalkeeper,1976-02-11,29,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Nélson,Goalkeeper,1975-10-20,29,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Tiago Ferreira,Goalkeeper,1975-04-16,30,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Polga,Centre-Back,1979-02-09,26,Brazil,Sporting CP,Liga NOS,2005/2006,2005
Beto,Centre-Back,1976-05-03,29,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Marco Caneira,Centre-Back,1979-02-09,26,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Hugo,Centre-Back,1976-08-11,28,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Tonel,Centre-Back,1980-04-13,25,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Paíto,Left-Back,1982-07-05,22,Mozambique,Sporting CP,Liga NOS,2005/2006,2005
Edson Miolo,Left-Back,1977-03-15,28,Brazil,Sporting CP,Liga NOS,2005/2006,2005
André Marques,Left-Back,1987-08-01,17,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Rogério,Right-Back,1976-02-28,29,Brazil,Sporting CP,Liga NOS,2005/2006,2005
Abel Ferreira,Right-Back,1978-12-22,26,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Miguel Garcia,Right-Back,1983-02-04,22,Portugal,Sporting CP,Liga NOS,2005/2006,2005
Luís Loureiro,Defensive Midfield,1976-12-04,28,Portugal,Sporting CP,Liga NOS,2005/2006,2005
