player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Nélson,Goalkeeper,1975-10-20,28,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Tiago Ferreira,Goalkeeper,1975-04-16,29,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Mário Felgueiras,Goalkeeper,1986-12-12,17,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Ricardo,Goalkeeper,1976-02-11,28,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Polga,Centre-Back,1979-02-09,25,Brazil,Sporting CP,Liga NOS,2004/2005,2004
Hugo,Centre-Back,1976-08-11,27,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Joseph Enakarhire,Centre-Back,1982-11-06,21,Nigeria,Sporting CP,Liga NOS,2004/2005,2004
Beto,Centre-Back,1976-05-03,28,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Paíto,Left-Back,1982-07-05,21,Mozambique,Sporting CP,Liga NOS,2004/2005,2004
Rui Jorge,Left-Back,1973-03-27,31,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Miguel Garcia,Right-Back,1983-02-04,21,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Mario Sergio,Right-Back,1981-07-28,22,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Rogério,Right-Back,1976-02-28,28,Brazil,Sporting CP,Liga NOS,2004/2005,2004
Miguel Veloso,Defensive Midfield,1986-05-11,18,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Custódio,Defensive Midfield,1983-05-24,21,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Pedro Barbosa,Central Midfield,1970-08-06,33,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Fábio Rochemback,Central Midfield,1981-12-10,22,Brazil,Sporting CP,Liga NOS,2004/2005,2004
João Moutinho,Central Midfield,1986-09-08,17,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Hugo Viana,Central Midfield,1983-01-15,21,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Tinga,Central Midfield,1978-01-13,26,Brazil,Sporting CP,Liga NOS,2004/2005,2004
Rodrigo Tello,Left Midfield,1979-10-14,24,Chile,Sporting CP,Liga NOS,2004/2005,2004
Hugo Moutinho,Attacking Midfield,1982-01-01,22,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Carlos Martins,Attacking Midfield,1982-04-29,22,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Danny,Attacking Midfield,1983-08-07,20,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Paulo Sérgio,Attacking Midfield,1984-01-24,20,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Douala,Left Winger,1978-09-25,25,Cameroon,Sporting CP,Liga NOS,2004/2005,2004
Ricardo Sá Pinto,Second Striker,1972-10-10,31,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Marius Niculae,Centre-Forward,1981-05-16,23,Romania,Sporting CP,Liga NOS,2004/2005,2004
Liedson,Centre-Forward,1977-12-17,26,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Carlos Saleiro,Centre-Forward,1986-02-25,18,Portugal,Sporting CP,Liga NOS,2004/2005,2004
Mauricio Pinilla,Centre-Forward,1984-02-04,20,Chile,Sporting CP,Liga NOS,2004/2005,2004
Mota,Centre-Forward,1980-11-21,23,Brazil,Sporting CP,Liga NOS,2004/2005,2004
José Moreira,Goalkeeper,1982-03-20,22,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Quim,Goalkeeper,1975-11-13,28,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Yannick Quesnel,Goalkeeper,1973-10-24,30,France,SL Benfica,Liga NOS,2004/2005,2004
Amoreirinha,Centre-Back,1984-08-05,19,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Argel Fucks,Centre-Back,1974-09-04,29,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Luisão,Centre-Back,1981-02-13,23,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Alcides,Centre-Back,1985-03-13,19,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Azar Karadas,Centre-Back,1981-08-09,22,Norway,SL Benfica,Liga NOS,2004/2005,2004
André Luis,Centre-Back,1979-07-31,24,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Ricardo Rocha,Centre-Back,1978-10-03,25,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Takis Fyssas,Left-Back,1973-06-12,31,Greece,SL Benfica,Liga NOS,2004/2005,2004
Manuel dos Santos,Left-Back,1974-03-28,30,Cape Verde,SL Benfica,Liga NOS,2004/2005,2004
Miguel,Right-Back,1980-01-04,24,Portugal,SL Benfica,Liga NOS,2004/2005,2004
João Pereira,Right-Back,1984-02-25,20,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Paulo Almeida,Defensive Midfield,1981-04-20,23,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Petit,Defensive Midfield,1976-09-25,27,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Everson,Defensive Midfield,1975-11-10,28,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Fernando Alexandre,Defensive Midfield,1985-08-02,18,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Bruno Aguiar,Central Midfield,1981-02-24,23,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Carlitos,Left Midfield,1982-09-06,21,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Zlatko Zahovic,Attacking Midfield,1971-02-01,33,Slovenia,SL Benfica,Liga NOS,2004/2005,2004
Geovanni,Attacking Midfield,1980-01-11,24,Brazil,SL Benfica,Liga NOS,2004/2005,2004
Nuno Assis,Attacking Midfield,1977-11-25,26,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Manuel Fernandes,Attacking Midfield,1986-02-05,18,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Simão,Left Winger,1979-10-31,24,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Mantorras,Centre-Forward,1982-03-18,22,Angola,SL Benfica,Liga NOS,2004/2005,2004
Nuno Gomes,Centre-Forward,1976-07-05,27,Portugal,SL Benfica,Liga NOS,2004/2005,2004
Tomislav Sokota,Centre-Forward,1977-04-08,27,Croatia,SL Benfica,Liga NOS,2004/2005,2004
Andrija Delibasic,Centre-Forward,1981-04-24,23,Montenegro,SL Benfica,Liga NOS,2004/2005,2004
Pedro Gomes,Goalkeeper,1985-10-14,18,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Dani,Goalkeeper,1973-09-24,30,Spain,Académica Coimbra,Liga NOS,2004/2005,2004
Pedro Roma,Goalkeeper,1970-08-13,33,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Danilo Moreira,Centre-Back,1980-08-19,23,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Vasco Faísca,Centre-Back,1980-08-27,23,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Zé António,Centre-Back,1977-03-14,27,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Zé Castro,Centre-Back,1983-01-13,21,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Pedro Henriques,Left-Back,1974-10-16,29,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Vítor Vinha,Left-Back,1986-11-11,17,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Damian Tixier,Left-Back,1980-06-23,24,France,Académica Coimbra,Liga NOS,2004/2005,2004
Fredy,Left-Back,1979-08-14,24,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Lira,Left-Back,1983-04-25,21,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Kenedy,Left-Back,1974-02-18,30,Guinea-Bissau,Académica Coimbra,Liga NOS,2004/2005,2004
Bruno Leite,Right-Back,1982-01-11,22,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Sarmento,Right-Back,1985-03-16,19,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Nuno Luís,Right-Back,1975-01-15,29,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Rodolfo,Defensive Midfield,1976-11-06,27,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Paulo Adriano,Defensive Midfield,1977-03-03,27,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Luís Andrade,Defensive Midfield,1973-09-30,30,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Roberto Brum,Defensive Midfield,1978-07-07,25,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Hugo Leal,Central Midfield,1980-05-21,24,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Dionattan,Central Midfield,1982-05-28,22,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Nuno Piloto,Central Midfield,1982-03-19,22,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Rafael Ledesma,Attacking Midfield,1982-12-31,21,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Ricardo Fernandes,Attacking Midfield,1978-04-21,26,Portugal,Académica Coimbra,Liga NOS,2004/2005,2004
Delmer,Forward,1974-07-24,29,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Luciano Fonseca,Right Winger,1979-05-11,25,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Joeano,Centre-Forward,1979-08-12,24,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Kenny Cooper Jr.,Centre-Forward,1984-10-21,19,United States,Académica Coimbra,Liga NOS,2004/2005,2004
Dário,Centre-Forward,1977-02-27,27,Mozambique,Académica Coimbra,Liga NOS,2004/2005,2004
Marcel,Centre-Forward,1981-11-12,22,Brazil,Académica Coimbra,Liga NOS,2004/2005,2004
Nuno Espírito Santo,Goalkeeper,1974-01-25,30,Portugal,FC Porto,Liga NOS,2004/2005,2004
Rui Sacramento,Goalkeeper,1985-01-31,19,Portugal,FC Porto,Liga NOS,2004/2005,2004
Vítor Baía,Goalkeeper,1969-10-15,34,Portugal,FC Porto,Liga NOS,2004/2005,2004
Jorge Costa,Centre-Back,1971-10-14,32,Portugal,FC Porto,Liga NOS,2004/2005,2004
Pedro Emanuel,Centre-Back,1975-02-11,29,Portugal,FC Porto,Liga NOS,2004/2005,2004
Ricardo Costa,Centre-Back,1981-05-16,23,Portugal,FC Porto,Liga NOS,2004/2005,2004
Pepe,Centre-Back,1983-02-26,21,Portugal,FC Porto,Liga NOS,2004/2005,2004
Nuno Valente,Left-Back,1974-09-12,29,Portugal,FC Porto,Liga NOS,2004/2005,2004
Areias,Left-Back,1977-06-02,27,Portugal,FC Porto,Liga NOS,2004/2005,2004
Leandro,Left-Back,1979-04-19,25,Brazil,FC Porto,Liga NOS,2004/2005,2004
Bosingwa,Right-Back,1982-08-24,21,Portugal,FC Porto,Liga NOS,2004/2005,2004
Georgios Seitaridis,Right-Back,1981-06-04,23,Greece,FC Porto,Liga NOS,2004/2005,2004
Costinha,Defensive Midfield,1974-12-01,29,Portugal,FC Porto,Liga NOS,2004/2005,2004
Hugo Leal,Central Midfield,1980-05-21,24,Portugal,FC Porto,Liga NOS,2004/2005,2004
César Peixoto,Central Midfield,1980-05-12,24,Portugal,FC Porto,Liga NOS,2004/2005,2004
Maniche,Central Midfield,1977-11-11,26,Portugal,FC Porto,Liga NOS,2004/2005,2004
Ibson,Central Midfield,1983-11-07,20,Brazil,FC Porto,Liga NOS,2004/2005,2004
Raúl Meireles,Central Midfield,1983-03-17,21,Portugal,FC Porto,Liga NOS,2004/2005,2004
Paulo Machado,Central Midfield,1986-03-31,18,Portugal,FC Porto,Liga NOS,2004/2005,2004
Leandro Bonfim,Attacking Midfield,1984-01-08,20,Brazil,FC Porto,Liga NOS,2004/2005,2004
Diego,Attacking Midfield,1985-02-28,19,Brazil,FC Porto,Liga NOS,2004/2005,2004
Carlos Alberto,Attacking Midfield,1984-12-11,19,Brazil,FC Porto,Liga NOS,2004/2005,2004
Léo Lima,Attacking Midfield,1982-01-14,22,Brazil,FC Porto,Liga NOS,2004/2005,2004
Bruno Gama,Right Winger,1987-11-15,16,Portugal,FC Porto,Liga NOS,2004/2005,2004
Ricardo Quaresma,Right Winger,1983-09-26,20,Portugal,FC Porto,Liga NOS,2004/2005,2004
Maciel,Right Winger,1978-11-29,25,Brazil,FC Porto,Liga NOS,2004/2005,2004
Ivanildo,Right Winger,1986-01-09,18,Guinea-Bissau,FC Porto,Liga NOS,2004/2005,2004
Luís Fabiano,Centre-Forward,1980-11-08,23,Brazil,FC Porto,Liga NOS,2004/2005,2004
Edgaras Jankauskas,Centre-Forward,1975-03-12,29,Lithuania,FC Porto,Liga NOS,2004/2005,2004
Derlei,Centre-Forward,1975-07-14,28,Brazil,FC Porto,Liga NOS,2004/2005,2004
Cláudio Pitbull,Centre-Forward,1982-01-08,22,Brazil,FC Porto,Liga NOS,2004/2005,2004
Hugo Almeida,Centre-Forward,1984-05-23,20,Portugal,FC Porto,Liga NOS,2004/2005,2004
Hélder Postiga,Centre-Forward,1982-08-02,21,Portugal,FC Porto,Liga NOS,2004/2005,2004
Benni McCarthy,Centre-Forward,1977-11-12,26,South Africa,FC Porto,Liga NOS,2004/2005,2004
Miguel Moreira,Goalkeeper,1974-03-17,30,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Jérôme Palatsi,Goalkeeper,1969-12-10,34,France,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Tomas Tomic,Goalkeeper,1977-01-10,27,Germany,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Turra,Centre-Back,1973-11-14,30,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Medeiros,Centre-Back,1977-04-14,27,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Attila Dragóner,Centre-Back,1974-11-15,29,Hungary,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Moreno,Centre-Back,1981-08-19,22,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Cléber,Centre-Back,1974-04-29,30,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Zé Nando,Left-Back,1975-07-21,28,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Rogério Matias,Left-Back,1974-10-22,29,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Bessa,Right-Back,1976-12-18,27,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Alex Costa,Right-Back,1979-09-06,24,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Rui Ferreira,Defensive Midfield,1973-03-29,31,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Ivan Djurdjevic,Defensive Midfield,1977-02-05,27,Serbia,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Flávio Meireles,Defensive Midfield,1976-10-03,27,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Alexandre Rotweiller,Defensive Midfield,1979-02-19,25,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
César Peixoto,Central Midfield,1980-05-12,24,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Braulio Leal,Central Midfield,1981-11-22,22,Chile,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Rafael,Attacking Midfield,1974-06-03,30,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Nuno Assis,Attacking Midfield,1977-11-25,26,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Tiago Targino,Right Winger,1986-06-06,18,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Marco Ferreira,Right Winger,1978-03-12,26,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Luís Mário,Second Striker,1976-11-01,27,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Sanibal Orahovac,Centre-Forward,1978-12-12,25,Montenegro,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Elpídio Silva,Centre-Forward,1975-07-19,28,Brazil,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Romeu,Centre-Forward,1974-10-08,29,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
Carlos Carneiro,Centre-Forward,1974-01-08,30,Portugal,Vitória Guimarães SC,Liga NOS,2004/2005,2004
