player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Bogdan Lobont,Goalkeeper,1978-01-18,26,Romania,Ajax Amsterdam,Eredivisie,2004/2005,2004
Maarten Stekelenburg,Goalkeeper,1982-09-22,21,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Hans Vonk,Goalkeeper,1970-01-30,34,South Africa,Ajax Amsterdam,Eredivisie,2004/2005,2004
Ruud Kras,Centre-Back,1982-03-31,22,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Johnny Heitinga,Centre-Back,1983-11-15,20,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Julien Escudé,Centre-Back,1979-08-17,24,France,Ajax Amsterdam,Eredivisie,2004/2005,2004
Thomas Vermaelen,Centre-Back,1985-11-14,18,Belgium,Ajax Amsterdam,Eredivisie,2004/2005,2004
Maxwell,Left-Back,1981-08-27,22,Brazil,Ajax Amsterdam,Eredivisie,2004/2005,2004
Filipe Luís,Left-Back,1985-08-09,18,Brazil,Ajax Amsterdam,Eredivisie,2004/2005,2004
Hatem Trabelsi,Right-Back,1977-01-25,27,Tunisia,Ajax Amsterdam,Eredivisie,2004/2005,2004
Zdenek Grygera,Right-Back,1980-05-14,24,Czech Republic,Ajax Amsterdam,Eredivisie,2004/2005,2004
John O'Brien,Defensive Midfield,1977-08-29,26,United States,Ajax Amsterdam,Eredivisie,2004/2005,2004
Tomás Galásek,Defensive Midfield,1973-01-15,31,Czech Republic,Ajax Amsterdam,Eredivisie,2004/2005,2004
Anthony Obodai,Defensive Midfield,1982-08-06,21,Ghana,Ajax Amsterdam,Eredivisie,2004/2005,2004
Nigel de Jong,Defensive Midfield,1984-11-30,19,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Hedwiges Maduro,Defensive Midfield,1985-02-13,19,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Rasmus Lindgren,Defensive Midfield,1984-11-29,19,Sweden,Ajax Amsterdam,Eredivisie,2004/2005,2004
Stanley Aborah,Central Midfield,1987-06-23,17,Belgium,Ajax Amsterdam,Eredivisie,2004/2005,2004
Urby Emanuelson,Central Midfield,1986-06-16,18,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Mauro Rosales,Right Midfield,1981-02-24,23,Argentina,Ajax Amsterdam,Eredivisie,2004/2005,2004
Tom De Mul,Right Midfield,1986-03-04,18,Belgium,Ajax Amsterdam,Eredivisie,2004/2005,2004
Sebastián Rusculleda,Left Midfield,1985-04-28,19,Argentina,Ajax Amsterdam,Eredivisie,2004/2005,2004
Rafael van der Vaart,Attacking Midfield,1983-02-11,21,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Wesley Sneijder,Attacking Midfield,1984-06-09,20,Netherlands,Ajax Amsterdam,Eredivisie,2004/2005,2004
Nourdin Boukhari,Attacking Midfield,1980-06-30,24,Morocco,Ajax Amsterdam,Eredivisie,2004/2005,2004
Tom Soetaers,Left Winger,1980-07-21,23,Belgium,Ajax Amsterdam,Eredivisie,2004/2005,2004
