player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Alberto López,Goalkeeper,1969-05-20,35,Spain,Real Sociedad,LaLiga,2004/2005,2004
Asier Riesgo,Goalkeeper,1983-10-06,20,Spain,Real Sociedad,LaLiga,2004/2005,2004
Eñaut Zubikarai,Goalkeeper,1984-02-26,20,Spain,Real Sociedad,LaLiga,2004/2005,2004
Ignacio Azpilicueta,Centre-Back,1981-10-28,22,Spain,Real Sociedad,LaLiga,2004/2005,2004
Luiz Alberto,Centre-Back,1977-12-01,26,Brazil,Real Sociedad,LaLiga,2004/2005,2004
Jérémie Bréchet,Centre-Back,1979-08-14,24,France,Real Sociedad,LaLiga,2004/2005,2004
Mikel Labaka,Centre-Back,1980-08-10,23,Spain,Real Sociedad,LaLiga,2004/2005,2004
Igor Jauregi,Centre-Back,1974-04-29,30,Spain,Real Sociedad,LaLiga,2004/2005,2004
Mikel Azparren,Centre-Back,1981-05-21,23,Spain,Real Sociedad,LaLiga,2004/2005,2004
Mikel González,Centre-Back,1985-09-24,18,Spain,Real Sociedad,LaLiga,2004/2005,2004
Fabiano Rossato,Left-Back,1977-08-27,26,Brazil,Real Sociedad,LaLiga,2004/2005,2004
Javier Garrido,Left-Back,1985-03-15,19,Spain,Real Sociedad,LaLiga,2004/2005,2004
Aitor López Rekarte,Right-Back,1975-08-18,28,Spain,Real Sociedad,LaLiga,2004/2005,2004
Iban Zubiaurre,Right-Back,1983-01-22,21,Spain,Real Sociedad,LaLiga,2004/2005,2004
Markel Bergara,Defensive Midfield,1986-05-05,18,Spain,Real Sociedad,LaLiga,2004/2005,2004
Mikel Aranburu,Defensive Midfield,1979-02-18,25,Spain,Real Sociedad,LaLiga,2004/2005,2004
Dragan Mladenovic,Defensive Midfield,1976-02-16,28,Serbia,Real Sociedad,LaLiga,2004/2005,2004
Mikel Arteta,Central Midfield,1982-03-26,22,Spain,Real Sociedad,LaLiga,2004/2005,2004
Mikel Alonso,Central Midfield,1980-05-17,24,Spain,Real Sociedad,LaLiga,2004/2005,2004
Xabi Prieto,Central Midfield,1983-08-29,20,Spain,Real Sociedad,LaLiga,2004/2005,2004
Gorka Larrea,Central Midfield,1984-04-07,20,Spain,Real Sociedad,LaLiga,2004/2005,2004
Valeri Karpin,Right Midfield,1969-02-02,35,Russia,Real Sociedad,LaLiga,2004/2005,2004
Igor Gabilondo,Left Midfield,1979-02-10,25,Spain,Real Sociedad,LaLiga,2004/2005,2004
Bittor Alkiza,Left Midfield,1970-10-26,33,Spain,Real Sociedad,LaLiga,2004/2005,2004
Gari Uranga,Attacking Midfield,1980-06-21,24,Spain,Real Sociedad,LaLiga,2004/2005,2004
José Javier Barkero,Attacking Midfield,1979-04-27,25,Spain,Real Sociedad,LaLiga,2004/2005,2004
Juan Domínguez,Attacking Midfield,1983-12-29,20,Spain,Real Sociedad,LaLiga,2004/2005,2004
Oskitz Estefanía,Left Winger,1986-10-12,17,Spain,Real Sociedad,LaLiga,2004/2005,2004
Darko Kovacevic,Centre-Forward,1973-11-18,30,Serbia,Real Sociedad,LaLiga,2004/2005,2004
Nihat Kahveci,Centre-Forward,1979-11-23,24,Turkey,Real Sociedad,LaLiga,2004/2005,2004
Óscar de Paula,Centre-Forward,1975-05-31,29,Spain,Real Sociedad,LaLiga,2004/2005,2004
Imanol Agirretxe,Centre-Forward,1987-02-24,17,Spain,Real Sociedad,LaLiga,2004/2005,2004
Francisco Galán,Goalkeeper,1985-01-09,19,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Sergio Aragoneses,Goalkeeper,1977-02-01,27,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Leo Franco,Goalkeeper,1977-05-20,27,Argentina,Atlético Madrid,LaLiga,2004/2005,2004
Iván Cuéllar,Goalkeeper,1984-05-25,20,Spain,Atlético Madrid,LaLiga,2004/2005,2004
García Calvo,Centre-Back,1975-04-01,29,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Santi Denia,Centre-Back,1974-03-09,30,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Nano,Centre-Back,1982-04-20,22,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Luis Perea,Centre-Back,1979-01-30,25,Colombia,Atlético Madrid,LaLiga,2004/2005,2004
Pablo Ibáñez,Centre-Back,1981-08-03,22,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Pablo Sicilia,Centre-Back,1981-09-10,22,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Antonio López,Left-Back,1981-09-13,22,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Sergi Barjuán,Left-Back,1971-12-28,32,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Cosmin Contra,Right-Back,1975-12-15,28,Romania,Atlético Madrid,LaLiga,2004/2005,2004
Juan Velasco,Right-Back,1977-05-15,27,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Juan Carlos Aguilera,Right-Back,1969-05-22,35,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Francisco Molinero,Right-Back,1985-07-26,18,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Gabi,Defensive Midfield,1983-07-10,20,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Gonzalo Colsa,Defensive Midfield,1979-04-02,25,Spain,Atlético Madrid,LaLiga,2004/2005,2004
José Ignacio Zahinos,Defensive Midfield,1977-12-01,26,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Marcelo Sosa,Defensive Midfield,1978-06-02,26,Uruguay,Atlético Madrid,LaLiga,2004/2005,2004
Peter Luccin,Defensive Midfield,1979-04-09,25,France,Atlético Madrid,LaLiga,2004/2005,2004
Jorge Larena,Central Midfield,1981-09-29,22,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Diego Simeone,Central Midfield,1970-04-28,34,Argentina,Atlético Madrid,LaLiga,2004/2005,2004
Raúl Medina,Central Midfield,1983-03-10,21,Spain,Atlético Madrid,LaLiga,2004/2005,2004
Álvaro Novo,Right Midfield,1978-05-16,26,Spain,Atlético Madrid,LaLiga,2004/2005,2004
