player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Quim,Goalkeeper,1975-11-13,32,Portugal,SL Benfica,Liga NOS,2008/2009,2008
José Moreira,Goalkeeper,1982-03-20,26,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Moretto,Goalkeeper,1978-05-10,30,Brazil,SL Benfica,Liga NOS,2008/2009,2008
Luisão,Centre-Back,1981-02-13,27,Brazil,SL Benfica,Liga NOS,2008/2009,2008
David Luiz,Centre-Back,1987-04-22,21,Brazil,SL Benfica,Liga NOS,2008/2009,2008
Gilles Binya,Centre-Back,1984-08-29,23,Cameroon,SL Benfica,Liga NOS,2008/2009,2008
Sidnei,Centre-Back,1989-08-23,18,Brazil,SL Benfica,Liga NOS,2008/2009,2008
Miguel Vítor,Centre-Back,1989-06-30,19,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Léo,Left-Back,1975-07-06,32,Brazil,SL Benfica,Liga NOS,2008/2009,2008
Jorge Ribeiro,Left-Back,1981-11-09,26,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Maxi Pereira,Right-Back,1984-06-08,24,Uruguay,SL Benfica,Liga NOS,2008/2009,2008
Konstantinos Katsouranis,Defensive Midfield,1979-06-21,29,Greece,SL Benfica,Liga NOS,2008/2009,2008
Rúben Amorim,Central Midfield,1985-01-27,23,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Hassan Yebda,Central Midfield,1984-05-14,24,Algeria,SL Benfica,Liga NOS,2008/2009,2008
Fellipe Bastos,Central Midfield,1990-02-01,18,Brazil,SL Benfica,Liga NOS,2008/2009,2008
Pablo Aimar,Attacking Midfield,1979-11-03,28,Argentina,SL Benfica,Liga NOS,2008/2009,2008
Carlos Martins,Attacking Midfield,1982-04-29,26,Portugal,SL Benfica,Liga NOS,2008/2009,2008
José Antonio Reyes,Right Winger,1983-09-01,24,Spain,SL Benfica,Liga NOS,2008/2009,2008
Ángel Di María,Right Winger,1988-02-14,20,Argentina,SL Benfica,Liga NOS,2008/2009,2008
Javier Balboa,Right Winger,1985-05-13,23,Equatorial Guinea,SL Benfica,Liga NOS,2008/2009,2008
Jonathan Urretaviscaya,Right Winger,1990-03-19,18,Uruguay,SL Benfica,Liga NOS,2008/2009,2008
David Suazo,Centre-Forward,1979-11-05,28,Honduras,SL Benfica,Liga NOS,2008/2009,2008
Óscar Cardozo,Centre-Forward,1983-05-20,25,Paraguay,SL Benfica,Liga NOS,2008/2009,2008
Nuno Gomes,Centre-Forward,1976-07-05,31,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Ariza Makukula,Centre-Forward,1981-03-04,27,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Mantorras,Centre-Forward,1982-03-18,26,Angola,SL Benfica,Liga NOS,2008/2009,2008
Nélson Oliveira,Centre-Forward,1991-08-08,16,Portugal,SL Benfica,Liga NOS,2008/2009,2008
Helton,Goalkeeper,1978-05-18,30,Brazil,FC Porto,Liga NOS,2008/2009,2008
Nuno Espírito Santo,Goalkeeper,1974-01-25,34,Portugal,FC Porto,Liga NOS,2008/2009,2008
Hugo Ventura,Goalkeeper,1988-01-14,20,Portugal,FC Porto,Liga NOS,2008/2009,2008
Bruno Alves,Centre-Back,1981-11-27,26,Portugal,FC Porto,Liga NOS,2008/2009,2008
Milan Stepanov,Centre-Back,1983-04-02,25,Serbia,FC Porto,Liga NOS,2008/2009,2008
