player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Michael Rensing,Goalkeeper,1984-05-14,24,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Hans Jörg Butt,Goalkeeper,1974-05-28,34,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Thomas Kraft,Goalkeeper,1988-07-22,19,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Lúcio,Centre-Back,1978-05-08,30,Brazil,Bayern Munich,Bundesliga,2008/2009,2008
Martín Demichelis,Centre-Back,1980-12-20,27,Argentina,Bayern Munich,Bundesliga,2008/2009,2008
Breno,Centre-Back,1989-10-13,18,Brazil,Bayern Munich,Bundesliga,2008/2009,2008
Daniel Van Buyten,Centre-Back,1978-02-07,30,Belgium,Bayern Munich,Bundesliga,2008/2009,2008
Georg Niedermeier,Centre-Back,1986-02-26,22,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Holger Badstuber,Centre-Back,1989-03-13,19,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Marcell Jansen,Left-Back,1985-11-04,22,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Philipp Lahm,Right-Back,1983-11-11,24,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Willy Sagnol,Right-Back,1977-03-18,31,France,Bayern Munich,Bundesliga,2008/2009,2008
Massimo Oddo,Right-Back,1976-06-14,32,Italy,Bayern Munich,Bundesliga,2008/2009,2008
Christian Lell,Right-Back,1984-08-29,23,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Mark van Bommel,Defensive Midfield,1977-04-22,31,Netherlands,Bayern Munich,Bundesliga,2008/2009,2008
Andreas Ottl,Defensive Midfield,1985-03-01,23,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Bastian Schweinsteiger,Central Midfield,1984-08-01,23,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Tim Borowski,Central Midfield,1980-05-02,28,Germany,Bayern Munich,Bundesliga,2008/2009,2008
José Sosa,Central Midfield,1985-06-19,23,Argentina,Bayern Munich,Bundesliga,2008/2009,2008
Toni Kroos,Central Midfield,1990-01-04,18,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Hamit Altintop,Right Midfield,1982-12-08,25,Turkey,Bayern Munich,Bundesliga,2008/2009,2008
Zé Roberto,Left Midfield,1974-07-06,33,Brazil,Bayern Munich,Bundesliga,2008/2009,2008
Franck Ribéry,Left Winger,1983-04-07,25,France,Bayern Munich,Bundesliga,2008/2009,2008
Lukas Podolski,Second Striker,1985-06-04,23,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Landon Donovan,Second Striker,1982-03-04,26,United States,Bayern Munich,Bundesliga,2008/2009,2008
Thomas Müller,Second Striker,1989-09-13,18,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Luca Toni,Centre-Forward,1977-05-26,31,Italy,Bayern Munich,Bundesliga,2008/2009,2008
Miroslav Klose,Centre-Forward,1978-06-09,30,Germany,Bayern Munich,Bundesliga,2008/2009,2008
Deniz Yilmaz,Centre-Forward,1988-02-26,20,Azerbaijan,Bayern Munich,Bundesliga,2008/2009,2008
Tim Wiese,Goalkeeper,1981-12-17,26,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Christian Vander,Goalkeeper,1980-10-24,27,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Nico Pellatz,Goalkeeper,1986-07-08,21,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Sebastian Mielitz,Goalkeeper,1989-07-18,18,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Per Mertesacker,Centre-Back,1984-09-29,23,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Naldo,Centre-Back,1982-09-10,25,Brazil,SV Werder Bremen,Bundesliga,2008/2009,2008
Petri Pasanen,Centre-Back,1980-09-24,27,Finland,SV Werder Bremen,Bundesliga,2008/2009,2008
Sebastian Prödl,Centre-Back,1987-06-21,21,Austria,SV Werder Bremen,Bundesliga,2008/2009,2008
Dusko Tosic,Centre-Back,1985-01-19,23,Serbia,SV Werder Bremen,Bundesliga,2008/2009,2008
Niklas Andersen,Centre-Back,1988-08-04,19,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Sebastian Boenisch,Left-Back,1987-02-01,21,Poland,SV Werder Bremen,Bundesliga,2008/2009,2008
Fabrice Begeorgi,Left-Back,1987-04-20,21,France,SV Werder Bremen,Bundesliga,2008/2009,2008
Timo Perthel,Left-Back,1989-02-11,19,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Torsten Frings,Defensive Midfield,1976-11-22,31,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Frank Baumann,Defensive Midfield,1975-10-29,32,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Jurica Vranjes,Defensive Midfield,1980-01-31,28,Croatia,SV Werder Bremen,Bundesliga,2008/2009,2008
Alexandros Tziolis,Defensive Midfield,1985-02-13,23,Greece,SV Werder Bremen,Bundesliga,2008/2009,2008
Peter Niemeyer,Defensive Midfield,1983-11-22,24,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
José-Alex Ikeng,Defensive Midfield,1988-01-30,20,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Philipp Bargfrede,Defensive Midfield,1989-03-03,19,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Clemens Fritz,Central Midfield,1980-12-07,27,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Daniel Jensen,Central Midfield,1979-06-25,29,Denmark,SV Werder Bremen,Bundesliga,2008/2009,2008
Diego,Attacking Midfield,1985-02-28,23,Brazil,SV Werder Bremen,Bundesliga,2008/2009,2008
Mesut Özil,Attacking Midfield,1988-10-15,19,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Aaron Hunt,Attacking Midfield,1986-09-04,21,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Said Husejinovic,Attacking Midfield,1988-05-17,20,Bosnia-Herzegovina,SV Werder Bremen,Bundesliga,2008/2009,2008
Kevin Artmann,Attacking Midfield,1986-04-21,22,Germany,SV Werder Bremen,Bundesliga,2008/2009,2008
Markus Rosenberg,Centre-Forward,1982-09-27,25,Sweden,SV Werder Bremen,Bundesliga,2008/2009,2008
Claudio Pizarro,Centre-Forward,1978-10-03,29,Peru,SV Werder Bremen,Bundesliga,2008/2009,2008
Hugo Almeida,Centre-Forward,1984-05-23,24,Portugal,SV Werder Bremen,Bundesliga,2008/2009,2008
Boubacar Sanogo,Centre-Forward,1982-12-17,25,Cote d'Ivoire,SV Werder Bremen,Bundesliga,2008/2009,2008
Martin Harnik,Centre-Forward,1987-06-10,21,Austria,SV Werder Bremen,Bundesliga,2008/2009,2008
