player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Tomasz Kuszczak,Goalkeeper,1982-03-20,26,Poland,Manchester United,Premier League,2008/2009,2008
Ben Foster,Goalkeeper,1983-04-03,25,England,Manchester United,Premier League,2008/2009,2008
Ron-Robert Zieler,Goalkeeper,1989-02-12,19,Germany,Manchester United,Premier League,2008/2009,2008
Ben Amos,Goalkeeper,1990-04-10,18,England,Manchester United,Premier League,2008/2009,2008
Rio Ferdinand,Centre-Back,1978-11-07,29,England,Manchester United,Premier League,2008/2009,2008
Nemanja Vidic‎,Centre-Back,1981-10-21,26,Serbia,Manchester United,Premier League,2008/2009,2008
Wes Brown,Centre-Back,1979-10-13,28,England,Manchester United,Premier League,2008/2009,2008
John O'Shea,Centre-Back,1981-04-30,27,Ireland,Manchester United,Premier League,2008/2009,2008
Jonny Evans,Centre-Back,1988-01-03,20,Northern Ireland,Manchester United,Premier League,2008/2009,2008
James Chester,Centre-Back,1989-01-23,19,Wales,Manchester United,Premier League,2008/2009,2008
Patrice Evra,Left-Back,1981-05-15,27,France,Manchester United,Premier League,2008/2009,2008
Gary Neville,Right-Back,1975-02-18,33,England,Manchester United,Premier League,2008/2009,2008
Ritchie De Laet,Right-Back,1988-11-28,19,Belgium,Manchester United,Premier League,2008/2009,2008
David Gray,Right-Back,1988-05-04,20,Scotland,Manchester United,Premier League,2008/2009,2008
Richard Eckersley,Right-Back,1989-03-12,19,England,Manchester United,Premier League,2008/2009,2008
Fábio,Right-Back,1990-07-09,17,Brazil,Manchester United,Premier League,2008/2009,2008
Rafael,Right-Back,1990-07-09,17,Brazil,Manchester United,Premier League,2008/2009,2008
Owen Hargreaves,Defensive Midfield,1981-01-20,27,England,Manchester United,Premier League,2008/2009,2008
Michael Carrick,Defensive Midfield,1981-07-28,26,England,Manchester United,Premier League,2008/2009,2008
Anderson,Central Midfield,1988-04-13,20,Brazil,Manchester United,Premier League,2008/2009,2008
Paul Scholes,Central Midfield,1974-11-16,33,England,Manchester United,Premier League,2008/2009,2008
Darren Fletcher,Central Midfield,1984-02-01,24,Scotland,Manchester United,Premier League,2008/2009,2008
Darron Gibson,Central Midfield,1987-10-25,20,Ireland,Manchester United,Premier League,2008/2009,2008
Tom Cleverley,Central Midfield,1989-08-12,18,England,Manchester United,Premier League,2008/2009,2008
Danny Drinkwater,Central Midfield,1990-03-05,18,England,Manchester United,Premier League,2008/2009,2008
Corry Evans,Central Midfield,1990-07-30,17,Northern Ireland,Manchester United,Premier League,2008/2009,2008
Matty James,Central Midfield,1991-07-22,16,England,Manchester United,Premier League,2008/2009,2008
Rodrigo Possebon,Central Midfield,1989-02-13,19,Italy,Manchester United,Premier League,2008/2009,2008
Ryan Giggs,Left Midfield,1973-11-29,34,Wales,Manchester United,Premier League,2008/2009,2008
Ji-sung Park,Attacking Midfield,1981-02-25,27,"Korea, South",Manchester United,Premier League,2008/2009,2008
Lee Martin,Attacking Midfield,1987-02-09,21,England,Manchester United,Premier League,2008/2009,2008
Cristiano Ronaldo,Left Winger,1985-02-05,23,Portugal,Manchester United,Premier League,2008/2009,2008
Nani,Left Winger,1986-11-17,21,Portugal,Manchester United,Premier League,2008/2009,2008
Zoran Tosic,Right Winger,1987-04-28,21,Serbia,Manchester United,Premier League,2008/2009,2008
Carlos Tévez,Second Striker,1984-02-05,24,Argentina,Manchester United,Premier League,2008/2009,2008
Wayne Rooney,Centre-Forward,1985-10-24,22,England,Manchester United,Premier League,2008/2009,2008
Dimitar Berbatov,Centre-Forward,1981-01-30,27,Bulgaria,Manchester United,Premier League,2008/2009,2008
Manucho,Centre-Forward,1983-03-07,25,Angola,Manchester United,Premier League,2008/2009,2008
Fraizer Campbell,Centre-Forward,1987-09-13,20,England,Manchester United,Premier League,2008/2009,2008
Danny Welbeck,Centre-Forward,1990-11-26,17,England,Manchester United,Premier League,2008/2009,2008
Federico Macheda,Centre-Forward,1991-08-22,16,Italy,Manchester United,Premier League,2008/2009,2008
Pepe Reina,Goalkeeper,1982-08-31,25,Spain,Liverpool FC,Premier League,2008/2009,2008
Charles Itandje,Goalkeeper,1982-11-02,25,Cameroon,Liverpool FC,Premier League,2008/2009,2008
Diego Cavalieri,Goalkeeper,1982-12-01,25,Brazil,Liverpool FC,Premier League,2008/2009,2008
Martin Hansen,Goalkeeper,1990-06-15,18,Denmark,Liverpool FC,Premier League,2008/2009,2008
Péter Gulácsi,Goalkeeper,1990-05-06,18,Hungary,Liverpool FC,Premier League,2008/2009,2008
Jamie Carragher,Centre-Back,1978-01-28,30,England,Liverpool FC,Premier League,2008/2009,2008
Daniel Agger,Centre-Back,1984-12-12,23,Denmark,Liverpool FC,Premier League,2008/2009,2008
Martin Skrtel,Centre-Back,1984-12-15,23,Slovakia,Liverpool FC,Premier League,2008/2009,2008
Sami Hyypiä,Centre-Back,1973-10-07,34,Finland,Liverpool FC,Premier League,2008/2009,2008
Fábio Aurélio,Left-Back,1979-09-24,28,Brazil,Liverpool FC,Premier League,2008/2009,2008
Emiliano Insúa,Left-Back,1989-01-07,19,Argentina,Liverpool FC,Premier League,2008/2009,2008
Álvaro Arbeloa,Right-Back,1983-01-17,25,Spain,Liverpool FC,Premier League,2008/2009,2008
Philipp Degen,Right-Back,1983-02-15,25,Switzerland,Liverpool FC,Premier League,2008/2009,2008
Stephen Darby,Right-Back,1988-10-06,19,England,Liverpool FC,Premier League,2008/2009,2008
Martin Kelly,Right-Back,1990-04-27,18,England,Liverpool FC,Premier League,2008/2009,2008
Javier Mascherano,Defensive Midfield,1984-06-08,24,Argentina,Liverpool FC,Premier League,2008/2009,2008
Xabi Alonso,Defensive Midfield,1981-11-25,26,Spain,Liverpool FC,Premier League,2008/2009,2008
Lucas Leiva,Defensive Midfield,1987-01-09,21,Brazil,Liverpool FC,Premier League,2008/2009,2008
Jay Spearing,Defensive Midfield,1988-11-25,19,England,Liverpool FC,Premier League,2008/2009,2008
Damien Plessis,Defensive Midfield,1988-03-05,20,France,Liverpool FC,Premier League,2008/2009,2008
Steven Gerrard,Central Midfield,1980-05-30,28,England,Liverpool FC,Premier League,2008/2009,2008
Andrea Dossena,Left Midfield,1981-09-11,26,Italy,Liverpool FC,Premier League,2008/2009,2008
Ryan Babel,Left Winger,1986-12-19,21,Netherlands,Liverpool FC,Premier League,2008/2009,2008
Albert Riera,Left Winger,1982-04-15,26,Spain,Liverpool FC,Premier League,2008/2009,2008
Dirk Kuyt,Right Winger,1980-07-22,27,Netherlands,Liverpool FC,Premier League,2008/2009,2008
Jermaine Pennant,Right Winger,1983-01-15,25,England,Liverpool FC,Premier League,2008/2009,2008
Yossi Benayoun,Right Winger,1980-05-05,28,Israel,Liverpool FC,Premier League,2008/2009,2008
Nabil El Zhar,Right Winger,1986-08-27,21,Morocco,Liverpool FC,Premier League,2008/2009,2008
Andrii Voronin,Second Striker,1979-07-21,28,Ukraine,Liverpool FC,Premier League,2008/2009,2008
Fernando Torres,Centre-Forward,1984-03-20,24,Spain,Liverpool FC,Premier League,2008/2009,2008
Robbie Keane,Centre-Forward,1980-07-08,27,Ireland,Liverpool FC,Premier League,2008/2009,2008
David N'Gog,Centre-Forward,1989-04-01,19,France,Liverpool FC,Premier League,2008/2009,2008
Krisztián Németh,Centre-Forward,1989-01-05,19,Hungary,Liverpool FC,Premier League,2008/2009,2008
Manuel Almunia,Goalkeeper,1977-05-19,31,Spain,Arsenal FC,Premier League,2008/2009,2008
Lukasz Fabianski,Goalkeeper,1985-04-18,23,Poland,Arsenal FC,Premier League,2008/2009,2008
Wojciech Szczesny,Goalkeeper,1990-04-18,18,Poland,Arsenal FC,Premier League,2008/2009,2008
Vito Mannone,Goalkeeper,1988-03-02,20,Italy,Arsenal FC,Premier League,2008/2009,2008
Kolo Touré,Centre-Back,1981-03-19,27,Cote d'Ivoire,Arsenal FC,Premier League,2008/2009,2008
William Gallas,Centre-Back,1977-08-17,30,France,Arsenal FC,Premier League,2008/2009,2008
Mikaël Silvestre,Centre-Back,1977-08-09,30,France,Arsenal FC,Premier League,2008/2009,2008
Johan Djourou,Centre-Back,1987-01-18,21,Switzerland,Arsenal FC,Premier League,2008/2009,2008
Gaël Clichy,Left-Back,1985-07-26,22,France,Arsenal FC,Premier League,2008/2009,2008
Kieran Gibbs,Left-Back,1989-09-26,18,England,Arsenal FC,Premier League,2008/2009,2008
Rene Steer,Left-Back,1990-01-31,18,England,Arsenal FC,Premier League,2008/2009,2008
Bacary Sagna,Right-Back,1983-02-14,25,France,Arsenal FC,Premier League,2008/2009,2008
Emmanuel Eboué,Right-Back,1983-06-04,25,Cote d'Ivoire,Arsenal FC,Premier League,2008/2009,2008
Justin Hoyte,Right-Back,1984-11-20,23,Trinidad and Tobago,Arsenal FC,Premier League,2008/2009,2008
Gavin Hoyte,Right-Back,1990-06-06,18,Trinidad and Tobago,Arsenal FC,Premier League,2008/2009,2008
Paul Rodgers,Right-Back,1989-10-06,18,England,Arsenal FC,Premier League,2008/2009,2008
Denílson,Defensive Midfield,1988-02-16,20,Brazil,Arsenal FC,Premier League,2008/2009,2008
Alex Song,Defensive Midfield,1987-09-09,20,Cameroon,Arsenal FC,Premier League,2008/2009,2008
Abu Ogogo,Defensive Midfield,1989-11-03,18,England,Arsenal FC,Premier League,2008/2009,2008
Francis Coquelin,Defensive Midfield,1991-05-13,17,France,Arsenal FC,Premier League,2008/2009,2008
Emmanuel Frimpong,Defensive Midfield,1992-01-10,16,Ghana,Arsenal FC,Premier League,2008/2009,2008
Cesc Fàbregas,Central Midfield,1987-05-04,21,Spain,Arsenal FC,Premier League,2008/2009,2008
Aaron Ramsey,Central Midfield,1990-12-26,17,Wales,Arsenal FC,Premier League,2008/2009,2008
Abou Diaby,Central Midfield,1986-05-11,22,France,Arsenal FC,Premier League,2008/2009,2008
Fran Mérida,Central Midfield,1990-03-04,18,Spain,Arsenal FC,Premier League,2008/2009,2008
Amaury Bischoff,Central Midfield,1987-03-31,21,Portugal,Arsenal FC,Premier League,2008/2009,2008
Mark Randall,Central Midfield,1989-09-28,18,England,Arsenal FC,Premier League,2008/2009,2008
Henri Lansbury,Central Midfield,1990-10-12,17,England,Arsenal FC,Premier League,2008/2009,2008
Jack Wilshere,Central Midfield,1992-01-01,16,England,Arsenal FC,Premier League,2008/2009,2008
Tomas Rosicky,Attacking Midfield,1980-10-04,27,Czech Republic,Arsenal FC,Premier League,2008/2009,2008
Samir Nasri,Attacking Midfield,1987-06-26,21,France,Arsenal FC,Premier League,2008/2009,2008
Carlos Vela,Right Winger,1989-03-01,19,Mexico,Arsenal FC,Premier League,2008/2009,2008
Theo Walcott,Right Winger,1989-03-16,19,England,Arsenal FC,Premier League,2008/2009,2008
Andrey Arshavin,Second Striker,1981-05-29,27,Russia,Arsenal FC,Premier League,2008/2009,2008
Emmanuel Adebayor,Centre-Forward,1984-02-26,24,Togo,Arsenal FC,Premier League,2008/2009,2008
Robin van Persie,Centre-Forward,1983-08-06,24,Netherlands,Arsenal FC,Premier League,2008/2009,2008
Eduardo,Centre-Forward,1983-02-25,25,Croatia,Arsenal FC,Premier League,2008/2009,2008
Nicklas Bendtner,Centre-Forward,1988-01-16,20,Denmark,Arsenal FC,Premier League,2008/2009,2008
Rui Fonte,Centre-Forward,1990-04-23,18,Portugal,Arsenal FC,Premier League,2008/2009,2008
Jay Emmanuel-Thomas,Centre-Forward,1990-12-27,17,England,Arsenal FC,Premier League,2008/2009,2008
Jay Simpson,Centre-Forward,1988-12-01,19,England,Arsenal FC,Premier League,2008/2009,2008
Heurelho Gomes,Goalkeeper,1981-02-15,27,Brazil,Tottenham Hotspur,Premier League,2008/2009,2008
César Sánchez,Goalkeeper,1971-09-02,36,Spain,Tottenham Hotspur,Premier League,2008/2009,2008
Carlo Cudicini,Goalkeeper,1973-09-06,34,Italy,Tottenham Hotspur,Premier League,2008/2009,2008
Ben Alnwick,Goalkeeper,1987-01-01,21,England,Tottenham Hotspur,Premier League,2008/2009,2008
Oscar Jansson,Goalkeeper,1990-12-23,17,Sweden,Tottenham Hotspur,Premier League,2008/2009,2008
Vedran Corluka,Centre-Back,1986-02-05,22,Croatia,Tottenham Hotspur,Premier League,2008/2009,2008
Ledley King,Centre-Back,1980-10-12,27,England,Tottenham Hotspur,Premier League,2008/2009,2008
Michael Dawson,Centre-Back,1983-11-18,24,England,Tottenham Hotspur,Premier League,2008/2009,2008
Jonathan Woodgate,Centre-Back,1980-01-22,28,England,Tottenham Hotspur,Premier League,2008/2009,2008
Ricardo Rocha,Centre-Back,1978-10-03,29,Portugal,Tottenham Hotspur,Premier League,2008/2009,2008
Dorian Dervite,Centre-Back,1988-07-25,19,France,Tottenham Hotspur,Premier League,2008/2009,2008
Benoît Assou-Ekotto,Left-Back,1984-03-24,24,Cameroon,Tottenham Hotspur,Premier League,2008/2009,2008
Danny Rose,Left-Back,1990-07-02,17,England,Tottenham Hotspur,Premier League,2008/2009,2008
Alan Hutton,Right-Back,1984-11-30,23,Scotland,Tottenham Hotspur,Premier League,2008/2009,2008
Pascal Chimbonda,Right-Back,1979-02-21,29,Guadeloupe,Tottenham Hotspur,Premier League,2008/2009,2008
Chris Gunter,Right-Back,1989-07-21,18,Wales,Tottenham Hotspur,Premier League,2008/2009,2008
Adam Smith,Right-Back,1991-04-29,17,England,Tottenham Hotspur,Premier League,2008/2009,2008
Didier Zokora,Defensive Midfield,1980-12-14,27,Cote d'Ivoire,Tottenham Hotspur,Premier League,2008/2009,2008
Tom Huddlestone,Defensive Midfield,1986-12-28,21,England,Tottenham Hotspur,Premier League,2008/2009,2008
Wilson Palacios,Defensive Midfield,1984-07-29,23,Honduras,Tottenham Hotspur,Premier League,2008/2009,2008
Calum Butcher,Defensive Midfield,1991-02-26,17,England,Tottenham Hotspur,Premier League,2008/2009,2008
Luka Modric,Central Midfield,1985-09-09,22,Croatia,Tottenham Hotspur,Premier League,2008/2009,2008
Jermaine Jenas,Central Midfield,1983-02-18,25,England,Tottenham Hotspur,Premier League,2008/2009,2008
Gilberto,Central Midfield,1976-04-25,32,Brazil,Tottenham Hotspur,Premier League,2008/2009,2008
Hossam Ghaly,Central Midfield,1981-12-15,26,Egypt,Tottenham Hotspur,Premier League,2008/2009,2008
Jamie O'Hara,Central Midfield,1986-09-25,21,England,Tottenham Hotspur,Premier League,2008/2009,2008
John Bostock,Central Midfield,1992-01-15,16,Trinidad and Tobago,Tottenham Hotspur,Premier League,2008/2009,2008
Dean Parrett,Central Midfield,1991-11-16,16,England,Tottenham Hotspur,Premier League,2008/2009,2008
Ryan Mason,Central Midfield,1991-06-13,17,England,Tottenham Hotspur,Premier League,2008/2009,2008
David Bentley,Right Midfield,1984-08-27,23,England,Tottenham Hotspur,Premier League,2008/2009,2008
Adel Taarabt,Attacking Midfield,1989-05-24,19,Morocco,Tottenham Hotspur,Premier League,2008/2009,2008
Aaron Lennon,Right Winger,1987-04-16,21,England,Tottenham Hotspur,Premier League,2008/2009,2008
Gareth Bale,Right Winger,1989-07-16,18,Wales,Tottenham Hotspur,Premier League,2008/2009,2008
Andros Townsend,Right Winger,1991-07-16,16,England,Tottenham Hotspur,Premier League,2008/2009,2008
Giovani dos Santos,Second Striker,1989-05-11,19,Mexico,Tottenham Hotspur,Premier League,2008/2009,2008
Dimitar Berbatov,Centre-Forward,1981-01-30,27,Bulgaria,Tottenham Hotspur,Premier League,2008/2009,2008
Robbie Keane,Centre-Forward,1980-07-08,27,Ireland,Tottenham Hotspur,Premier League,2008/2009,2008
Darren Bent,Centre-Forward,1984-02-06,24,England,Tottenham Hotspur,Premier League,2008/2009,2008
Jermain Defoe,Centre-Forward,1982-10-07,25,England,Tottenham Hotspur,Premier League,2008/2009,2008
Roman Pavlyuchenko,Centre-Forward,1981-12-15,26,Russia,Tottenham Hotspur,Premier League,2008/2009,2008
Kevin-Prince Boateng,Centre-Forward,1987-03-06,21,Ghana,Tottenham Hotspur,Premier League,2008/2009,2008
Fraizer Campbell,Centre-Forward,1987-09-13,20,England,Tottenham Hotspur,Premier League,2008/2009,2008
Jonathan Obika,Centre-Forward,1990-09-12,17,England,Tottenham Hotspur,Premier League,2008/2009,2008
Shay Given,Goalkeeper,1976-04-20,32,Ireland,Manchester City,Premier League,2008/2009,2008
Joe Hart,Goalkeeper,1987-04-19,21,England,Manchester City,Premier League,2008/2009,2008
Kasper Schmeichel,Goalkeeper,1986-11-05,21,Denmark,Manchester City,Premier League,2008/2009,2008
Vedran Corluka,Centre-Back,1986-02-05,22,Croatia,Manchester City,Premier League,2008/2009,2008
Vincent Kompany,Centre-Back,1986-04-10,22,Belgium,Manchester City,Premier League,2008/2009,2008
Richard Dunne,Centre-Back,1979-09-21,28,Ireland,Manchester City,Premier League,2008/2009,2008
Tal Ben Haim,Centre-Back,1982-03-31,26,Israel,Manchester City,Premier League,2008/2009,2008
Nedum Onuoha,Centre-Back,1986-11-12,21,England,Manchester City,Premier League,2008/2009,2008
Gláuber,Centre-Back,1983-08-05,24,Brazil,Manchester City,Premier League,2008/2009,2008
Wayne Bridge,Left-Back,1980-08-05,27,England,Manchester City,Premier League,2008/2009,2008
Javier Garrido,Left-Back,1985-03-15,23,Spain,Manchester City,Premier League,2008/2009,2008
Michael Ball,Left-Back,1979-10-02,28,England,Manchester City,Premier League,2008/2009,2008
Ryan McGivern,Left-Back,1990-01-08,18,Northern Ireland,Manchester City,Premier League,2008/2009,2008
Micah Richards,Right-Back,1988-06-24,20,England,Manchester City,Premier League,2008/2009,2008
Pablo Zabaleta,Right-Back,1985-01-16,23,Argentina,Manchester City,Premier League,2008/2009,2008
Danny Mills,Right-Back,1977-05-18,31,England,Manchester City,Premier League,2008/2009,2008
Shay Logan,Right-Back,1988-01-29,20,England,Manchester City,Premier League,2008/2009,2008
Nigel de Jong,Defensive Midfield,1984-11-30,23,Netherlands,Manchester City,Premier League,2008/2009,2008
Gelson Fernandes,Defensive Midfield,1986-09-02,21,Switzerland,Manchester City,Premier League,2008/2009,2008
Michael Johnson,Defensive Midfield,1988-02-24,20,England,Manchester City,Premier League,2008/2009,2008
Dietmar Hamann,Defensive Midfield,1973-08-27,34,Germany,Manchester City,Premier League,2008/2009,2008
Kelvin Etuhu,Defensive Midfield,1988-05-30,20,Nigeria,Manchester City,Premier League,2008/2009,2008
Adam Clayton,Defensive Midfield,1989-01-14,19,England,Manchester City,Premier League,2008/2009,2008
Elano,Attacking Midfield,1981-06-14,27,Brazil,Manchester City,Premier League,2008/2009,2008
Stephen Ireland,Attacking Midfield,1986-08-22,21,Ireland,Manchester City,Premier League,2008/2009,2008
Martin Petrov,Left Winger,1979-01-15,29,Bulgaria,Manchester City,Premier League,2008/2009,2008
Craig Bellamy,Left Winger,1979-07-13,28,Wales,Manchester City,Premier League,2008/2009,2008
Vladimir Weiss,Left Winger,1989-11-30,18,Slovakia,Manchester City,Premier League,2008/2009,2008
Shaun Wright-Phillips,Right Winger,1981-10-25,26,England,Manchester City,Premier League,2008/2009,2008
Robinho,Second Striker,1984-01-25,24,Brazil,Manchester City,Premier League,2008/2009,2008
Jô,Centre-Forward,1987-03-20,21,Brazil,Manchester City,Premier League,2008/2009,2008
Benjani,Centre-Forward,1978-08-13,29,Zimbabwe,Manchester City,Premier League,2008/2009,2008
Valeri Bojinov,Centre-Forward,1986-02-15,22,Bulgaria,Manchester City,Premier League,2008/2009,2008
Felipe Caicedo,Centre-Forward,1988-09-05,19,Ecuador,Manchester City,Premier League,2008/2009,2008
Darius Vassell,Centre-Forward,1980-06-13,28,England,Manchester City,Premier League,2008/2009,2008
Daniel Sturridge,Centre-Forward,1989-09-01,18,England,Manchester City,Premier League,2008/2009,2008
Ched Evans,Centre-Forward,1988-12-28,19,Wales,Manchester City,Premier League,2008/2009,2008
Tim Howard,Goalkeeper,1979-03-06,29,United States,Everton FC,Premier League,2008/2009,2008
Iain Turner,Goalkeeper,1984-01-26,24,Scotland,Everton FC,Premier League,2008/2009,2008
Carlo Nash,Goalkeeper,1973-09-13,34,England,Everton FC,Premier League,2008/2009,2008
Joleon Lescott,Centre-Back,1982-08-16,25,England,Everton FC,Premier League,2008/2009,2008
Joseph Yobo,Centre-Back,1980-09-06,27,Nigeria,Everton FC,Premier League,2008/2009,2008
Phil Jagielka,Centre-Back,1982-08-17,25,England,Everton FC,Premier League,2008/2009,2008
John Irving,Centre-Back,1988-09-17,19,England,Everton FC,Premier League,2008/2009,2008
Leighton Baines,Left-Back,1984-12-11,23,England,Everton FC,Premier League,2008/2009,2008
Nuno Valente,Left-Back,1974-09-12,33,Portugal,Everton FC,Premier League,2008/2009,2008
Phil Neville,Right-Back,1977-01-21,31,England,Everton FC,Premier League,2008/2009,2008
Tony Hibbert,Right-Back,1981-02-20,27,England,Everton FC,Premier League,2008/2009,2008
Lars Jacobsen,Right-Back,1979-09-20,28,Denmark,Everton FC,Premier League,2008/2009,2008
Seamus Coleman,Right-Back,1988-10-11,19,Ireland,Everton FC,Premier League,2008/2009,2008
Segundo Castillo,Defensive Midfield,1982-05-15,26,Ecuador,Everton FC,Premier League,2008/2009,2008
Jack Rodwell,Defensive Midfield,1991-03-11,17,England,Everton FC,Premier League,2008/2009,2008
Mikel Arteta,Central Midfield,1982-03-26,26,Spain,Everton FC,Premier League,2008/2009,2008
Marouane Fellaini,Central Midfield,1987-11-22,20,Belgium,Everton FC,Premier League,2008/2009,2008
Leon Osman,Central Midfield,1981-05-17,27,England,Everton FC,Premier League,2008/2009,2008
Dan Gosling,Central Midfield,1990-02-01,18,England,Everton FC,Premier League,2008/2009,2008
James Wallace,Central Midfield,1991-12-19,16,England,Everton FC,Premier League,2008/2009,2008
John Paul Kissock,Left Midfield,1989-12-02,18,England,Everton FC,Premier League,2008/2009,2008
Tim Cahill,Attacking Midfield,1979-12-06,28,Australia,Everton FC,Premier League,2008/2009,2008
Jose Baxter,Attacking Midfield,1992-02-07,16,England,Everton FC,Premier League,2008/2009,2008
Steven Pienaar,Left Winger,1982-03-17,26,South Africa,Everton FC,Premier League,2008/2009,2008
Andy van der Meyde,Right Winger,1979-09-30,28,Netherlands,Everton FC,Premier League,2008/2009,2008
Jô,Centre-Forward,1987-03-20,21,Brazil,Everton FC,Premier League,2008/2009,2008
Yakubu Aiyegbeni,Centre-Forward,1982-11-22,25,Nigeria,Everton FC,Premier League,2008/2009,2008
Louis Saha,Centre-Forward,1978-08-08,29,France,Everton FC,Premier League,2008/2009,2008
Victor Anichebe,Centre-Forward,1988-04-23,20,Nigeria,Everton FC,Premier League,2008/2009,2008
James Vaughan,Centre-Forward,1988-07-14,19,England,Everton FC,Premier League,2008/2009,2008
Lukas Jutkiewicz,Centre-Forward,1989-03-28,19,England,Everton FC,Premier League,2008/2009,2008
Kieran Agard,Centre-Forward,1989-10-10,18,England,Everton FC,Premier League,2008/2009,2008
Shay Given,Goalkeeper,1976-04-20,32,Ireland,Newcastle United,Premier League,2008/2009,2008
Steve Harper,Goalkeeper,1975-03-14,33,England,Newcastle United,Premier League,2008/2009,2008
Tim Krul,Goalkeeper,1988-04-03,20,Netherlands,Newcastle United,Premier League,2008/2009,2008
Fraser Forster,Goalkeeper,1988-03-17,20,England,Newcastle United,Premier League,2008/2009,2008
Fabricio Coloccini,Centre-Back,1982-01-22,26,Argentina,Newcastle United,Premier League,2008/2009,2008
Steven Taylor,Centre-Back,1986-01-23,22,England,Newcastle United,Premier League,2008/2009,2008
Caçapa,Centre-Back,1976-05-29,32,Brazil,Newcastle United,Premier League,2008/2009,2008
Sébastien Bassong,Centre-Back,1986-07-09,21,Cameroon,Newcastle United,Premier League,2008/2009,2008
David Edgar,Centre-Back,1987-05-19,21,Canada,Newcastle United,Premier League,2008/2009,2008
Tamás Kádár,Centre-Back,1990-03-14,18,Hungary,Newcastle United,Premier League,2008/2009,2008
José Enrique,Left-Back,1986-01-23,22,Spain,Newcastle United,Premier League,2008/2009,2008
Habib Bèye,Right-Back,1977-10-19,30,Senegal,Newcastle United,Premier League,2008/2009,2008
Ryan Taylor,Right-Back,1984-08-19,23,England,Newcastle United,Premier League,2008/2009,2008
Ben Tozer,Defensive Midfield,1990-03-01,18,England,Newcastle United,Premier League,2008/2009,2008
James Milner,Central Midfield,1986-01-04,22,England,Newcastle United,Premier League,2008/2009,2008
