shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
14,Centre-Back,"Nov 8, 1994 (22)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
44,Centre-Back,"Mar 24, 1998 (19)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
21,Left-Back,"Aug 6, 1986 (30)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
16,Left-Back,"Feb 26, 1998 (19)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
91,Right-Back,"Jan 22, 1991 (26)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
7,Right-Back,"Apr 6, 1992 (25)",NA,NA,DR Congo,Vitória Setúbal FC,Liga NOS,2017/2018,2017
42,Right-Back,"Apr 8, 1991 (26)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
NA,Right-Back,"Aug 8, 1993 (23)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
6,Defensive Midfield,"Jan 30, 1995 (22)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
29,Defensive Midfield,"Jan 11, 1985 (32)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
15,Defensive Midfield,"Feb 16, 1994 (23)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
86,Defensive Midfield,"Sep 5, 1993 (23)",NA,NA,Nigeria,Vitória Setúbal FC,Liga NOS,2017/2018,2017
8,Central Midfield,"Feb 17, 1992 (25)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
27,Central Midfield,"Apr 12, 1997 (20)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
19,Right Midfield,"Apr 17, 1992 (25)",NA,NA,Turkey,Vitória Setúbal FC,Liga NOS,2017/2018,2017
11,Attacking Midfield,"Aug 25, 1992 (24)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
24,Attacking Midfield,"Sep 7, 1991 (25)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
10,Attacking Midfield,"Feb 6, 1994 (23)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
17,Attacking Midfield,"Apr 30, 1992 (25)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
NA,Left Winger,"May 5, 1986 (31)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
NA,Left Winger,"Feb 17, 1994 (23)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
30,Right Winger,"Apr 5, 1996 (21)",NA,NA,Argentina,Vitória Setúbal FC,Liga NOS,2017/2018,2017
NA,Second Striker,"Aug 8, 1991 (25)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Aug 1, 1994 (22)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
36,Centre-Forward,"Jul 7, 1982 (34)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
77,Centre-Forward,"May 5, 1995 (22)",NA,NA,Portugal,Vitória Setúbal FC,Liga NOS,2017/2018,2017
33,Centre-Forward,"Nov 4, 1994 (22)",NA,NA,Brazil,Vitória Setúbal FC,Liga NOS,2017/2018,2017
90,Goalkeeper,"Mar 31, 1990 (27)",NA,NA,Georgia,Rio Ave FC,Liga NOS,2017/2018,2017
1,Goalkeeper,"Aug 12, 1980 (36)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
71,Goalkeeper,"Nov 13, 1991 (25)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Goalkeeper,"Feb 18, 1998 (19)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
46,Centre-Back,"Jul 27, 1989 (27)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
4,Centre-Back,"Jul 30, 1995 (21)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
96,Centre-Back,"Jun 5, 1996 (21)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
43,Centre-Back,"Dec 26, 1995 (21)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
5,Left-Back,"Jan 24, 1997 (20)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
13,Left-Back,"May 1, 1986 (31)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
3,Right-Back,"Jan 29, 1989 (28)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
22,Right-Back,"Feb 6, 1994 (23)",NA,NA,Guinea-Bissau,Rio Ave FC,Liga NOS,2017/2018,2017
25,Defensive Midfield,"Sep 29, 1991 (25)",NA,NA,Guinea-Bissau,Rio Ave FC,Liga NOS,2017/2018,2017
8,Central Midfield,"Oct 7, 1983 (33)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
6,Central Midfield,"Mar 15, 1989 (28)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
21,Central Midfield,"Sep 25, 1993 (23)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
26,Right Midfield,"Sep 29, 1996 (20)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
20,Left Midfield,"Feb 13, 1995 (22)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
17,Left Midfield,"Jul 10, 1993 (23)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
12,Attacking Midfield,"Apr 18, 1995 (22)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Attacking Midfield,"Aug 1, 1987 (29)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
10,Attacking Midfield,"May 3, 1994 (23)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Attacking Midfield,"Sep 18, 1997 (19)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
70,Right Winger,"Apr 28, 1993 (24)",NA,NA,Colombia,Rio Ave FC,Liga NOS,2017/2018,2017
7,Centre-Forward,"May 7, 1987 (30)",NA,NA,Portugal,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Sep 21, 1990 (26)",NA,NA,Greece,Rio Ave FC,Liga NOS,2017/2018,2017
9,Centre-Forward,"Jul 13, 1996 (20)",NA,NA,Angola,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Sep 21, 1988 (28)",NA,NA,Guinea-Bissau,Rio Ave FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Jun 3, 1997 (20)",NA,NA,Brazil,Rio Ave FC,Liga NOS,2017/2018,2017
94,Goalkeeper,"Feb 4, 1994 (23)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
1,Goalkeeper,"Apr 26, 1993 (24)",NA,NA,Iran,CS Marítimo,Liga NOS,2017/2018,2017
27,Goalkeeper,"Aug 18, 1990 (26)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
NA,Goalkeeper,"Aug 27, 1996 (20)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
NA,Centre-Back,"Feb 6, 1992 (25)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
5,Centre-Back,"Jun 24, 1988 (29)",NA,NA,Mozambique,CS Marítimo,Liga NOS,2017/2018,2017
3,Centre-Back,"Aug 21, 1991 (25)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
4,Centre-Back,"Mar 18, 1992 (25)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
24,Centre-Back,"Jan 17, 1995 (22)",NA,NA,Cape Verde,CS Marítimo,Liga NOS,2017/2018,2017
17,Left-Back,"Feb 17, 1990 (27)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
14,Left-Back,"Jun 10, 1992 (25)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
45,Left-Back,"Jul 7, 1992 (24)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
NA,Right-Back,"May 17, 1994 (23)",NA,NA,Guinea-Bissau,CS Marítimo,Liga NOS,2017/2018,2017
NA,Right-Back,"Aug 5, 1994 (22)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
23,Right-Back,"Jan 1, 1990 (27)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
NA,Defensive Midfield,"Jan 5, 1989 (28)",NA,NA,Turkey,CS Marítimo,Liga NOS,2017/2018,2017
21,Defensive Midfield,"Aug 31, 1996 (20)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
66,Defensive Midfield,"May 26, 1988 (29)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
20,Defensive Midfield,"Jun 13, 1992 (25)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
15,Central Midfield,"Apr 29, 1990 (27)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
29,Central Midfield,"Apr 21, 1994 (23)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
NA,Left Midfield,"Mar 21, 1992 (25)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
8,Attacking Midfield,"Apr 4, 1993 (24)",NA,NA,Argentina,CS Marítimo,Liga NOS,2017/2018,2017
10,Left Winger,"Apr 5, 1988 (29)",NA,NA,Armenia,CS Marítimo,Liga NOS,2017/2018,2017
33,Left Winger,"Apr 3, 1991 (26)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
12,Right Winger,"Apr 14, 1987 (30)",NA,NA,Portugal,CS Marítimo,Liga NOS,2017/2018,2017
NA,Right Winger,"Feb 12, 1993 (24)",NA,NA,Guinea-Bissau,CS Marítimo,Liga NOS,2017/2018,2017
NA,Right Winger,"Jan 31, 1995 (22)",NA,NA,Mozambique,CS Marítimo,Liga NOS,2017/2018,2017
7,Second Striker,"Oct 8, 1989 (27)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
95,Centre-Forward,"Dec 6, 1993 (23)",NA,NA,Cameroon,CS Marítimo,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Mar 4, 1991 (26)",NA,NA,Sweden,CS Marítimo,Liga NOS,2017/2018,2017
9,Centre-Forward,"May 30, 1991 (26)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
93,Centre-Forward,"Jul 3, 1993 (23)",NA,NA,Brazil,CS Marítimo,Liga NOS,2017/2018,2017
18,Goalkeeper,"May 8, 1991 (26)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
NA,Goalkeeper,"Feb 17, 1992 (25)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
50,Goalkeeper,"Jan 10, 1988 (29)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
3,Centre-Back,"Feb 4, 1989 (28)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
6,Centre-Back,"May 3, 1989 (28)",NA,NA,Morocco,Moreirense FC,Liga NOS,2017/2018,2017
4,Centre-Back,"May 22, 1992 (25)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
26,Centre-Back,"Aug 24, 1990 (26)",NA,NA,Algeria,Moreirense FC,Liga NOS,2017/2018,2017
NA,Centre-Back,"May 13, 1994 (23)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
2,Left-Back,"Feb 18, 1995 (22)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
5,Left-Back,"Oct 3, 1989 (27)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
37,Left-Back,"Sep 14, 1992 (24)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
95,Right-Back,"Aug 21, 1990 (26)",NA,NA,Senegal,Moreirense FC,Liga NOS,2017/2018,2017
22,Right-Back,"May 20, 1998 (19)",NA,NA,Cote d'Ivoire,Moreirense FC,Liga NOS,2017/2018,2017
27,Defensive Midfield,"Nov 6, 1989 (27)",NA,NA,Guinea,Moreirense FC,Liga NOS,2017/2018,2017
8,Defensive Midfield,"May 24, 1993 (24)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
90,Defensive Midfield,"Aug 30, 1997 (19)",NA,NA,Guinea-Bissau,Moreirense FC,Liga NOS,2017/2018,2017
57,Central Midfield,"Mar 18, 1994 (23)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
23,Central Midfield,"Jan 19, 1991 (26)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
20,Attacking Midfield,"Jan 14, 1993 (24)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
91,Attacking Midfield,"Sep 2, 1991 (25)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
NA,Attacking Midfield,"Oct 9, 1995 (21)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
93,Left Winger,"Aug 25, 1992 (24)",NA,NA,France,Moreirense FC,Liga NOS,2017/2018,2017
40,Left Winger,"Jan 10, 1996 (21)",NA,NA,Egypt,Moreirense FC,Liga NOS,2017/2018,2017
NA,Left Winger,"Jan 17, 1996 (21)",NA,NA,Ghana,Moreirense FC,Liga NOS,2017/2018,2017
10,Left Winger,"Apr 2, 1994 (23)",NA,NA,France,Moreirense FC,Liga NOS,2017/2018,2017
NA,Left Winger,"Aug 11, 1993 (23)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
77,Right Winger,"Aug 30, 1989 (27)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
NA,Right Winger,"Mar 15, 1994 (23)",NA,NA,Portugal,Moreirense FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"May 23, 1996 (21)",NA,NA,Ghana,Moreirense FC,Liga NOS,2017/2018,2017
9,Centre-Forward,"May 31, 1983 (34)",NA,NA,Brazil,Moreirense FC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Jul 29, 1995 (21)",NA,NA,Venezuela,Moreirense FC,Liga NOS,2017/2018,2017
70,Centre-Forward,"Mar 10, 1997 (20)",NA,NA,Venezuela,Moreirense FC,Liga NOS,2017/2018,2017
33,Goalkeeper,"Jun 6, 1986 (31)",NA,NA,Brazil,Boavista Porto FC,Liga NOS,2017/2018,2017
NA,Goalkeeper,"Dec 19, 1992 (24)",NA,NA,Switzerland,Boavista Porto FC,Liga NOS,2017/2018,2017
13,Goalkeeper,"Oct 4, 1989 (27)",NA,NA,Brazil,Boavista Porto FC,Liga NOS,2017/2018,2017
22,Centre-Back,"Feb 17, 1995 (22)",NA,NA,France,Boavista Porto FC,Liga NOS,2017/2018,2017
6,Centre-Back,"Feb 14, 1994 (23)",NA,NA,Brazil,Boavista Porto FC,Liga NOS,2017/2018,2017
23,Centre-Back,"Oct 19, 1986 (30)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
3,Centre-Back,"Jul 25, 1990 (26)",NA,NA,Brazil,Boavista Porto FC,Liga NOS,2017/2018,2017
5,Left-Back,"Aug 30, 1989 (27)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
90,Left-Back,"Jan 13, 1990 (27)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
NA,Left-Back,"Dec 17, 1990 (26)",NA,NA,China,Boavista Porto FC,Liga NOS,2017/2018,2017
20,Right-Back,"Apr 26, 1990 (27)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
28,Right-Back,"Nov 23, 1990 (26)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
17,Right-Back,"Mar 1, 1993 (24)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
42,Defensive Midfield,"Dec 27, 1984 (32)",NA,NA,Senegal,Boavista Porto FC,Liga NOS,2017/2018,2017
45,Defensive Midfield,"Sep 24, 1996 (20)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
25,Central Midfield,"May 15, 1990 (27)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
21,Central Midfield,"Oct 2, 1989 (27)",NA,NA,England,Boavista Porto FC,Liga NOS,2017/2018,2017
10,Attacking Midfield,"Aug 18, 1985 (31)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
18,Left Winger,"Aug 2, 1989 (27)",NA,NA,Cape Verde,Boavista Porto FC,Liga NOS,2017/2018,2017
9,Left Winger,"Jun 19, 1984 (33)",NA,NA,Angola,Boavista Porto FC,Liga NOS,2017/2018,2017
7,Right Winger,"Oct 5, 1991 (25)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
11,Right Winger,"Sep 27, 1992 (24)",NA,NA,Panama,Boavista Porto FC,Liga NOS,2017/2018,2017
NA,Right Winger,"Mar 3, 1995 (22)",NA,NA,DR Congo,Boavista Porto FC,Liga NOS,2017/2018,2017
16,Right Winger,"May 3, 1995 (22)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
27,Centre-Forward,"Mar 20, 1998 (19)",NA,NA,Portugal,Boavista Porto FC,Liga NOS,2017/2018,2017
59,Centre-Forward,"Apr 18, 1996 (21)",NA,NA,Colombia,Boavista Porto FC,Liga NOS,2017/2018,2017
19,Centre-Forward,"May 20, 1993 (24)",NA,NA,Peru,Boavista Porto FC,Liga NOS,2017/2018,2017
8,Centre-Forward,"Jan 3, 1994 (23)",NA,NA,The Gambia,Boavista Porto FC,Liga NOS,2017/2018,2017
83,Goalkeeper,"Mar 12, 1983 (34)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
NA,Goalkeeper,"Mar 22, 1988 (29)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
25,Goalkeeper,"Jan 25, 1981 (36)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
1,Goalkeeper,"Nov 13, 1975 (41)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
26,Centre-Back,"Jan 13, 1995 (22)",NA,NA,Cape Verde,Desportivo Aves,Liga NOS,2017/2018,2017
5,Centre-Back,"Jun 16, 1986 (31)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
44,Centre-Back,"Jan 14, 1984 (33)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
46,Centre-Back,"Oct 27, 1988 (28)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
21,Left-Back,"Mar 22, 1984 (33)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
2,Right-Back,"Dec 26, 1992 (24)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
17,Right-Back,"Mar 6, 1985 (32)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
NA,Defensive Midfield,"Jan 20, 1989 (28)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
NA,Defensive Midfield,"Nov 15, 1986 (30)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
29,Defensive Midfield,"Jul 3, 1994 (22)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
10,Central Midfield,"Mar 31, 1986 (31)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
15,Central Midfield,"Jul 24, 1986 (30)",NA,NA,Argentina,Desportivo Aves,Liga NOS,2017/2018,2017
30,Central Midfield,"Dec 25, 1987 (29)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
11,Attacking Midfield,"Apr 20, 1991 (26)",NA,NA,Argentina,Desportivo Aves,Liga NOS,2017/2018,2017
27,Attacking Midfield,"Dec 16, 1995 (21)",NA,NA,Scotland,Desportivo Aves,Liga NOS,2017/2018,2017
19,Attacking Midfield,"Jun 17, 1983 (34)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
22,Left Winger,"Dec 18, 1988 (28)",NA,NA,Guinea-Bissau,Desportivo Aves,Liga NOS,2017/2018,2017
16,Left Winger,"May 1, 1986 (31)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
73,Left Winger,"Feb 12, 1994 (23)",NA,NA,Libya,Desportivo Aves,Liga NOS,2017/2018,2017
NA,Right Winger,"Nov 11, 1991 (25)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
23,Right Winger,"Aug 12, 1989 (27)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
50,Right Winger,"Nov 6, 1995 (21)",NA,NA,Guinea-Bissau,Desportivo Aves,Liga NOS,2017/2018,2017
99,Second Striker,"Mar 9, 1995 (22)",NA,NA,Colombia,Desportivo Aves,Liga NOS,2017/2018,2017
33,Centre-Forward,"Dec 29, 1987 (29)",NA,NA,Brazil,Desportivo Aves,Liga NOS,2017/2018,2017
7,Centre-Forward,"Feb 11, 1994 (23)",NA,NA,Portugal,Desportivo Aves,Liga NOS,2017/2018,2017
20,Centre-Forward,"Feb 21, 1990 (27)",NA,NA,Argentina,Desportivo Aves,Liga NOS,2017/2018,2017
33,Goalkeeper,"Dec 3, 1989 (27)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
22,Goalkeeper,"Dec 28, 1992 (24)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
1,Goalkeeper,"Jul 7, 1993 (23)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
26,Centre-Back,"May 6, 1986 (31)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
13,Centre-Back,"Mar 27, 1994 (23)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
4,Centre-Back,"Nov 5, 1991 (25)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
3,Centre-Back,"May 11, 1994 (23)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
55,Left-Back,"May 9, 1995 (22)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
NA,Left-Back,"Aug 15, 1996 (20)",NA,NA,Ghana,Portimonense SC,Liga NOS,2017/2018,2017
NA,Left-Back,"Jan 29, 1996 (21)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
19,Right-Back,"Jul 23, 1994 (22)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
14,Right-Back,"May 14, 1995 (22)",NA,NA,Ghana,Portimonense SC,Liga NOS,2017/2018,2017
5,Right-Back,"Feb 5, 1982 (35)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
NA,Defensive Midfield,"Jul 7, 1992 (24)",NA,NA,Spain,Portimonense SC,Liga NOS,2017/2018,2017
21,Defensive Midfield,"Dec 1, 1993 (23)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
30,Defensive Midfield,"Oct 16, 1992 (24)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
25,Central Midfield,"Apr 5, 1996 (21)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
7,Central Midfield,"Mar 13, 1992 (25)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
16,Left Midfield,"Oct 22, 1997 (19)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
NA,Attacking Midfield,"Jul 10, 1994 (22)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
8,Attacking Midfield,"Apr 18, 1997 (20)",NA,NA,Argentina,Portimonense SC,Liga NOS,2017/2018,2017
10,Attacking Midfield,"Dec 1, 1992 (24)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
6,Attacking Midfield,"Jul 31, 1995 (21)",NA,NA,Japan,Portimonense SC,Liga NOS,2017/2018,2017
NA,Attacking Midfield,"Apr 23, 1997 (20)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
23,Left Winger,"Aug 23, 1994 (22)",NA,NA,Japan,Portimonense SC,Liga NOS,2017/2018,2017
11,Right Winger,"Mar 30, 1997 (20)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
27,Right Winger,"Nov 21, 1992 (24)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
NA,Second Striker,"Oct 2, 1997 (19)",NA,NA,Nigeria,Portimonense SC,Liga NOS,2017/2018,2017
NA,Second Striker,"Apr 23, 1993 (24)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
77,Centre-Forward,"Feb 20, 1996 (21)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
90,Centre-Forward,"Mar 28, 1990 (27)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
NA,Centre-Forward,"Jun 24, 1990 (27)",NA,NA,Nigeria,Portimonense SC,Liga NOS,2017/2018,2017
9,Centre-Forward,"Apr 1, 1981 (36)",NA,NA,Portugal,Portimonense SC,Liga NOS,2017/2018,2017
97,Centre-Forward,"Nov 21, 1997 (19)",NA,NA,Brazil,Portimonense SC,Liga NOS,2017/2018,2017
1,Goalkeeper,"Nov 16, 1991 (25)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
12,Goalkeeper,"Mar 10, 1987 (30)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
13,Goalkeeper,"Dec 14, 1988 (28)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
NA,Centre-Back,"May 10, 1994 (23)",NA,NA,Venezuela,CD Tondela,Liga NOS,2017/2018,2017
4,Centre-Back,"Feb 2, 1994 (23)",NA,NA,Australia,CD Tondela,Liga NOS,2017/2018,2017
20,Centre-Back,"May 16, 1981 (36)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
32,Centre-Back,"Apr 16, 1989 (28)",NA,NA,Brazil,CD Tondela,Liga NOS,2017/2018,2017
44,Centre-Back,"Apr 2, 1997 (20)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
40,Centre-Back,"Dec 20, 1995 (21)",NA,NA,Nigeria,CD Tondela,Liga NOS,2017/2018,2017
23,Left-Back,"Jul 2, 1989 (27)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
NA,Left-Back,"Sep 11, 1990 (26)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
22,Right-Back,"Feb 14, 1992 (25)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
2,Right-Back,"May 5, 1996 (21)",NA,NA,Morocco,CD Tondela,Liga NOS,2017/2018,2017
7,Defensive Midfield,"Apr 9, 1994 (23)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
6,Defensive Midfield,"Sep 13, 1991 (25)",NA,NA,Cameroon,CD Tondela,Liga NOS,2017/2018,2017
14,Central Midfield,"Oct 25, 1992 (24)",NA,NA,Ghana,CD Tondela,Liga NOS,2017/2018,2017
8,Central Midfield,"Dec 26, 1989 (27)",NA,NA,Cape Verde,CD Tondela,Liga NOS,2017/2018,2017
27,Central Midfield,"Oct 5, 1984 (32)",NA,NA,Portugal,CD Tondela,Liga NOS,2017/2018,2017
