shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
1,Goalkeeper,"Sep 30, 1982 (34)",NA,NA,Belgium,Heracles Almelo,Eredivisie,2017/2018,2017
26,Goalkeeper,"Jul 21, 1989 (27)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Sep 26, 1992 (24)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
28,Goalkeeper,"Jan 21, 1993 (24)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
3,Centre-Back,"Mar 18, 1991 (26)",NA,NA,Belgium,Heracles Almelo,Eredivisie,2017/2018,2017
4,Centre-Back,"Sep 23, 1993 (23)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
6,Centre-Back,"Sep 12, 1995 (21)",NA,NA,Belgium,Heracles Almelo,Eredivisie,2017/2018,2017
5,Left-Back,"Jan 16, 1987 (30)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
34,Left-Back,"Feb 27, 1995 (22)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
22,Left-Back,"Mar 2, 1996 (21)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
12,Right-Back,"May 20, 1989 (28)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
2,Right-Back,"Nov 4, 1987 (29)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"May 15, 1993 (24)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
21,Defensive Midfield,"Jun 21, 1993 (24)",NA,NA,Germany,Heracles Almelo,Eredivisie,2017/2018,2017
30,Defensive Midfield,"Nov 23, 1997 (19)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
8,Central Midfield,"Aug 11, 1990 (26)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
20,Central Midfield,"Feb 16, 1992 (25)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
29,Central Midfield,"Mar 27, 1995 (22)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
35,Central Midfield,"Nov 23, 1993 (23)",NA,NA,Cape Verde,Heracles Almelo,Eredivisie,2017/2018,2017
14,Central Midfield,"Jan 1, 1994 (23)",NA,NA,Syria,Heracles Almelo,Eredivisie,2017/2018,2017
24,Central Midfield,"Apr 25, 1997 (20)",NA,NA,Armenia,Heracles Almelo,Eredivisie,2017/2018,2017
27,Attacking Midfield,"Sep 28, 1997 (19)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
7,Left Winger,"Sep 14, 1994 (22)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
18,Left Winger,"Nov 28, 1994 (22)",NA,NA,Sweden,Heracles Almelo,Eredivisie,2017/2018,2017
25,Left Winger,"Jan 22, 1998 (19)",NA,NA,Turkey,Heracles Almelo,Eredivisie,2017/2018,2017
17,Right Winger,"Sep 19, 1992 (24)",NA,NA,Curacao,Heracles Almelo,Eredivisie,2017/2018,2017
15,Right Winger,"Dec 30, 1991 (25)",NA,NA,Czech Republic,Heracles Almelo,Eredivisie,2017/2018,2017
NA,Centre-Forward,"May 27, 1990 (27)",NA,NA,Sweden,Heracles Almelo,Eredivisie,2017/2018,2017
19,Centre-Forward,"Aug 9, 1994 (22)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
9,Centre-Forward,"Mar 18, 1992 (25)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
23,Centre-Forward,"Mar 27, 1995 (22)",NA,NA,Netherlands,Heracles Almelo,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Apr 15, 1994 (23)",NA,NA,Germany,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Aug 26, 1992 (24)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Mar 16, 1990 (27)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Oct 21, 1995 (21)",NA,NA,Belgium,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Jan 9, 1995 (22)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Nov 11, 1997 (19)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"Sep 3, 1988 (28)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"May 9, 1991 (26)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"May 25, 1980 (37)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"Feb 12, 1998 (19)",NA,NA,Germany,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"Jan 17, 1998 (19)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"Feb 18, 1999 (18)",NA,NA,Aruba,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Left-Back,"Sep 22, 1990 (26)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Left-Back,"Sep 15, 1994 (22)",NA,NA,Denmark,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right-Back,"Sep 24, 1994 (22)",NA,NA,Denmark,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right-Back,"Mar 14, 1993 (24)",NA,NA,Finland,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right-Back,"Aug 23, 1998 (18)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Jan 5, 1992 (25)",NA,NA,Belgium,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"May 7, 1993 (24)",NA,NA,Australia,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Nov 15, 1997 (19)",NA,NA,England,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Apr 11, 1997 (20)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"Mar 3, 1998 (19)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Central Midfield,"Apr 7, 1995 (22)",NA,NA,France,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Central Midfield,"Jan 13, 1998 (19)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Central Midfield,"Jul 4, 1999 (17)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Left Midfield,"Sep 9, 1995 (21)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"Mar 12, 1996 (21)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"Dec 15, 1989 (27)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"May 6, 1997 (20)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Left Winger,"Jul 31, 1996 (20)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Left Winger,"Dec 16, 1991 (25)",NA,NA,Australia,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right Winger,"Sep 18, 1992 (24)",NA,NA,Belgium,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right Winger,"Mar 8, 1988 (29)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Right Winger,"Feb 23, 1997 (20)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Dec 3, 1988 (28)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"May 22, 1995 (22)",NA,NA,Nigeria,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"May 18, 1989 (28)",NA,NA,Netherlands,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Nov 28, 1986 (30)",NA,NA,Germany,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Feb 27, 1987 (30)",NA,NA,Slovenia,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Jul 28, 1998 (18)",NA,NA,Germany,Sparta Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Dec 8, 1999 (17)",NA,NA,Turkey,Sparta Rotterdam,Eredivisie,2017/2018,2017
22,Goalkeeper,"May 4, 1983 (34)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
1,Goalkeeper,"Jul 22, 1996 (20)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
18,Goalkeeper,"Apr 10, 1991 (26)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Mar 16, 1998 (19)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
5,Centre-Back,"Jul 6, 1993 (23)",NA,NA,Cote d'Ivoire,ADO Den Haag,Eredivisie,2017/2018,2017
4,Centre-Back,"Aug 7, 1990 (26)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Centre-Back,"Mar 26, 1991 (26)",NA,NA,Germany,ADO Den Haag,Eredivisie,2017/2018,2017
20,Centre-Back,"Oct 8, 1992 (24)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
19,Centre-Back,"Mar 19, 1998 (19)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Centre-Back,"Mar 8, 1996 (21)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
8,Left-Back,"Oct 28, 1987 (29)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
15,Left-Back,"Aug 17, 1994 (22)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
2,Right-Back,"Dec 16, 1995 (21)",NA,NA,Nigeria,ADO Den Haag,Eredivisie,2017/2018,2017
16,Right-Back,"Jul 1, 1999 (18)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
27,Right-Back,"Jan 28, 1997 (20)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
17,Central Midfield,"Jan 16, 1995 (22)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
6,Central Midfield,"Jun 15, 1988 (29)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
26,Central Midfield,"Jun 24, 1998 (19)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
28,Left Midfield,"Dec 17, 1998 (18)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
10,Attacking Midfield,"Jun 8, 1986 (31)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
23,Attacking Midfield,"Feb 7, 1989 (28)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
30,Attacking Midfield,"May 5, 1988 (29)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
32,Attacking Midfield,"Jul 25, 1988 (28)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
11,Left Winger,"Jan 4, 1995 (22)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
21,Left Winger,"May 13, 1983 (34)",NA,NA,France,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Left Winger,"Sep 14, 1991 (25)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
33,Left Winger,"Nov 26, 1994 (22)",NA,NA,Uganda,ADO Den Haag,Eredivisie,2017/2018,2017
7,Right Winger,"Feb 9, 1995 (22)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
77,Right Winger,"Oct 1, 1991 (25)",NA,NA,Curacao,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Right Winger,"Mar 4, 2000 (17)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
26,Right Winger,"Feb 16, 1997 (20)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
9,Centre-Forward,"Nov 6, 1991 (25)",NA,NA,Norway,ADO Den Haag,Eredivisie,2017/2018,2017
NA,Centre-Forward,"Feb 17, 1997 (20)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
14,Centre-Forward,"Feb 9, 2000 (17)",NA,NA,Netherlands,ADO Den Haag,Eredivisie,2017/2018,2017
1,Goalkeeper,"Dec 3, 1995 (21)",NA,NA,Germany,Willem II Tilburg,Eredivisie,2017/2018,2017
31,Goalkeeper,"Dec 31, 1993 (23)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
93,Goalkeeper,"Mar 5, 1993 (24)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Oct 9, 1998 (18)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
4,Centre-Back,"May 3, 1987 (30)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
29,Centre-Back,"Nov 11, 1989 (27)",NA,NA,Curacao,Willem II Tilburg,Eredivisie,2017/2018,2017
3,Centre-Back,"Sep 13, 1989 (27)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
25,Centre-Back,"Mar 26, 1991 (26)",NA,NA,Germany,Willem II Tilburg,Eredivisie,2017/2018,2017
5,Centre-Back,"Jul 17, 1990 (26)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Centre-Back,"May 30, 1996 (21)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
18,Centre-Back,"Aug 12, 1999 (17)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
49,Centre-Back,"Jun 10, 2000 (17)",NA,NA,Australia,Willem II Tilburg,Eredivisie,2017/2018,2017
15,Left-Back,"Aug 31, 1992 (24)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
21,Left-Back,"May 12, 1996 (21)",NA,NA,Greece,Willem II Tilburg,Eredivisie,2017/2018,2017
2,Right-Back,"Jan 31, 1993 (24)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
34,Right-Back,"Aug 24, 1996 (20)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
32,Defensive Midfield,"Mar 23, 1986 (31)",NA,NA,Cameroon,Willem II Tilburg,Eredivisie,2017/2018,2017
20,Defensive Midfield,"Feb 3, 1994 (23)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Defensive Midfield,"May 15, 1998 (19)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
23,Central Midfield,"Jun 5, 1990 (27)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
6,Central Midfield,"May 23, 1997 (20)",NA,NA,Spain,Willem II Tilburg,Eredivisie,2017/2018,2017
41,Central Midfield,"Jan 25, 1998 (19)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
16,Central Midfield,"May 15, 1998 (19)",NA,NA,Poland,Willem II Tilburg,Eredivisie,2017/2018,2017
10,Attacking Midfield,"Feb 9, 1995 (22)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"Aug 3, 1997 (19)",NA,NA,England,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Attacking Midfield,"Apr 9, 1994 (23)",NA,NA,Romania,Willem II Tilburg,Eredivisie,2017/2018,2017
7,Left Winger,"Jun 3, 1993 (24)",NA,NA,France,Willem II Tilburg,Eredivisie,2017/2018,2017
19,Left Winger,"Jul 1, 1997 (20)",NA,NA,Morocco,Willem II Tilburg,Eredivisie,2017/2018,2017
51,Left Winger,"Apr 7, 1999 (18)",NA,NA,Iceland,Willem II Tilburg,Eredivisie,2017/2018,2017
11,Right Winger,"Jan 15, 1994 (23)",NA,NA,Belgium,Willem II Tilburg,Eredivisie,2017/2018,2017
38,Right Winger,"Jan 6, 1998 (19)",NA,NA,Belgium,Willem II Tilburg,Eredivisie,2017/2018,2017
28,Right Winger,"May 10, 1997 (20)",NA,NA,Portugal,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Right Winger,"Feb 5, 1999 (18)",NA,NA,Curacao,Willem II Tilburg,Eredivisie,2017/2018,2017
NA,Second Striker,"Mar 16, 1996 (21)",NA,NA,Netherlands,Willem II Tilburg,Eredivisie,2017/2018,2017
9,Centre-Forward,"Mar 13, 1992 (25)",NA,NA,Spain,Willem II Tilburg,Eredivisie,2017/2018,2017
8,Centre-Forward,"Oct 1, 1984 (32)",NA,NA,Nigeria,Willem II Tilburg,Eredivisie,2017/2018,2017
17,Centre-Forward,"Dec 26, 1988 (28)",NA,NA,Slovenia,Willem II Tilburg,Eredivisie,2017/2018,2017
16,Goalkeeper,"Jun 13, 1994 (23)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
1,Goalkeeper,"Sep 24, 1980 (36)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
40,Goalkeeper,"Mar 18, 1997 (20)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Feb 8, 1999 (18)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
3,Centre-Back,"Feb 18, 1994 (23)",NA,NA,Argentina,PEC Zwolle,Eredivisie,2017/2018,2017
4,Centre-Back,"Apr 13, 1988 (29)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
13,Centre-Back,"Feb 10, 1997 (20)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
44,Centre-Back,"Jun 26, 1996 (21)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
NA,Centre-Back,"May 29, 1997 (20)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
33,Centre-Back,"Dec 20, 2001 (15)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
5,Left-Back,"Jan 31, 1992 (25)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
NA,Left-Back,"Apr 6, 1998 (19)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
2,Right-Back,"Oct 11, 1985 (31)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
20,Right-Back,"May 25, 1995 (22)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
24,Right-Back,"May 24, 1992 (25)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
35,Right-Back,"Feb 26, 1997 (20)",NA,NA,Curacao,PEC Zwolle,Eredivisie,2017/2018,2017
19,Defensive Midfield,"Mar 15, 1995 (22)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
30,Central Midfield,"Dec 20, 1994 (22)",NA,NA,New Zealand,PEC Zwolle,Eredivisie,2017/2018,2017
23,Central Midfield,"Mar 21, 1990 (27)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
NA,Central Midfield,"Jul 29, 1998 (18)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
34,Central Midfield,"Jul 31, 1997 (19)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
6,Attacking Midfield,"Feb 11, 1993 (24)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
21,Attacking Midfield,"Jun 20, 1994 (23)",NA,NA,Denmark,PEC Zwolle,Eredivisie,2017/2018,2017
10,Attacking Midfield,"Aug 10, 1988 (28)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
14,Attacking Midfield,"Feb 25, 1989 (28)",NA,NA,Sweden,PEC Zwolle,Eredivisie,2017/2018,2017
8,Attacking Midfield,"Feb 18, 1995 (22)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
7,Left Winger,"Aug 29, 1991 (25)",NA,NA,Morocco,PEC Zwolle,Eredivisie,2017/2018,2017
17,Left Winger,"Aug 19, 1995 (21)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
28,Left Winger,"Jul 20, 1998 (18)",NA,NA,Netherlands,PEC Zwolle,Eredivisie,2017/2018,2017
11,Right Winger,"Sep 9, 1993 (23)",NA,NA,Guyana,PEC Zwolle,Eredivisie,2017/2018,2017
33,Right Winger,"Sep 25, 1991 (25)",NA,NA,Greece,PEC Zwolle,Eredivisie,2017/2018,2017
9,Centre-Forward,"Sep 8, 1993 (23)",NA,NA,Poland,PEC Zwolle,Eredivisie,2017/2018,2017
25,Goalkeeper,"Jun 19, 1989 (28)",NA,NA,Iceland,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
12,Goalkeeper,"Nov 19, 1982 (34)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
1,Goalkeeper,"May 17, 1990 (27)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
16,Goalkeeper,"Sep 12, 1995 (21)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Feb 27, 1999 (18)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
15,Centre-Back,"Apr 1, 1993 (24)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
30,Centre-Back,"Jan 8, 1995 (22)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
4,Centre-Back,"Apr 3, 1998 (19)",NA,NA,Belgium,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
3,Centre-Back,"Sep 2, 1993 (23)",NA,NA,United States,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"May 30, 1996 (21)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
NA,Centre-Back,"Aug 20, 1999 (17)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
28,Left-Back,"Jan 11, 1991 (26)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
5,Left-Back,"Dec 1, 1993 (23)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
2,Right-Back,"Dec 29, 1989 (27)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
22,Right-Back,"Mar 22, 1989 (28)",NA,NA,Cape Verde,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
17,Right-Back,"Nov 30, 1995 (21)",NA,NA,United States,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
8,Central Midfield,"Aug 8, 1985 (31)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
6,Central Midfield,"Mar 19, 1992 (25)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
21,Central Midfield,"Feb 11, 2000 (17)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
18,Attacking Midfield,"Nov 20, 1990 (26)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
7,Attacking Midfield,"Sep 14, 1982 (34)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
14,Attacking Midfield,"Apr 13, 1991 (26)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
20,Left Winger,"Nov 20, 1997 (19)",NA,NA,Trinidad and Tobago,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
10,Left Winger,"Mar 9, 1987 (30)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
33,Left Winger,"May 9, 1999 (18)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
11,Right Winger,"May 14, 1992 (25)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
23,Right Winger,"Jul 18, 1996 (20)",NA,NA,Belgium,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
9,Centre-Forward,"Nov 6, 1991 (25)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
19,Centre-Forward,"May 7, 1996 (21)",NA,NA,Netherlands,SBV Excelsior Rotterdam,Eredivisie,2017/2018,2017
1,Goalkeeper,"Feb 9, 1994 (23)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
16,Goalkeeper,"Jun 14, 1991 (26)",NA,NA,Poland,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Jan 31, 1997 (20)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Jan 18, 1999 (18)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Jan 24, 2000 (17)",NA,NA,Serbia,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Goalkeeper,"Aug 7, 1998 (18)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
3,Centre-Back,"Apr 4, 1994 (23)",NA,NA,Denmark,Roda JC Kerkrade,Eredivisie,2017/2018,2017
4,Centre-Back,"Sep 13, 1985 (31)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
20,Centre-Back,"Jun 27, 1994 (23)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Centre-Back,"Jun 9, 1998 (19)",NA,NA,Curacao,Roda JC Kerkrade,Eredivisie,2017/2018,2017
5,Left-Back,"Jun 26, 1985 (32)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
17,Left-Back,"Feb 17, 1993 (24)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Right-Back,"Sep 20, 1997 (19)",NA,NA,Germany,Roda JC Kerkrade,Eredivisie,2017/2018,2017
2,Right-Back,"Jun 9, 1992 (25)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
22,Right-Back,"Jul 16, 1993 (23)",NA,NA,Germany,Roda JC Kerkrade,Eredivisie,2017/2018,2017
NA,Midfielder,"Mar 1, 1995 (22)",NA,NA,Belgium,Roda JC Kerkrade,Eredivisie,2017/2018,2017
6,Defensive Midfield,"Jul 6, 1987 (29)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
15,Defensive Midfield,"Oct 16, 1991 (25)",NA,NA,Bosnia-Herzegovina,Roda JC Kerkrade,Eredivisie,2017/2018,2017
23,Defensive Midfield,"Dec 1, 1983 (33)",NA,NA,Netherlands,Roda JC Kerkrade,Eredivisie,2017/2018,2017
