shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
33,Centre-Forward,"Apr 13, 1991 (26)",NA,NA,Germany,VfB Stuttgart,Bundesliga,2017/2018,2017
14,Centre-Forward,"Aug 29, 1996 (20)",NA,NA,Greece,VfB Stuttgart,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Feb 2, 1992 (25)",NA,NA,Germany,VfB Stuttgart,Bundesliga,2017/2018,2017
1,Goalkeeper,"Jun 2, 1992 (25)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
44,Goalkeeper,"Oct 26, 1987 (29)",NA,NA,Poland,SC Freiburg,Bundesliga,2017/2018,2017
21,Goalkeeper,"Sep 29, 1983 (33)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
4,Centre-Back,"May 23, 1996 (21)",NA,NA,Turkey,SC Freiburg,Bundesliga,2017/2018,2017
20,Centre-Back,"Jan 28, 1995 (22)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
5,Centre-Back,"Feb 12, 1991 (26)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
3,Centre-Back,"Jul 11, 1996 (20)",NA,NA,Austria,SC Freiburg,Bundesliga,2017/2018,2017
25,Centre-Back,"Jul 17, 1996 (20)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
24,Centre-Back,"Feb 26, 1986 (31)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
30,Left-Back,"Feb 28, 1993 (24)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
26,Left-Back,"Feb 2, 1991 (26)",NA,NA,France,SC Freiburg,Bundesliga,2017/2018,2017
NA,Left-Back,"Apr 19, 1997 (20)",NA,NA,England,SC Freiburg,Bundesliga,2017/2018,2017
15,Right-Back,"Mar 20, 1996 (21)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
17,Right-Back,"Aug 30, 1992 (24)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
40,Right-Back,"Jun 25, 1996 (21)",NA,NA,Tunisia,SC Freiburg,Bundesliga,2017/2018,2017
27,Defensive Midfield,"Mar 9, 1990 (27)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
6,Defensive Midfield,"Mar 27, 1990 (27)",NA,NA,Albania,SC Freiburg,Bundesliga,2017/2018,2017
2,Defensive Midfield,"Jan 27, 1991 (26)",NA,NA,Serbia,SC Freiburg,Bundesliga,2017/2018,2017
28,Defensive Midfield,"Sep 4, 1994 (22)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
14,Defensive Midfield,"Feb 11, 1997 (20)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
23,Defensive Midfield,"Apr 15, 1985 (32)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
33,Defensive Midfield,"Jul 26, 1993 (23)",NA,NA,United States,SC Freiburg,Bundesliga,2017/2018,2017
19,Central Midfield,"Apr 2, 1994 (23)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
8,Central Midfield,"Oct 14, 1986 (30)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
22,Central Midfield,"Oct 8, 1995 (21)",NA,NA,Switzerland,SC Freiburg,Bundesliga,2017/2018,2017
32,Attacking Midfield,"Dec 23, 1996 (20)",NA,NA,Poland,SC Freiburg,Bundesliga,2017/2018,2017
13,Left Winger,"Apr 15, 1991 (26)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
NA,Left Winger,"Nov 11, 1996 (20)",NA,NA,England,SC Freiburg,Bundesliga,2017/2018,2017
38,Left Winger,"Oct 21, 1994 (22)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
16,Right Winger,"Sep 12, 1989 (27)",NA,NA,France,SC Freiburg,Bundesliga,2017/2018,2017
NA,Right Winger,"Apr 16, 1994 (23)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
7,Centre-Forward,"Oct 24, 1990 (26)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
18,Centre-Forward,"Dec 6, 1988 (28)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
34,Centre-Forward,"Aug 31, 1995 (21)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
9,Centre-Forward,"Jul 10, 1994 (22)",NA,NA,Germany,SC Freiburg,Bundesliga,2017/2018,2017
31,Centre-Forward,"Jan 7, 1985 (32)",NA,NA,Slovakia,SC Freiburg,Bundesliga,2017/2018,2017
13,Goalkeeper,"Aug 16, 1994 (22)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
1,Goalkeeper,"Mar 31, 1992 (25)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
36,Goalkeeper,"Apr 19, 1989 (28)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
30,Goalkeeper,"Mar 25, 1993 (24)",NA,NA,Switzerland,Hamburger SV,Bundesliga,2017/2018,2017
9,Centre-Back,"Feb 23, 1992 (25)",NA,NA,Greece,Hamburger SV,Bundesliga,2017/2018,2017
28,Centre-Back,"Sep 12, 1994 (22)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
5,Centre-Back,"Jun 9, 1986 (31)",NA,NA,Albania,Hamburger SV,Bundesliga,2017/2018,2017
4,Centre-Back,"Dec 20, 1998 (18)",NA,NA,Netherlands,Hamburger SV,Bundesliga,2017/2018,2017
22,Centre-Back,"Apr 11, 1992 (25)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
46,Centre-Back,"Dec 18, 1998 (18)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
6,Left-Back,"Mar 22, 1994 (23)",NA,NA,Brazil,Hamburger SV,Bundesliga,2017/2018,2017
37,Left-Back,"May 23, 1995 (22)",NA,NA,"Korea, South",Hamburger SV,Bundesliga,2017/2018,2017
47,Left-Back,"Dec 11, 2000 (16)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
24,Right-Back,"Mar 14, 1991 (26)",NA,NA,Japan,Hamburger SV,Bundesliga,2017/2018,2017
2,Right-Back,"Oct 20, 1989 (27)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
12,Defensive Midfield,"Apr 4, 1995 (22)",NA,NA,Brazil,Hamburger SV,Bundesliga,2017/2018,2017
20,Defensive Midfield,"Jul 28, 1989 (27)",NA,NA,Sweden,Hamburger SV,Bundesliga,2017/2018,2017
16,Defensive Midfield,"Nov 2, 1998 (18)",NA,NA,Switzerland,Hamburger SV,Bundesliga,2017/2018,2017
29,Defensive Midfield,"Jan 8, 1995 (22)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
23,Central Midfield,"Oct 8, 1984 (32)",NA,NA,Bosnia-Herzegovina,Hamburger SV,Bundesliga,2017/2018,2017
17,Left Midfield,"Nov 1, 1992 (24)",NA,NA,Serbia,Hamburger SV,Bundesliga,2017/2018,2017
8,Attacking Midfield,"Sep 18, 1990 (26)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
14,Attacking Midfield,"Sep 4, 1986 (30)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
NA,Attacking Midfield,"May 15, 1993 (24)",NA,NA,Tunisia,Hamburger SV,Bundesliga,2017/2018,2017
18,Left Winger,"Jun 6, 1998 (19)",NA,NA,The Gambia,Hamburger SV,Bundesliga,2017/2018,2017
25,Left Winger,"May 2, 1998 (19)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
43,Left Winger,"Jun 26, 1997 (20)",NA,NA,Japan,Hamburger SV,Bundesliga,2017/2018,2017
11,Right Winger,"Aug 13, 1990 (26)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
27,Right Winger,"Sep 25, 1987 (29)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
7,Centre-Forward,"Nov 15, 1992 (24)",NA,NA,United States,Hamburger SV,Bundesliga,2017/2018,2017
15,Centre-Forward,"May 19, 1996 (21)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
19,Centre-Forward,"Nov 8, 1988 (28)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Sep 13, 1997 (19)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
40,Centre-Forward,"Jan 6, 2000 (17)",NA,NA,Germany,Hamburger SV,Bundesliga,2017/2018,2017
35,Goalkeeper,"Sep 18, 1987 (29)",NA,NA,Switzerland,FC Augsburg,Bundesliga,2017/2018,2017
1,Goalkeeper,"Mar 10, 1987 (30)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
13,Goalkeeper,"May 17, 1990 (27)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
24,Goalkeeper,"Apr 24, 1992 (25)",NA,NA,Greece,FC Augsburg,Bundesliga,2017/2018,2017
36,Centre-Back,"Sep 7, 1992 (24)",NA,NA,Austria,FC Augsburg,Bundesliga,2017/2018,2017
6,Centre-Back,"Jul 10, 1991 (25)",NA,NA,Netherlands,FC Augsburg,Bundesliga,2017/2018,2017
38,Centre-Back,"Sep 19, 1998 (18)",NA,NA,Austria,FC Augsburg,Bundesliga,2017/2018,2017
NA,Centre-Back,"Sep 23, 1984 (32)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
16,Centre-Back,"Feb 14, 1985 (32)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
NA,Left-Back,"Dec 2, 1993 (23)",NA,NA,Greece,FC Augsburg,Bundesliga,2017/2018,2017
31,Left-Back,"Sep 30, 1993 (23)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
25,Left-Back,"Jan 25, 1998 (19)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
17,Right-Back,"Jun 22, 1990 (27)",NA,NA,France,FC Augsburg,Bundesliga,2017/2018,2017
4,Right-Back,"Oct 18, 1990 (26)",NA,NA,Ghana,FC Augsburg,Bundesliga,2017/2018,2017
32,Right-Back,"Sep 6, 1995 (21)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
NA,Right-Back,"Jan 25, 2001 (16)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
10,Defensive Midfield,"May 18, 1984 (33)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
20,Defensive Midfield,"Jan 26, 1987 (30)",NA,NA,Serbia,FC Augsburg,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Jan 27, 1994 (23)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
19,Central Midfield,"Feb 27, 1989 (28)",NA,NA,"Korea, South",FC Augsburg,Bundesliga,2017/2018,2017
14,Central Midfield,"Nov 1, 1989 (27)",NA,NA,Czech Republic,FC Augsburg,Bundesliga,2017/2018,2017
NA,Central Midfield,"Sep 14, 1995 (21)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
7,Right Midfield,"Feb 12, 1986 (31)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
NA,Left Midfield,"Aug 20, 1994 (22)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
NA,Attacking Midfield,"Jul 1, 1999 (18)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
30,Left Winger,"Jul 14, 1988 (28)",NA,NA,Brazil,FC Augsburg,Bundesliga,2017/2018,2017
23,Left Winger,"Nov 24, 1997 (19)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
11,Second Striker,"Apr 18, 1994 (23)",NA,NA,Austria,FC Augsburg,Bundesliga,2017/2018,2017
27,Centre-Forward,"Feb 1, 1989 (28)",NA,NA,Iceland,FC Augsburg,Bundesliga,2017/2018,2017
NA,Centre-Forward,"May 28, 1991 (26)",NA,NA,"Korea, South",FC Augsburg,Bundesliga,2017/2018,2017
21,Centre-Forward,"Aug 9, 1997 (19)",NA,NA,Venezuela,FC Augsburg,Bundesliga,2017/2018,2017
9,Centre-Forward,"Mar 7, 1993 (24)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
NA,Centre-Forward,"Aug 17, 2000 (16)",NA,NA,Germany,FC Augsburg,Bundesliga,2017/2018,2017
23,Goalkeeper,"Nov 22, 1987 (29)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
1,Goalkeeper,"Nov 3, 1985 (31)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
NA,Goalkeeper,"Nov 7, 1992 (24)",NA,NA,Austria,Hannover 96,Bundesliga,2017/2018,2017
30,Goalkeeper,"May 16, 1998 (19)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
20,Centre-Back,"Aug 25, 1990 (26)",NA,NA,Senegal,Hannover 96,Bundesliga,2017/2018,2017
31,Centre-Back,"Jul 20, 1996 (20)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
2,Centre-Back,"Apr 25, 1994 (23)",NA,NA,Croatia,Hannover 96,Bundesliga,2017/2018,2017
19,Centre-Back,"Mar 1, 1991 (26)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
5,Centre-Back,"May 15, 1987 (30)",NA,NA,Brazil,Hannover 96,Bundesliga,2017/2018,2017
15,Centre-Back,"Jul 20, 1996 (20)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
22,Left-Back,"Jun 5, 1990 (27)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
3,Left-Back,"Nov 30, 1990 (26)",NA,NA,Chile,Hannover 96,Bundesliga,2017/2018,2017
4,Right-Back,"Mar 21, 1992 (25)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
25,Right-Back,"May 29, 1990 (27)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
8,Defensive Midfield,"Dec 5, 1988 (28)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
27,Defensive Midfield,"Mar 9, 1987 (30)",NA,NA,Switzerland,Hannover 96,Bundesliga,2017/2018,2017
6,Central Midfield,"Sep 13, 1989 (27)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
18,Central Midfield,"Jul 15, 1996 (20)",NA,NA,Norway,Hannover 96,Bundesliga,2017/2018,2017
40,Right Midfield,"Jun 23, 1999 (18)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
7,Left Midfield,"Dec 15, 1989 (27)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
10,Attacking Midfield,"Sep 18, 1993 (23)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
NA,Attacking Midfield,"Aug 10, 1995 (21)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
26,Left Winger,"Mar 5, 1994 (23)",NA,NA,Turkey,Hannover 96,Bundesliga,2017/2018,2017
11,Right Winger,"Sep 13, 1992 (24)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
13,Right Winger,"Apr 23, 1994 (23)",NA,NA,Togo,Hannover 96,Bundesliga,2017/2018,2017
37,Right Winger,"Aug 21, 1996 (20)",NA,NA,Nigeria,Hannover 96,Bundesliga,2017/2018,2017
9,Centre-Forward,"Mar 6, 1989 (28)",NA,NA,Brazil,Hannover 96,Bundesliga,2017/2018,2017
14,Centre-Forward,"Jun 10, 1987 (30)",NA,NA,Austria,Hannover 96,Bundesliga,2017/2018,2017
24,Centre-Forward,"Feb 9, 1993 (24)",NA,NA,Germany,Hannover 96,Bundesliga,2017/2018,2017
35,Centre-Forward,"Aug 21, 1989 (27)",NA,NA,Curacao,Hannover 96,Bundesliga,2017/2018,2017
