player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Salvatore Sirigu,Goalkeeper,1987-01-12,25,Italy,Paris Saint-Germain,Ligue 1,2012/2013,2012
Nicolas Douchez,Goalkeeper,1980-04-22,32,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Alphonse Areola,Goalkeeper,1993-02-27,19,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Ronan Le Crom,Goalkeeper,1974-07-13,37,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Thiago Silva,Centre-Back,1984-09-22,27,Brazil,Paris Saint-Germain,Ligue 1,2012/2013,2012
Mamadou Sakho,Centre-Back,1990-02-13,22,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Alex,Centre-Back,1982-06-17,30,Brazil,Paris Saint-Germain,Ligue 1,2012/2013,2012
Diego Lugano,Centre-Back,1980-11-02,31,Uruguay,Paris Saint-Germain,Ligue 1,2012/2013,2012
Sylvain Armand,Centre-Back,1980-08-01,31,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Zoumana Camara,Centre-Back,1979-04-03,33,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Antoine Conte,Centre-Back,1994-01-29,18,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Maxwell,Left-Back,1981-08-27,30,Brazil,Paris Saint-Germain,Ligue 1,2012/2013,2012
Siaka Tiéné,Left-Back,1982-02-22,30,Cote d'Ivoire,Paris Saint-Germain,Ligue 1,2012/2013,2012
Gregory van der Wiel,Right-Back,1988-02-03,24,Netherlands,Paris Saint-Germain,Ligue 1,2012/2013,2012
Christophe Jallet,Right-Back,1983-10-31,28,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Alvin Arrondel,Right-Back,1993-11-11,18,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Jordan Ikoko,Right-Back,1994-02-03,18,DR Congo,Paris Saint-Germain,Ligue 1,2012/2013,2012
Thiago Motta,Defensive Midfield,1982-08-28,29,Italy,Paris Saint-Germain,Ligue 1,2012/2013,2012
Mohamed Sissoko,Defensive Midfield,1985-01-22,27,Mali,Paris Saint-Germain,Ligue 1,2012/2013,2012
Mathieu Bodmer,Defensive Midfield,1982-11-22,29,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Clément Chantôme,Defensive Midfield,1987-09-11,24,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Blaise Matuidi,Central Midfield,1987-04-09,25,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Marco Verratti,Central Midfield,1992-11-05,19,Italy,Paris Saint-Germain,Ligue 1,2012/2013,2012
Adrien Rabiot,Central Midfield,1995-04-03,17,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
David Beckham,Right Midfield,1975-05-02,37,England,Paris Saint-Germain,Ligue 1,2012/2013,2012
Javier Pastore,Attacking Midfield,1989-06-20,23,Argentina,Paris Saint-Germain,Ligue 1,2012/2013,2012
Nenê,Attacking Midfield,1981-07-19,30,Brazil,Paris Saint-Germain,Ligue 1,2012/2013,2012
Kingsley Coman,Left Winger,1996-06-13,16,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Lucas Moura,Right Winger,1992-08-13,19,Brazil,Paris Saint-Germain,Ligue 1,2012/2013,2012
Ezequiel Lavezzi,Second Striker,1985-05-03,27,Argentina,Paris Saint-Germain,Ligue 1,2012/2013,2012
Jérémy Ménez,Second Striker,1987-05-07,25,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Hervin Ongenda,Second Striker,1995-06-24,17,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Zlatan Ibrahimovic,Centre-Forward,1981-10-03,30,Sweden,Paris Saint-Germain,Ligue 1,2012/2013,2012
Kévin Gameiro,Centre-Forward,1987-05-09,25,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Guillaume Hoarau,Centre-Forward,1984-03-05,28,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Péguy Luyindula,Centre-Forward,1979-05-25,33,France,Paris Saint-Germain,Ligue 1,2012/2013,2012
Hugo Lloris,Goalkeeper,1986-12-26,25,France,Olympique Lyon,Ligue 1,2012/2013,2012
Rémy Vercoutre,Goalkeeper,1980-06-26,32,France,Olympique Lyon,Ligue 1,2012/2013,2012
Mathieu Valverde,Goalkeeper,1983-05-14,29,France,Olympique Lyon,Ligue 1,2012/2013,2012
Anthony Lopes,Goalkeeper,1990-10-01,21,Portugal,Olympique Lyon,Ligue 1,2012/2013,2012
Mathieu Gorgelin,Goalkeeper,1990-08-05,21,France,Olympique Lyon,Ligue 1,2012/2013,2012
Jérémy Frick,Goalkeeper,1993-03-08,19,Switzerland,Olympique Lyon,Ligue 1,2012/2013,2012
Dejan Lovren,Centre-Back,1989-07-05,22,Croatia,Olympique Lyon,Ligue 1,2012/2013,2012
Milan Bisevac,Centre-Back,1983-08-31,28,Serbia,Olympique Lyon,Ligue 1,2012/2013,2012
Bakary Koné,Centre-Back,1988-04-27,24,Burkina Faso,Olympique Lyon,Ligue 1,2012/2013,2012
Samuel Umtiti,Centre-Back,1993-11-14,18,France,Olympique Lyon,Ligue 1,2012/2013,2012
Cris,Centre-Back,1977-06-03,35,Brazil,Olympique Lyon,Ligue 1,2012/2013,2012
John Mensah,Centre-Back,1982-11-29,29,Ghana,Olympique Lyon,Ligue 1,2012/2013,2012
Timothée Kolodziejczak,Centre-Back,1991-10-01,20,France,Olympique Lyon,Ligue 1,2012/2013,2012
Hamdan Al Kamali,Centre-Back,1989-05-02,23,United Arab Emirates,Olympique Lyon,Ligue 1,2012/2013,2012
Thomas Fontaine,Centre-Back,1991-05-08,21,Madagascar,Olympique Lyon,Ligue 1,2012/2013,2012
