player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Júlio César,Goalkeeper,1979-09-03,30,Brazil,FC Internazionale,Serie A,2010/2011,2010
Luca Castellazzi,Goalkeeper,1975-07-19,34,Italy,FC Internazionale,Serie A,2010/2011,2010
Paolo Orlandoni,Goalkeeper,1972-08-12,37,Italy,FC Internazionale,Serie A,2010/2011,2010
Alberto Gallinetta,Goalkeeper,1992-04-16,18,Italy,FC Internazionale,Serie A,2010/2011,2010
Raffaele Di Gennaro,Goalkeeper,1993-10-03,16,Italy,FC Internazionale,Serie A,2010/2011,2010
Cristian Chivu,Centre-Back,1980-10-26,29,Romania,FC Internazionale,Serie A,2010/2011,2010
Lúcio,Centre-Back,1978-05-08,32,Brazil,FC Internazionale,Serie A,2010/2011,2010
Wálter Samuel,Centre-Back,1978-03-23,32,Argentina,FC Internazionale,Serie A,2010/2011,2010
Andrea Ranocchia,Centre-Back,1988-02-16,22,Italy,FC Internazionale,Serie A,2010/2011,2010
Iván Córdoba,Centre-Back,1976-08-11,33,Colombia,FC Internazionale,Serie A,2010/2011,2010
Nelson Rivas,Centre-Back,1983-03-25,27,Colombia,FC Internazionale,Serie A,2010/2011,2010
Marco Materazzi,Centre-Back,1973-08-19,36,Italy,FC Internazionale,Serie A,2010/2011,2010
Felice Natalino,Centre-Back,1992-03-24,18,Italy,FC Internazionale,Serie A,2010/2011,2010
Simone Benedetti,Centre-Back,1992-04-03,18,Italy,FC Internazionale,Serie A,2010/2011,2010
Marek Kysela,Centre-Back,1992-07-10,17,Czech Republic,FC Internazionale,Serie A,2010/2011,2010
Davide Santon,Left-Back,1991-01-02,19,Italy,FC Internazionale,Serie A,2010/2011,2010
Yuto Nagatomo,Left-Back,1986-09-12,23,Japan,FC Internazionale,Serie A,2010/2011,2010
Cristiano Biraghi,Left-Back,1992-09-01,17,Italy,FC Internazionale,Serie A,2010/2011,2010
Maicon,Right-Back,1981-07-26,28,Brazil,FC Internazionale,Serie A,2010/2011,2010
Javier Zanetti,Right-Back,1973-08-10,36,Argentina,FC Internazionale,Serie A,2010/2011,2010
Davide Faraoni,Right-Back,1991-10-25,18,Italy,FC Internazionale,Serie A,2010/2011,2010
Esteban Cambiasso,Defensive Midfield,1980-08-18,29,Argentina,FC Internazionale,Serie A,2010/2011,2010
Thiago Motta,Defensive Midfield,1982-08-28,27,Italy,FC Internazionale,Serie A,2010/2011,2010
McDonald Mariga,Defensive Midfield,1987-04-04,23,Kenya,FC Internazionale,Serie A,2010/2011,2010
Lorenzo Crisetig,Defensive Midfield,1993-01-20,17,Italy,FC Internazionale,Serie A,2010/2011,2010
Nwankwo Obiora,Defensive Midfield,1991-07-12,18,Nigeria,FC Internazionale,Serie A,2010/2011,2010
Sebastian Carlsén,Defensive Midfield,1991-01-09,19,Sweden,FC Internazionale,Serie A,2010/2011,2010
Dejan Stanković,Central Midfield,1978-09-11,31,Serbia,FC Internazionale,Serie A,2010/2011,2010
Sulley Muntari,Central Midfield,1984-08-27,25,Ghana,FC Internazionale,Serie A,2010/2011,2010
Houssine Kharja,Central Midfield,1982-11-09,27,Morocco,FC Internazionale,Serie A,2010/2011,2010
Joel Obi,Central Midfield,1991-05-22,19,Nigeria,FC Internazionale,Serie A,2010/2011,2010
Andrea Romanò,Central Midfield,1993-07-23,16,Italy,FC Internazionale,Serie A,2010/2011,2010
Daniel Bessa,Central Midfield,1993-01-14,17,Italy,FC Internazionale,Serie A,2010/2011,2010
Wesley Sneijder,Attacking Midfield,1984-06-09,26,Netherlands,FC Internazionale,Serie A,2010/2011,2010
Mancini,Left Winger,1980-08-01,29,Brazil,FC Internazionale,Serie A,2010/2011,2010
Philippe Coutinho,Left Winger,1992-06-12,18,Brazil,FC Internazionale,Serie A,2010/2011,2010
Jonathan Biabiany,Right Winger,1988-04-28,22,France,FC Internazionale,Serie A,2010/2011,2010
Goran Pandev,Second Striker,1983-07-27,26,North Macedonia,FC Internazionale,Serie A,2010/2011,2010
Samuel Eto'o,Centre-Forward,1981-03-10,29,Cameroon,FC Internazionale,Serie A,2010/2011,2010
Diego Milito,Centre-Forward,1979-06-12,31,Argentina,FC Internazionale,Serie A,2010/2011,2010
Giampaolo Pazzini,Centre-Forward,1984-08-02,25,Italy,FC Internazionale,Serie A,2010/2011,2010
David Suazo,Centre-Forward,1979-11-05,30,Honduras,FC Internazionale,Serie A,2010/2011,2010
Denis Alibec,Centre-Forward,1991-01-05,19,Romania,FC Internazionale,Serie A,2010/2011,2010
Simone Dell'Agnello,Centre-Forward,1992-04-12,18,Italy,FC Internazionale,Serie A,2010/2011,2010
Marco Amelia,Goalkeeper,1982-04-02,28,Italy,AC Milan,Serie A,2010/2011,2010
Christian Abbiati,Goalkeeper,1977-07-08,32,Italy,AC Milan,Serie A,2010/2011,2010
Flavio Roma,Goalkeeper,1974-06-21,36,Italy,AC Milan,Serie A,2010/2011,2010
Davide Di Fabio,Goalkeeper,1992-06-16,18,Italy,AC Milan,Serie A,2010/2011,2010
Alberto Paleari,Goalkeeper,1992-08-29,17,Italy,AC Milan,Serie A,2010/2011,2010
Thiago Silva,Centre-Back,1984-09-22,25,Brazil,AC Milan,Serie A,2010/2011,2010
Alessandro Nesta,Centre-Back,1976-03-19,34,Italy,AC Milan,Serie A,2010/2011,2010
Daniele Bonera,Centre-Back,1981-05-31,29,Italy,AC Milan,Serie A,2010/2011,2010
Oguchi Onyewu,Centre-Back,1982-05-13,28,United States,AC Milan,Serie A,2010/2011,2010
Sokratis,Centre-Back,1988-06-09,22,Greece,AC Milan,Serie A,2010/2011,2010
Kakhaber Kaladze,Centre-Back,1978-02-27,32,Georgia,AC Milan,Serie A,2010/2011,2010
Nicola Legrottaglie,Centre-Back,1976-10-20,33,Italy,AC Milan,Serie A,2010/2011,2010
Mario Yepes,Centre-Back,1976-01-13,34,Colombia,AC Milan,Serie A,2010/2011,2010
Rodrigo Ely,Centre-Back,1993-11-03,16,Brazil,AC Milan,Serie A,2010/2011,2010
Marek Jankulovski,Left-Back,1977-05-09,33,Czech Republic,AC Milan,Serie A,2010/2011,2010
Luca Antonini,Left-Back,1982-08-04,27,Italy,AC Milan,Serie A,2010/2011,2010
Dídac Vilà,Left-Back,1989-06-09,21,Spain,AC Milan,Serie A,2010/2011,2010
Michelangelo Albertazzi,Left-Back,1991-01-07,19,Italy,AC Milan,Serie A,2010/2011,2010
Andrea De Vito,Left-Back,1991-11-27,18,Italy,AC Milan,Serie A,2010/2011,2010
Ignazio Abate,Right-Back,1986-11-12,23,Italy,AC Milan,Serie A,2010/2011,2010
Gianluca Zambrotta,Right-Back,1977-02-19,33,Italy,AC Milan,Serie A,2010/2011,2010
Massimo Oddo,Right-Back,1976-06-14,34,Italy,AC Milan,Serie A,2010/2011,2010
Andrea Pirlo,Defensive Midfield,1979-05-19,31,Italy,AC Milan,Serie A,2010/2011,2010
Mathieu Flamini,Defensive Midfield,1984-03-07,26,France,AC Milan,Serie A,2010/2011,2010
Mark van Bommel,Defensive Midfield,1977-04-22,33,Netherlands,AC Milan,Serie A,2010/2011,2010
Rodney Strasser,Defensive Midfield,1990-03-30,20,Sierra Leone,AC Milan,Serie A,2010/2011,2010
Gennaro Gattuso,Central Midfield,1978-01-09,32,Italy,AC Milan,Serie A,2010/2011,2010
Massimo Ambrosini,Central Midfield,1977-05-29,33,Italy,AC Milan,Serie A,2010/2011,2010
Clarence Seedorf,Central Midfield,1976-04-01,34,Netherlands,AC Milan,Serie A,2010/2011,2010
Urby Emanuelson,Central Midfield,1986-06-16,24,Netherlands,AC Milan,Serie A,2010/2011,2010
Alexander Merkel,Central Midfield,1992-02-22,18,Kazakhstan,AC Milan,Serie A,2010/2011,2010
Simone Calvano,Central Midfield,1993-07-11,16,Italy,AC Milan,Serie A,2010/2011,2010
Bruno Montelongo,Right Midfield,1987-09-12,22,Uruguay,AC Milan,Serie A,2010/2011,2010
Ronaldinho,Attacking Midfield,1980-03-21,30,Brazil,AC Milan,Serie A,2010/2011,2010
Simone Verdi,Right Winger,1992-07-12,17,Italy,AC Milan,Serie A,2010/2011,2010
Nnamdi Oduamadi,Right Winger,1990-10-17,19,Nigeria,AC Milan,Serie A,2010/2011,2010
Antonio Cassano,Second Striker,1982-07-12,27,Italy,AC Milan,Serie A,2010/2011,2010
Robinho,Second Striker,1984-01-25,26,Brazil,AC Milan,Serie A,2010/2011,2010
Zlatan Ibrahimovic,Centre-Forward,1981-10-03,28,Sweden,AC Milan,Serie A,2010/2011,2010
Alexandre Pato,Centre-Forward,1989-09-02,20,Brazil,AC Milan,Serie A,2010/2011,2010
Marco Borriello,Centre-Forward,1982-06-18,28,Italy,AC Milan,Serie A,2010/2011,2010
Klaas-Jan Huntelaar,Centre-Forward,1983-08-12,26,Netherlands,AC Milan,Serie A,2010/2011,2010
Filippo Inzaghi,Centre-Forward,1973-08-09,36,Italy,AC Milan,Serie A,2010/2011,2010
Kevin-Prince Boateng,Centre-Forward,1987-03-06,23,Ghana,AC Milan,Serie A,2010/2011,2010
Giacomo Beretta,Centre-Forward,1992-03-14,18,Italy,AC Milan,Serie A,2010/2011,2010
Gianluigi Buffon,Goalkeeper,1978-01-28,32,Italy,Juventus FC,Serie A,2010/2011,2010
Alexander Manninger,Goalkeeper,1977-06-04,33,Austria,Juventus FC,Serie A,2010/2011,2010
Marco Storari,Goalkeeper,1977-01-07,33,Italy,Juventus FC,Serie A,2010/2011,2010
Marco Costantino,Goalkeeper,1991-05-08,19,Italy,Juventus FC,Serie A,2010/2011,2010
Mario Kirev,Goalkeeper,1989-08-15,20,Bulgaria,Juventus FC,Serie A,2010/2011,2010
Gianluca Di Salvia,Goalkeeper,1993-06-23,17,Italy,Juventus FC,Serie A,2010/2011,2010
Manfredi Sclopis,Goalkeeper,1993-02-06,17,Italy,Juventus FC,Serie A,2010/2011,2010
Giorgio Chiellini,Centre-Back,1984-08-14,25,Italy,Juventus FC,Serie A,2010/2011,2010
Andrea Barzagli,Centre-Back,1981-05-08,29,Italy,Juventus FC,Serie A,2010/2011,2010
Leonardo Bonucci,Centre-Back,1987-05-01,23,Italy,Juventus FC,Serie A,2010/2011,2010
Leandro Rinaudo,Centre-Back,1983-05-09,27,Italy,Juventus FC,Serie A,2010/2011,2010
Nicola Legrottaglie,Centre-Back,1976-10-20,33,Italy,Juventus FC,Serie A,2010/2011,2010
Jonathan Zebina,Centre-Back,1978-07-19,31,France,Juventus FC,Serie A,2010/2011,2010
Vincenzo Camilleri,Centre-Back,1992-03-06,18,Italy,Juventus FC,Serie A,2010/2011,2010
Andrea De Paola,Centre-Back,1990-10-02,19,Italy,Juventus FC,Serie A,2010/2011,2010
Vittorio Ferrero,Centre-Back,1991-02-25,19,Italy,Juventus FC,Serie A,2010/2011,2010
Frederik Sörensen,Centre-Back,1992-04-14,18,Denmark,Juventus FC,Serie A,2010/2011,2010
Paolo De Ceglie,Left-Back,1986-09-17,23,Italy,Juventus FC,Serie A,2010/2011,2010
Fabio Grosso,Left-Back,1977-11-28,32,Italy,Juventus FC,Serie A,2010/2011,2010
Armand Traoré,Left-Back,1989-10-08,20,Senegal,Juventus FC,Serie A,2010/2011,2010
Matteo Liviero,Left-Back,1993-04-13,17,Italy,Juventus FC,Serie A,2010/2011,2010
Leonardo Spinazzola,Left-Back,1993-03-25,17,Italy,Juventus FC,Serie A,2010/2011,2010
Marco Motta,Right-Back,1986-05-14,24,Italy,Juventus FC,Serie A,2010/2011,2010
Zdenek Grygera,Right-Back,1980-05-14,30,Czech Republic,Juventus FC,Serie A,2010/2011,2010
Felipe Melo,Defensive Midfield,1983-06-26,27,Brazil,Juventus FC,Serie A,2010/2011,2010
Mohamed Sissoko,Defensive Midfield,1985-01-22,25,Mali,Juventus FC,Serie A,2010/2011,2010
Albin Ekdal,Defensive Midfield,1989-07-28,20,Sweden,Juventus FC,Serie A,2010/2011,2010
Milos Krasic,Central Midfield,1984-11-01,25,Serbia,Juventus FC,Serie A,2010/2011,2010
Claudio Marchisio,Central Midfield,1986-01-19,24,Italy,Juventus FC,Serie A,2010/2011,2010
Alberto Aquilani,Central Midfield,1984-07-07,25,Italy,Juventus FC,Serie A,2010/2011,2010
Marcel Büchel,Central Midfield,1991-03-18,19,Liechtenstein,Juventus FC,Serie A,2010/2011,2010
Manuel Giandonato,Central Midfield,1991-10-10,18,Italy,Juventus FC,Serie A,2010/2011,2010
Niccolò Corticchia,Central Midfield,1993-02-11,17,Italy,Juventus FC,Serie A,2010/2011,2010
Mauro Camoranesi,Right Midfield,1976-10-04,33,Italy,Juventus FC,Serie A,2010/2011,2010
Hasan Salihamidzic,Right Midfield,1977-01-01,33,Bosnia-Herzegovina,Juventus FC,Serie A,2010/2011,2010
Diego,Attacking Midfield,1985-02-28,25,Brazil,Juventus FC,Serie A,2010/2011,2010
Cristian Pasquato,Attacking Midfield,1989-07-20,20,Italy,Juventus FC,Serie A,2010/2011,2010
Simone Pepe,Right Winger,1983-08-30,26,Italy,Juventus FC,Serie A,2010/2011,2010
Jorge Martínez,Right Winger,1983-04-05,27,Uruguay,Juventus FC,Serie A,2010/2011,2010
Filippo Boniperti,Right Winger,1991-09-27,18,Italy,Juventus FC,Serie A,2010/2011,2010
Elio De Silvestro,Right Winger,1993-03-10,17,Italy,Juventus FC,Serie A,2010/2011,2010
Alessandro Del Piero,Second Striker,1974-11-09,35,Italy,Juventus FC,Serie A,2010/2011,2010
Vincenzo Iaquinta,Centre-Forward,1979-11-21,30,Italy,Juventus FC,Serie A,2010/2011,2010
Amauri,Centre-Forward,1980-06-03,30,Italy,Juventus FC,Serie A,2010/2011,2010
David Trézéguet,Centre-Forward,1977-10-15,32,France,Juventus FC,Serie A,2010/2011,2010
Fabio Quagliarella,Centre-Forward,1983-01-31,27,Italy,Juventus FC,Serie A,2010/2011,2010
Luca Toni,Centre-Forward,1977-05-26,33,Italy,Juventus FC,Serie A,2010/2011,2010
Alessandro Matri,Centre-Forward,1984-08-19,25,Italy,Juventus FC,Serie A,2010/2011,2010
Davide Lanzafame,Centre-Forward,1987-02-09,23,Italy,Juventus FC,Serie A,2010/2011,2010
Alberto Libertazzi,Centre-Forward,1992-01-01,18,Italy,Juventus FC,Serie A,2010/2011,2010
Niccolò Giannetti,Centre-Forward,1991-05-12,19,Italy,Juventus FC,Serie A,2010/2011,2010
Doni,Goalkeeper,1979-10-22,30,Brazil,AS Roma,Serie A,2010/2011,2010
Júlio Sérgio,Goalkeeper,1978-11-08,31,Brazil,AS Roma,Serie A,2010/2011,2010
Bogdan Lobont,Goalkeeper,1978-01-18,32,Romania,AS Roma,Serie A,2010/2011,2010
Alexandru Pena,Goalkeeper,1990-01-26,20,Romania,AS Roma,Serie A,2010/2011,2010
Mirko Pigliacelli,Goalkeeper,1993-06-30,17,Italy,AS Roma,Serie A,2010/2011,2010
Philippe Mexès,Centre-Back,1982-03-30,28,France,AS Roma,Serie A,2010/2011,2010
Juan,Centre-Back,1979-02-01,31,Brazil,AS Roma,Serie A,2010/2011,2010
Nicolás Burdisso,Centre-Back,1981-04-12,29,Argentina,AS Roma,Serie A,2010/2011,2010
Guillermo Burdisso,Centre-Back,1988-09-26,21,Argentina,AS Roma,Serie A,2010/2011,2010
Simone Loria,Centre-Back,1976-10-28,33,Italy,AS Roma,Serie A,2010/2011,2010
Luca Antei,Centre-Back,1992-04-19,18,Italy,AS Roma,Serie A,2010/2011,2010
John Arne Riise,Left-Back,1980-09-24,29,Norway,AS Roma,Serie A,2010/2011,2010
Paolo Castellini,Left-Back,1979-03-25,31,Italy,AS Roma,Serie A,2010/2011,2010
Vitorino Antunes,Left-Back,1987-04-01,23,Portugal,AS Roma,Serie A,2010/2011,2010
Paolo Frascatore,Left-Back,1992-01-04,18,Italy,AS Roma,Serie A,2010/2011,2010
Cicinho,Right-Back,1980-06-24,30,Brazil,AS Roma,Serie A,2010/2011,2010
Marco Cassetti,Right-Back,1977-05-29,33,Italy,AS Roma,Serie A,2010/2011,2010
Aleandro Rosi,Right-Back,1987-05-17,23,Italy,AS Roma,Serie A,2010/2011,2010
Valerio Virga,Right-Back,1986-06-29,24,Italy,AS Roma,Serie A,2010/2011,2010
Alessandro Florenzi,Right-Back,1991-03-11,19,Italy,AS Roma,Serie A,2010/2011,2010
Stefano Sabelli,Right-Back,1993-01-13,17,Italy,AS Roma,Serie A,2010/2011,2010
Daniele De Rossi,Defensive Midfield,1983-07-24,26,Italy,AS Roma,Serie A,2010/2011,2010
Ricardo Faty,Defensive Midfield,1986-08-04,23,Senegal,AS Roma,Serie A,2010/2011,2010
Ahmed Barusso,Defensive Midfield,1984-12-26,25,Ghana,AS Roma,Serie A,2010/2011,2010
Sebastian Mladen,Defensive Midfield,1991-12-11,18,Romania,AS Roma,Serie A,2010/2011,2010
Federico Viviani,Defensive Midfield,1992-03-24,18,Italy,AS Roma,Serie A,2010/2011,2010
David Pizarro,Central Midfield,1979-09-11,30,Chile,AS Roma,Serie A,2010/2011,2010
Matteo Brighi,Central Midfield,1981-02-14,29,Italy,AS Roma,Serie A,2010/2011,2010
Fábio Simplício,Central Midfield,1979-09-23,30,Brazil,AS Roma,Serie A,2010/2011,2010
Leandro Greco,Central Midfield,1986-07-19,23,Italy,AS Roma,Serie A,2010/2011,2010
