player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Helton,Goalkeeper,1978-05-18,32,Brazil,FC Porto,Liga NOS,2010/2011,2010
Beto,Goalkeeper,1982-05-01,28,Portugal,FC Porto,Liga NOS,2010/2011,2010
Pawel Kieszek,Goalkeeper,1984-04-16,26,Poland,FC Porto,Liga NOS,2010/2011,2010
Tiago Maia,Goalkeeper,1992-09-18,17,Portugal,FC Porto,Liga NOS,2010/2011,2010
Rolando,Centre-Back,1985-08-31,24,Portugal,FC Porto,Liga NOS,2010/2011,2010
Nicolás Otamendi,Centre-Back,1988-02-12,22,Argentina,FC Porto,Liga NOS,2010/2011,2010
Cristian Sapunaru,Centre-Back,1984-04-05,26,Romania,FC Porto,Liga NOS,2010/2011,2010
Maicon,Centre-Back,1988-09-14,21,Brazil,FC Porto,Liga NOS,2010/2011,2010
Henrique Sereno,Centre-Back,1985-05-18,25,Portugal,FC Porto,Liga NOS,2010/2011,2010
Álvaro Pereira,Left-Back,1985-11-28,24,Uruguay,FC Porto,Liga NOS,2010/2011,2010
Emídio Rafael,Left-Back,1986-01-24,24,Portugal,FC Porto,Liga NOS,2010/2011,2010
Jorge Fucile,Right-Back,1984-11-19,25,Uruguay,FC Porto,Liga NOS,2010/2011,2010
Miguel Lopes,Right-Back,1986-12-19,23,Portugal,FC Porto,Liga NOS,2010/2011,2010
Fernando,Defensive Midfield,1987-07-25,22,Brazil,FC Porto,Liga NOS,2010/2011,2010
Josef,Defensive Midfield,1989-02-11,21,Brazil,FC Porto,Liga NOS,2010/2011,2010
João Moutinho,Central Midfield,1986-09-08,23,Portugal,FC Porto,Liga NOS,2010/2011,2010
Raúl Meireles,Central Midfield,1983-03-17,27,Portugal,FC Porto,Liga NOS,2010/2011,2010
Cristian Rodríguez,Central Midfield,1985-09-30,24,Uruguay,FC Porto,Liga NOS,2010/2011,2010
Fredy Guarín,Central Midfield,1986-06-30,24,Colombia,FC Porto,Liga NOS,2010/2011,2010
André Castro,Central Midfield,1988-04-02,22,Portugal,FC Porto,Liga NOS,2010/2011,2010
Mariano González,Right Midfield,1981-05-05,29,Argentina,FC Porto,Liga NOS,2010/2011,2010
