player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Manuel Neuer,Goalkeeper,1986-03-27,30,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Sven Ulreich,Goalkeeper,1988-08-03,27,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Tom Starke,Goalkeeper,1981-03-18,35,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Leo Weinkauf,Goalkeeper,1996-07-07,19,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Jérôme Boateng,Centre-Back,1988-09-03,27,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Mats Hummels,Centre-Back,1988-12-16,27,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Medhi Benatia,Centre-Back,1987-04-17,29,Morocco,Bayern Munich,Bundesliga,2016/2017,2016
Holger Badstuber,Centre-Back,1989-03-13,27,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Nicolas Feldhahn,Centre-Back,1986-08-14,29,Germany,Bayern Munich,Bundesliga,2016/2017,2016
David Alaba,Left-Back,1992-06-24,24,Austria,Bayern Munich,Bundesliga,2016/2017,2016
Juan Bernat,Left-Back,1993-03-01,23,Spain,Bayern Munich,Bundesliga,2016/2017,2016
Marco Friedl,Left-Back,1998-03-16,18,Austria,Bayern Munich,Bundesliga,2016/2017,2016
Philipp Lahm,Right-Back,1983-11-11,32,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Joshua Kimmich,Right-Back,1995-02-08,21,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Rafinha,Right-Back,1985-09-07,30,Brazil,Bayern Munich,Bundesliga,2016/2017,2016
Javi Martínez,Defensive Midfield,1988-09-02,27,Spain,Bayern Munich,Bundesliga,2016/2017,2016
Xabi Alonso,Defensive Midfield,1981-11-25,34,Spain,Bayern Munich,Bundesliga,2016/2017,2016
Niklas Dorsch,Defensive Midfield,1998-01-15,18,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Felix Götze,Defensive Midfield,1998-02-11,18,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Arturo Vidal,Central Midfield,1987-05-22,29,Chile,Bayern Munich,Bundesliga,2016/2017,2016
Thiago,Central Midfield,1991-04-11,25,Spain,Bayern Munich,Bundesliga,2016/2017,2016
Renato Sanches,Central Midfield,1997-08-18,18,Portugal,Bayern Munich,Bundesliga,2016/2017,2016
Gianluca Gaudino,Central Midfield,1996-11-11,19,Germany,Bayern Munich,Bundesliga,2016/2017,2016
Erdal Öztürk,Central Midfield,1996-02-07,20,Turkey,Bayern Munich,Bundesliga,2016/2017,2016
