player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Neto,Goalkeeper,1989-07-19,26,Brazil,Juventus FC,Serie A,2016/2017,2016
Gianluigi Buffon,Goalkeeper,1978-01-28,38,Italy,Juventus FC,Serie A,2016/2017,2016
Emil Audero,Goalkeeper,1997-01-18,19,Italy,Juventus FC,Serie A,2016/2017,2016
Mattia Del Favero,Goalkeeper,1998-06-05,18,Italy,Juventus FC,Serie A,2016/2017,2016
Leonardo Loria,Goalkeeper,1999-03-28,17,Italy,Juventus FC,Serie A,2016/2017,2016
Leonardo Bonucci,Centre-Back,1987-05-01,29,Italy,Juventus FC,Serie A,2016/2017,2016
Medhi Benatia,Centre-Back,1987-04-17,29,Morocco,Juventus FC,Serie A,2016/2017,2016
Giorgio Chiellini,Centre-Back,1984-08-14,31,Italy,Juventus FC,Serie A,2016/2017,2016
Daniele Rugani,Centre-Back,1994-07-29,21,Italy,Juventus FC,Serie A,2016/2017,2016
Luca Marrone,Centre-Back,1990-03-28,26,Italy,Juventus FC,Serie A,2016/2017,2016
Andrea Barzagli,Centre-Back,1981-05-08,35,Italy,Juventus FC,Serie A,2016/2017,2016
Luca Coccolo,Centre-Back,1998-02-23,18,Italy,Juventus FC,Serie A,2016/2017,2016
Mattias Andersson,Centre-Back,1998-03-13,18,Sweden,Juventus FC,Serie A,2016/2017,2016
Alex Sandro,Left-Back,1991-01-26,25,Brazil,Juventus FC,Serie A,2016/2017,2016
Kwadwo Asamoah,Left-Back,1988-12-09,27,Ghana,Juventus FC,Serie A,2016/2017,2016
Paolo De Ceglie,Left-Back,1986-09-17,29,Italy,Juventus FC,Serie A,2016/2017,2016
Patrice Evra,Left-Back,1981-05-15,35,France,Juventus FC,Serie A,2016/2017,2016
Dani Alves,Right-Back,1983-05-06,33,Brazil,Juventus FC,Serie A,2016/2017,2016
Stephan Lichtsteiner,Right-Back,1984-01-16,32,Switzerland,Juventus FC,Serie A,2016/2017,2016
Federico Mattiello,Right-Back,1995-07-14,20,Italy,Juventus FC,Serie A,2016/2017,2016
Alessandro Semprini,Right-Back,1998-02-24,18,Italy,Juventus FC,Serie A,2016/2017,2016
Miralem Pjanic,Defensive Midfield,1990-04-02,26,Bosnia-Herzegovina,Juventus FC,Serie A,2016/2017,2016
Tomás Rincón,Defensive Midfield,1988-01-13,28,Venezuela,Juventus FC,Serie A,2016/2017,2016
Mario Lemina,Defensive Midfield,1993-09-01,22,Gabon,Juventus FC,Serie A,2016/2017,2016
Claudio Marchisio,Central Midfield,1986-01-19,30,Italy,Juventus FC,Serie A,2016/2017,2016
Sami Khedira,Central Midfield,1987-04-04,29,Germany,Juventus FC,Serie A,2016/2017,2016
Stefano Sturaro,Central Midfield,1993-03-09,23,Italy,Juventus FC,Serie A,2016/2017,2016
Rolando Mandragora,Central Midfield,1997-06-29,19,Italy,Juventus FC,Serie A,2016/2017,2016
Mehdi Léris,Central Midfield,1998-05-23,18,France,Juventus FC,Serie A,2016/2017,2016
Simone Muratore,Central Midfield,1998-05-30,18,Italy,Juventus FC,Serie A,2016/2017,2016
Hernanes,Attacking Midfield,1985-05-29,31,Brazil,Juventus FC,Serie A,2016/2017,2016
Marko Pjaca,Left Winger,1995-05-06,21,Croatia,Juventus FC,Serie A,2016/2017,2016
Juan Cuadrado,Right Winger,1988-05-26,28,Colombia,Juventus FC,Serie A,2016/2017,2016
Paulo Dybala,Second Striker,1993-11-15,22,Argentina,Juventus FC,Serie A,2016/2017,2016
Gonzalo Higuaín,Centre-Forward,1987-12-10,28,Argentina,Juventus FC,Serie A,2016/2017,2016
Mario Mandzukic,Centre-Forward,1986-05-21,30,Croatia,Juventus FC,Serie A,2016/2017,2016
Simone Zaza,Centre-Forward,1991-06-25,25,Italy,Juventus FC,Serie A,2016/2017,2016
Moise Kean,Centre-Forward,2000-02-28,16,Italy,Juventus FC,Serie A,2016/2017,2016
Samir Handanovic,Goalkeeper,1984-07-14,31,Slovenia,Inter Milan,Serie A,2016/2017,2016
Juan Pablo Carrizo,Goalkeeper,1984-05-06,32,Argentina,Inter Milan,Serie A,2016/2017,2016
Tommaso Berni,Goalkeeper,1983-03-06,33,Italy,Inter Milan,Serie A,2016/2017,2016
Ionut Radu,Goalkeeper,1997-05-28,19,Romania,Inter Milan,Serie A,2016/2017,2016
Michele Di Gregorio,Goalkeeper,1997-07-27,18,Italy,Inter Milan,Serie A,2016/2017,2016
Jeison Murillo,Centre-Back,1992-05-27,24,Colombia,Inter Milan,Serie A,2016/2017,2016
Miranda,Centre-Back,1984-09-07,31,Brazil,Inter Milan,Serie A,2016/2017,2016
Andrea Ranocchia,Centre-Back,1988-02-16,28,Italy,Inter Milan,Serie A,2016/2017,2016
Marco Andreolli,Centre-Back,1986-06-10,30,Italy,Inter Milan,Serie A,2016/2017,2016
Eloge Yao,Centre-Back,1996-01-20,20,Cote d'Ivoire,Inter Milan,Serie A,2016/2017,2016
Trent Sainsbury,Centre-Back,1992-01-05,24,Australia,Inter Milan,Serie A,2016/2017,2016
Andrew Gravillon,Centre-Back,1998-02-08,18,Guadeloupe,Inter Milan,Serie A,2016/2017,2016
Zinho Vanheusden,Centre-Back,1999-07-29,16,Belgium,Inter Milan,Serie A,2016/2017,2016
Caner Erkin,Left-Back,1988-10-04,27,Turkey,Inter Milan,Serie A,2016/2017,2016
Davide Santon,Left-Back,1991-01-02,25,Italy,Inter Milan,Serie A,2016/2017,2016
Cristian Ansaldi,Left-Back,1986-09-20,29,Argentina,Inter Milan,Serie A,2016/2017,2016
Yuto Nagatomo,Left-Back,1986-09-12,29,Japan,Inter Milan,Serie A,2016/2017,2016
Senna Miangue,Left-Back,1997-02-05,19,Belgium,Inter Milan,Serie A,2016/2017,2016
Danilo D'Ambrosio,Right-Back,1988-09-09,27,Italy,Inter Milan,Serie A,2016/2017,2016
Marcelo Brozovic,Defensive Midfield,1992-11-16,23,Croatia,Inter Milan,Serie A,2016/2017,2016
Gary Medel,Defensive Midfield,1987-08-03,28,Chile,Inter Milan,Serie A,2016/2017,2016
Felipe Melo,Defensive Midfield,1983-06-26,33,Brazil,Inter Milan,Serie A,2016/2017,2016
Marco Carraro,Defensive Midfield,1998-01-09,18,Italy,Inter Milan,Serie A,2016/2017,2016
Geoffrey Kondogbia,Central Midfield,1993-02-15,23,Central African Republic,Inter Milan,Serie A,2016/2017,2016
João Mário,Central Midfield,1993-01-19,23,Portugal,Inter Milan,Serie A,2016/2017,2016
Éver Banega,Central Midfield,1988-06-29,28,Argentina,Inter Milan,Serie A,2016/2017,2016
Roberto Gagliardini,Central Midfield,1994-04-07,22,Italy,Inter Milan,Serie A,2016/2017,2016
Assane Gnoukouri,Central Midfield,1996-09-28,19,Cote d'Ivoire,Inter Milan,Serie A,2016/2017,2016
Loris Zonta,Central Midfield,1997-05-22,19,Italy,Inter Milan,Serie A,2016/2017,2016
Rigoberto Rivas,Central Midfield,1998-07-31,17,Honduras,Inter Milan,Serie A,2016/2017,2016
Xian Emmers,Central Midfield,1999-07-20,16,Belgium,Inter Milan,Serie A,2016/2017,2016
Ivan Perisic,Left Winger,1989-02-02,27,Croatia,Inter Milan,Serie A,2016/2017,2016
Antonio Candreva,Right Winger,1987-02-28,29,Italy,Inter Milan,Serie A,2016/2017,2016
Jonathan Biabiany,Right Winger,1988-04-28,28,France,Inter Milan,Serie A,2016/2017,2016
Axel Bakayoko,Right Winger,1998-01-06,18,France,Inter Milan,Serie A,2016/2017,2016
Éder,Second Striker,1986-11-15,29,Italy,Inter Milan,Serie A,2016/2017,2016
Mauro Icardi,Centre-Forward,1993-02-19,23,Argentina,Inter Milan,Serie A,2016/2017,2016
Stevan Jovetic,Centre-Forward,1989-11-02,26,Montenegro,Inter Milan,Serie A,2016/2017,2016
Gabriel Barbosa,Centre-Forward,1996-08-30,19,Brazil,Inter Milan,Serie A,2016/2017,2016
Rodrigo Palacio,Centre-Forward,1982-02-05,34,Argentina,Inter Milan,Serie A,2016/2017,2016
Andrea Pinamonti,Centre-Forward,1999-05-19,17,Italy,Inter Milan,Serie A,2016/2017,2016
Luigi Sepe,Goalkeeper,1991-05-08,25,Italy,SSC Napoli,Serie A,2016/2017,2016
Pepe Reina,Goalkeeper,1982-08-31,33,Spain,SSC Napoli,Serie A,2016/2017,2016
