player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Yuri Lodygin,Goalkeeper,1990-05-26,26,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Mikhail Kerzhakov,Goalkeeper,1987-01-28,29,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Egor Baburin,Goalkeeper,1993-08-09,22,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Maksim Rudakov,Goalkeeper,1996-01-22,20,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksandr Vasyutin,Goalkeeper,1995-03-04,21,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Igor Obukhov,Goalkeeper,1996-05-29,20,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Andrey Lunev,Goalkeeper,1991-11-13,24,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Nikita Goylo,Goalkeeper,1998-08-10,17,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Ezequiel Garay,Centre-Back,1986-10-10,29,Argentina,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Branislav Ivanovic,Centre-Back,1984-02-22,32,Serbia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Ivan Novoseltsev,Centre-Back,1991-08-25,24,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Nicolas Lombaerts,Centre-Back,1985-03-20,31,Belgium,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Luís Neto,Centre-Back,1988-05-26,28,Portugal,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Vukasin Jovanovic,Centre-Back,1996-05-17,20,Serbia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Maksim Karpov,Centre-Back,1995-03-17,21,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Domenico Criscito,Left-Back,1986-12-30,29,Italy,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Evgeni Chernov,Left-Back,1992-10-23,23,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Igor Smolnikov,Right-Back,1988-08-08,27,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Ibragim Tsallagov,Right-Back,1990-12-12,25,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksandr Anyukov,Right-Back,1982-09-28,33,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Axel Witsel,Defensive Midfield,1989-01-12,27,Belgium,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Javi García,Defensive Midfield,1987-02-08,29,Spain,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Maurício,Defensive Midfield,1988-10-21,27,Brazil,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Hernani,Defensive Midfield,1994-03-27,22,Brazil,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Artur Yusupov,Central Midfield,1989-09-01,26,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Pavel Mogilevets,Central Midfield,1993-01-25,23,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksandr Ryazantsev,Central Midfield,1986-09-05,29,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Viktor Faizulin,Central Midfield,1986-04-22,30,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksey Evseev,Central Midfield,1994-03-30,22,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Yuri Bavin,Central Midfield,1994-02-05,22,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Oleg Shatov,Left Midfield,1990-07-29,25,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Yuri Zhirkov,Left Midfield,1983-08-20,32,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Giuliano,Attacking Midfield,1990-05-31,26,Brazil,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Danny,Attacking Midfield,1983-08-07,32,Portugal,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Yohan Mollo,Left Winger,1989-07-18,26,France,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Robert Mak,Right Winger,1991-03-08,25,Slovakia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Artem Dzyuba,Centre-Forward,1988-08-22,27,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksandr Kokorin,Centre-Forward,1991-03-19,25,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksandr Kerzhakov,Centre-Forward,1982-11-27,33,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Luka Djordjevic,Centre-Forward,1994-07-09,21,Montenegro,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Aleksey Gasilin,Centre-Forward,1996-03-01,20,Russia,Zenit St. Petersburg,Premier Liga,2016/2017,2016
Igor Akinfeev,Goalkeeper,1986-04-08,30,Russia,CSKA Moscow,Premier Liga,2016/2017,2016
Sergey Chepchugov,Goalkeeper,1985-07-15,30,Russia,CSKA Moscow,Premier Liga,2016/2017,2016
Ilya Pomazun,Goalkeeper,1996-08-16,19,Russia,CSKA Moscow,Premier Liga,2016/2017,2016
Pavel Ovchinnikov,Goalkeeper,1998-03-24,18,Russia,CSKA Moscow,Premier Liga,2016/2017,2016
Vasili Berezutski,Centre-Back,1982-06-20,34,Russia,CSKA Moscow,Premier Liga,2016/2017,2016
