player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Ederson,Goalkeeper,1993-08-17,22,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Júlio César,Goalkeeper,1979-09-03,36,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Paulo Lopes,Goalkeeper,1978-06-29,38,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Victor Lindelöf,Centre-Back,1994-07-17,21,Sweden,SL Benfica,Liga NOS,2016/2017,2016
Lisandro López,Centre-Back,1989-09-01,26,Argentina,SL Benfica,Liga NOS,2016/2017,2016
Jardel,Centre-Back,1986-03-29,30,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Luisão,Centre-Back,1981-02-13,35,Brazil,SL Benfica,Liga NOS,2016/2017,2016
César Martins,Centre-Back,1992-12-28,23,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Branimir Kalaica,Centre-Back,1998-06-01,18,Croatia,SL Benfica,Liga NOS,2016/2017,2016
Marçal,Left-Back,1989-02-19,27,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Eliseu,Left-Back,1983-10-01,32,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Alejandro Grimaldo,Left-Back,1995-09-20,20,Spain,SL Benfica,Liga NOS,2016/2017,2016
Marcelo Hermes,Left-Back,1995-01-02,21,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Yuri Ribeiro,Left-Back,1997-01-24,19,Portugal,SL Benfica,Liga NOS,2016/2017,2016
André Almeida,Right-Back,1990-09-10,25,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Nélson Semedo,Right-Back,1993-11-16,22,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Pedro Pereira,Right-Back,1998-01-22,18,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Andreas Samaris,Defensive Midfield,1989-06-13,27,Greece,SL Benfica,Liga NOS,2016/2017,2016
Danilo,Defensive Midfield,1996-02-28,20,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Ljubomir Fejsa,Defensive Midfield,1988-08-14,27,Serbia,SL Benfica,Liga NOS,2016/2017,2016
Filipe Augusto,Defensive Midfield,1993-08-12,22,Brazil,SL Benfica,Liga NOS,2016/2017,2016
Guillermo Celis,Defensive Midfield,1993-05-08,23,Colombia,SL Benfica,Liga NOS,2016/2017,2016
Bryan Cristante,Central Midfield,1995-03-03,21,Italy,SL Benfica,Liga NOS,2016/2017,2016
André Horta,Central Midfield,1996-11-07,19,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Pizzi,Right Midfield,1989-10-06,26,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Andrija Zivkovic,Right Midfield,1996-07-11,19,Serbia,SL Benfica,Liga NOS,2016/2017,2016
Rafa Silva,Left Midfield,1993-05-17,23,Portugal,SL Benfica,Liga NOS,2016/2017,2016
Franco Cervi,Left Midfield,1994-05-26,22,Argentina,SL Benfica,Liga NOS,2016/2017,2016
Luis Fariña,Attacking Midfield,1991-04-20,25,Argentina,SL Benfica,Liga NOS,2016/2017,2016
Hany Mukhtar,Attacking Midfield,1995-03-21,21,Germany,SL Benfica,Liga NOS,2016/2017,2016
