player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Hugo Lloris,Goalkeeper,1986-12-26,22,France,Olympique Lyon,Ligue 1,2009/2010,2009
Rémy Vercoutre,Goalkeeper,1980-06-26,29,France,Olympique Lyon,Ligue 1,2009/2010,2009
Joan Hartock,Goalkeeper,1987-02-17,22,Martinique,Olympique Lyon,Ligue 1,2009/2010,2009
Anthony Lopes,Goalkeeper,1990-10-01,18,Portugal,Olympique Lyon,Ligue 1,2009/2010,2009
Cris,Centre-Back,1977-06-03,32,Brazil,Olympique Lyon,Ligue 1,2009/2010,2009
Jean-Alain Boumsong,Centre-Back,1979-12-14,29,France,Olympique Lyon,Ligue 1,2009/2010,2009
Dejan Lovren,Centre-Back,1989-07-05,19,Croatia,Olympique Lyon,Ligue 1,2009/2010,2009
Anderson,Centre-Back,1980-04-27,29,Brazil,Olympique Lyon,Ligue 1,2009/2010,2009
Timothée Kolodziejczak,Centre-Back,1991-10-01,17,France,Olympique Lyon,Ligue 1,2009/2010,2009
Nicolas Seguin,Centre-Back,1990-01-01,19,France,Olympique Lyon,Ligue 1,2009/2010,2009
Thomas Fontaine,Centre-Back,1991-05-08,18,Madagascar,Olympique Lyon,Ligue 1,2009/2010,2009
Ousmane N'Diaye,Centre-Back,1991-08-19,17,Senegal,Olympique Lyon,Ligue 1,2009/2010,2009
Fabio Grosso,Left-Back,1977-11-28,31,Italy,Olympique Lyon,Ligue 1,2009/2010,2009
Aly Cissokho,Left-Back,1987-09-15,21,France,Olympique Lyon,Ligue 1,2009/2010,2009
François Clerc,Right-Back,1983-04-18,26,France,Olympique Lyon,Ligue 1,2009/2010,2009
Anthony Réveillère,Right-Back,1979-11-10,29,France,Olympique Lyon,Ligue 1,2009/2010,2009
Lamine Gassama,Right-Back,1989-10-20,19,Senegal,Olympique Lyon,Ligue 1,2009/2010,2009
Sébastien Faure,Right-Back,1991-01-03,18,France,Olympique Lyon,Ligue 1,2009/2010,2009
Jérémy Toulalan,Defensive Midfield,1983-09-10,25,France,Olympique Lyon,Ligue 1,2009/2010,2009
Jean II Makoun,Defensive Midfield,1983-05-29,26,Cameroon,Olympique Lyon,Ligue 1,2009/2010,2009
Mathieu Bodmer,Defensive Midfield,1982-11-22,26,France,Olympique Lyon,Ligue 1,2009/2010,2009
Kim Källström,Defensive Midfield,1982-08-24,26,Sweden,Olympique Lyon,Ligue 1,2009/2010,2009
Miralem Pjanic,Defensive Midfield,1990-04-02,19,Bosnia-Herzegovina,Olympique Lyon,Ligue 1,2009/2010,2009
Saïd Mehamha,Defensive Midfield,1990-09-04,18,Algeria,Olympique Lyon,Ligue 1,2009/2010,2009
Maxime Gonalons,Defensive Midfield,1989-03-10,20,France,Olympique Lyon,Ligue 1,2009/2010,2009
Clément Grenier,Central Midfield,1991-01-07,18,France,Olympique Lyon,Ligue 1,2009/2010,2009
Enzo Réale,Central Midfield,1991-10-07,17,France,Olympique Lyon,Ligue 1,2009/2010,2009
Yannis Tafer,Right Midfield,1991-02-11,18,Algeria,Olympique Lyon,Ligue 1,2009/2010,2009
Michel Bastos,Left Midfield,1983-08-02,25,Brazil,Olympique Lyon,Ligue 1,2009/2010,2009
Ederson,Attacking Midfield,1986-01-13,23,Brazil,Olympique Lyon,Ligue 1,2009/2010,2009
Anthony Mounier,Left Winger,1987-09-27,21,France,Olympique Lyon,Ligue 1,2009/2010,2009
Sidney Govou,Right Winger,1979-07-27,29,France,Olympique Lyon,Ligue 1,2009/2010,2009
César Delgado,Right Winger,1981-08-18,27,Argentina,Olympique Lyon,Ligue 1,2009/2010,2009
Lisandro López,Centre-Forward,1983-03-02,26,Argentina,Olympique Lyon,Ligue 1,2009/2010,2009
Bafétimbi Gomis,Centre-Forward,1985-08-06,23,France,Olympique Lyon,Ligue 1,2009/2010,2009
