player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Michael Rensing,Goalkeeper,1984-05-14,25,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Hans Jörg Butt,Goalkeeper,1974-05-28,35,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Thomas Kraft,Goalkeeper,1988-07-22,20,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Martín Demichelis,Centre-Back,1980-12-20,28,Argentina,Bayern Munich,Bundesliga,2009/2010,2009
Daniel Van Buyten,Centre-Back,1978-02-07,31,Belgium,Bayern Munich,Bundesliga,2009/2010,2009
Breno,Centre-Back,1989-10-13,19,Brazil,Bayern Munich,Bundesliga,2009/2010,2009
Holger Badstuber,Centre-Back,1989-03-13,20,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Danijel Pranjic,Left-Back,1981-12-02,27,Croatia,Bayern Munich,Bundesliga,2009/2010,2009
Edson Braafheid,Left-Back,1983-04-08,26,Netherlands,Bayern Munich,Bundesliga,2009/2010,2009
Diego Contento,Left-Back,1990-05-01,19,Germany,Bayern Munich,Bundesliga,2009/2010,2009
David Alaba,Left-Back,1992-06-24,17,Austria,Bayern Munich,Bundesliga,2009/2010,2009
Philipp Lahm,Right-Back,1983-11-11,25,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Christian Lell,Right-Back,1984-08-29,24,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Andreas Görlitz,Right-Back,1982-01-31,27,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Anatoliy Tymoshchuk,Defensive Midfield,1979-03-30,30,Ukraine,Bayern Munich,Bundesliga,2009/2010,2009
Mark van Bommel,Defensive Midfield,1977-04-22,32,Netherlands,Bayern Munich,Bundesliga,2009/2010,2009
Andreas Ottl,Defensive Midfield,1985-03-01,24,Germany,Bayern Munich,Bundesliga,2009/2010,2009
Bastian Schweinsteiger,Central Midfield,1984-08-01,24,Germany,Bayern Munich,Bundesliga,2009/2010,2009
José Sosa,Central Midfield,1985-06-19,24,Argentina,Bayern Munich,Bundesliga,2009/2010,2009
