player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Maarten Stekelenburg,Goalkeeper,1982-09-22,26,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Kenneth Vermeer,Goalkeeper,1986-01-10,23,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Jeroen Verhoeven,Goalkeeper,1980-04-30,29,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Jan Vertonghen,Centre-Back,1987-04-24,22,Belgium,Ajax Amsterdam,Eredivisie,2009/2010,2009
Oleguer,Centre-Back,1980-02-02,29,Spain,Ajax Amsterdam,Eredivisie,2009/2010,2009
Rob Wielaert,Centre-Back,1978-12-29,30,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Daley Blind,Centre-Back,1990-03-09,19,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Toby Alderweireld,Centre-Back,1989-03-02,20,Belgium,Ajax Amsterdam,Eredivisie,2009/2010,2009
Thimothée Atouba,Left-Back,1982-02-17,27,Cameroon,Ajax Amsterdam,Eredivisie,2009/2010,2009
Marvin Zeegelaar,Left-Back,1990-08-12,18,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Gregory van der Wiel,Right-Back,1988-02-03,21,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Bruno Silva,Right-Back,1980-03-29,29,Uruguay,Ajax Amsterdam,Eredivisie,2009/2010,2009
George Ogararu,Right-Back,1980-02-03,29,Romania,Ajax Amsterdam,Eredivisie,2009/2010,2009
Rasmus Lindgren,Defensive Midfield,1984-11-29,24,Sweden,Ajax Amsterdam,Eredivisie,2009/2010,2009
Gabri,Defensive Midfield,1979-02-10,30,Spain,Ajax Amsterdam,Eredivisie,2009/2010,2009
Eyong Enoh,Defensive Midfield,1986-03-23,23,Cameroon,Ajax Amsterdam,Eredivisie,2009/2010,2009
Vurnon Anita,Defensive Midfield,1989-04-04,20,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Urby Emanuelson,Central Midfield,1986-06-16,23,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Demy de Zeeuw,Central Midfield,1983-05-26,26,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Mitchell Donald,Central Midfield,1988-12-10,20,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Kennedy,Right Midfield,1980-11-02,28,Sweden,Ajax Amsterdam,Eredivisie,2009/2010,2009
Miralem Sulejmani,Left Midfield,1988-12-05,20,Serbia,Ajax Amsterdam,Eredivisie,2009/2010,2009
Ismail Aissati,Attacking Midfield,1988-08-16,20,Morocco,Ajax Amsterdam,Eredivisie,2009/2010,2009
Siem de Jong,Attacking Midfield,1989-01-28,20,Netherlands,Ajax Amsterdam,Eredivisie,2009/2010,2009
Nicolás Lodeiro,Attacking Midfield,1989-03-21,20,Uruguay,Ajax Amsterdam,Eredivisie,2009/2010,2009
Christian Eriksen,Attacking Midfield,1992-02-14,17,Denmark,Ajax Amsterdam,Eredivisie,2009/2010,2009
Dennis Rommedahl,Right Winger,1978-07-22,30,Denmark,Ajax Amsterdam,Eredivisie,2009/2010,2009
Luis Suárez,Centre-Forward,1987-01-24,22,Uruguay,Ajax Amsterdam,Eredivisie,2009/2010,2009
Marko Pantelic,Centre-Forward,1978-09-15,30,Serbia,Ajax Amsterdam,Eredivisie,2009/2010,2009
Darío Cvitanich,Centre-Forward,1984-05-16,25,Argentina,Ajax Amsterdam,Eredivisie,2009/2010,2009
Hyun-jun Suk,Centre-Forward,1991-06-29,18,"Korea, South",Ajax Amsterdam,Eredivisie,2009/2010,2009
Sergio Romero,Goalkeeper,1987-02-22,22,Argentina,AZ Alkmaar,Eredivisie,2009/2010,2009
Joey Didulica,Goalkeeper,1977-10-14,31,Croatia,AZ Alkmaar,Eredivisie,2009/2010,2009
Erik Heijblok,Goalkeeper,1977-06-29,32,Netherlands,AZ Alkmaar,Eredivisie,2009/2010,2009
