player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Petr Cech,Goalkeeper,1982-05-20,29,Czech Republic,Chelsea FC,Premier League,2011/2012,2011
Ross Turnbull,Goalkeeper,1985-01-04,26,England,Chelsea FC,Premier League,2011/2012,2011
Henrique Hilário,Goalkeeper,1975-10-21,35,Portugal,Chelsea FC,Premier League,2011/2012,2011
Jamal Blackman,Goalkeeper,1993-10-27,17,England,Chelsea FC,Premier League,2011/2012,2011
John Terry,Centre-Back,1980-12-07,30,England,Chelsea FC,Premier League,2011/2012,2011
Branislav Ivanovic,Centre-Back,1984-02-22,27,Serbia,Chelsea FC,Premier League,2011/2012,2011
David Luiz,Centre-Back,1987-04-22,24,Brazil,Chelsea FC,Premier League,2011/2012,2011
Alex,Centre-Back,1982-06-17,29,Brazil,Chelsea FC,Premier League,2011/2012,2011
Gary Cahill,Centre-Back,1985-12-19,25,England,Chelsea FC,Premier League,2011/2012,2011
Ashley Cole,Left-Back,1980-12-20,30,England,Chelsea FC,Premier League,2011/2012,2011
Ryan Bertrand,Left-Back,1989-08-05,21,England,Chelsea FC,Premier League,2011/2012,2011
Bosingwa,Right-Back,1982-08-24,28,Portugal,Chelsea FC,Premier League,2011/2012,2011
Paulo Ferreira,Right-Back,1979-01-18,32,Portugal,Chelsea FC,Premier League,2011/2012,2011
Michael Essien,Defensive Midfield,1982-12-03,28,Ghana,Chelsea FC,Premier League,2011/2012,2011
John Mikel Obi,Defensive Midfield,1987-04-22,24,Nigeria,Chelsea FC,Premier League,2011/2012,2011
Oriol Romeu,Defensive Midfield,1991-09-24,19,Spain,Chelsea FC,Premier League,2011/2012,2011
Sam Hutchinson,Defensive Midfield,1989-08-03,21,England,Chelsea FC,Premier League,2011/2012,2011
Nathaniel Chalobah,Defensive Midfield,1994-12-12,16,England,Chelsea FC,Premier League,2011/2012,2011
Frank Lampard,Central Midfield,1978-06-20,33,England,Chelsea FC,Premier League,2011/2012,2011
Ramires,Central Midfield,1987-03-24,24,Brazil,Chelsea FC,Premier League,2011/2012,2011
Raúl Meireles,Central Midfield,1983-03-17,28,Portugal,Chelsea FC,Premier League,2011/2012,2011
Josh McEachran,Central Midfield,1993-03-01,18,England,Chelsea FC,Premier League,2011/2012,2011
Juan Mata,Attacking Midfield,1988-04-28,23,Spain,Chelsea FC,Premier League,2011/2012,2011
Florent Malouda,Left Winger,1980-06-13,31,French Guiana,Chelsea FC,Premier League,2011/2012,2011
Salomon Kalou,Left Winger,1985-08-05,25,Cote d'Ivoire,Chelsea FC,Premier League,2011/2012,2011
Yossi Benayoun,Right Winger,1980-05-05,31,Israel,Chelsea FC,Premier League,2011/2012,2011
Lucas Piazón,Right Winger,1994-01-20,17,Brazil,Chelsea FC,Premier League,2011/2012,2011
Fernando Torres,Centre-Forward,1984-03-20,27,Spain,Chelsea FC,Premier League,2011/2012,2011
Didier Drogba,Centre-Forward,1978-03-11,33,Cote d'Ivoire,Chelsea FC,Premier League,2011/2012,2011
Nicolas Anelka,Centre-Forward,1979-03-14,32,France,Chelsea FC,Premier League,2011/2012,2011
Romelu Lukaku,Centre-Forward,1993-05-13,18,Belgium,Chelsea FC,Premier League,2011/2012,2011
Daniel Sturridge,Centre-Forward,1989-09-01,21,England,Chelsea FC,Premier League,2011/2012,2011
Joe Hart,Goalkeeper,1987-04-19,24,England,Manchester City,Premier League,2011/2012,2011
Costel Pantilimon,Goalkeeper,1987-02-01,24,Romania,Manchester City,Premier League,2011/2012,2011
Stuart Taylor,Goalkeeper,1980-11-28,30,England,Manchester City,Premier League,2011/2012,2011
Vincent Kompany,Centre-Back,1986-04-10,25,Belgium,Manchester City,Premier League,2011/2012,2011
Kolo Touré,Centre-Back,1981-03-19,30,Cote d'Ivoire,Manchester City,Premier League,2011/2012,2011
Joleon Lescott,Centre-Back,1982-08-16,28,England,Manchester City,Premier League,2011/2012,2011
Nedum Onuoha,Centre-Back,1986-11-12,24,England,Manchester City,Premier League,2011/2012,2011
Stefan Savic,Centre-Back,1991-01-08,20,Montenegro,Manchester City,Premier League,2011/2012,2011
Dedryck Boyata,Centre-Back,1990-11-28,20,Belgium,Manchester City,Premier League,2011/2012,2011
Karim Rekik,Centre-Back,1994-12-02,16,Netherlands,Manchester City,Premier League,2011/2012,2011
Aleksandar Kolarov,Left-Back,1985-11-10,25,Serbia,Manchester City,Premier League,2011/2012,2011
Gaël Clichy,Left-Back,1985-07-26,25,France,Manchester City,Premier League,2011/2012,2011
Wayne Bridge,Left-Back,1980-08-05,30,England,Manchester City,Premier League,2011/2012,2011
Razak Nuhu,Left-Back,1991-05-01,20,Ghana,Manchester City,Premier League,2011/2012,2011
Pablo Zabaleta,Right-Back,1985-01-16,26,Argentina,Manchester City,Premier League,2011/2012,2011
Micah Richards,Right-Back,1988-06-24,23,England,Manchester City,Premier League,2011/2012,2011
Nigel de Jong,Defensive Midfield,1984-11-30,26,Netherlands,Manchester City,Premier League,2011/2012,2011
Gareth Barry,Defensive Midfield,1981-02-23,30,England,Manchester City,Premier League,2011/2012,2011
Owen Hargreaves,Defensive Midfield,1981-01-20,30,England,Manchester City,Premier League,2011/2012,2011
Michael Johnson,Defensive Midfield,1988-02-24,23,England,Manchester City,Premier League,2011/2012,2011
Yaya Touré,Central Midfield,1983-05-13,28,Cote d'Ivoire,Manchester City,Premier League,2011/2012,2011
James Milner,Central Midfield,1986-01-04,25,England,Manchester City,Premier League,2011/2012,2011
David Pizarro,Central Midfield,1979-09-11,31,Chile,Manchester City,Premier League,2011/2012,2011
Denis Suárez,Central Midfield,1994-01-06,17,Spain,Manchester City,Premier League,2011/2012,2011
Abdul Razak,Central Midfield,1992-11-11,18,Cote d'Ivoire,Manchester City,Premier League,2011/2012,2011
David Silva,Attacking Midfield,1986-01-08,25,Spain,Manchester City,Premier League,2011/2012,2011
Samir Nasri,Attacking Midfield,1987-06-26,24,France,Manchester City,Premier League,2011/2012,2011
Luca Scapuzzi,Left Winger,1991-04-15,20,Italy,Manchester City,Premier League,2011/2012,2011
Joan Román,Left Winger,1993-05-18,18,Spain,Manchester City,Premier League,2011/2012,2011
Adam Johnson,Right Winger,1987-07-14,23,England,Manchester City,Premier League,2011/2012,2011
Shaun Wright-Phillips,Right Winger,1981-10-25,29,England,Manchester City,Premier League,2011/2012,2011
Carlos Tévez,Second Striker,1984-02-05,27,Argentina,Manchester City,Premier League,2011/2012,2011
Sergio Agüero,Centre-Forward,1988-06-02,23,Argentina,Manchester City,Premier League,2011/2012,2011
Edin Dzeko,Centre-Forward,1986-03-17,25,Bosnia-Herzegovina,Manchester City,Premier League,2011/2012,2011
Mario Balotelli,Centre-Forward,1990-08-12,20,Italy,Manchester City,Premier League,2011/2012,2011
Emmanuel Adebayor,Centre-Forward,1984-02-26,27,Togo,Manchester City,Premier League,2011/2012,2011
David de Gea,Goalkeeper,1990-11-07,20,Spain,Manchester United,Premier League,2011/2012,2011
Anders Lindegaard,Goalkeeper,1984-04-13,27,Denmark,Manchester United,Premier League,2011/2012,2011
Tomasz Kuszczak,Goalkeeper,1982-03-20,29,Poland,Manchester United,Premier League,2011/2012,2011
Ben Amos,Goalkeeper,1990-04-10,21,England,Manchester United,Premier League,2011/2012,2011
Nemanja Vidic‎,Centre-Back,1981-10-21,29,Serbia,Manchester United,Premier League,2011/2012,2011
Rio Ferdinand,Centre-Back,1978-11-07,32,England,Manchester United,Premier League,2011/2012,2011
Jonny Evans,Centre-Back,1988-01-03,23,Northern Ireland,Manchester United,Premier League,2011/2012,2011
Chris Smalling,Centre-Back,1989-11-22,21,England,Manchester United,Premier League,2011/2012,2011
Phil Jones,Centre-Back,1992-02-21,19,England,Manchester United,Premier League,2011/2012,2011
Reece Brown,Centre-Back,1991-11-01,19,England,Manchester United,Premier League,2011/2012,2011
Tom Thorpe,Centre-Back,1993-01-13,18,England,Manchester United,Premier League,2011/2012,2011
Michael Keane,Centre-Back,1993-01-11,18,England,Manchester United,Premier League,2011/2012,2011
Patrice Evra,Left-Back,1981-05-15,30,France,Manchester United,Premier League,2011/2012,2011
Ashley Young,Left-Back,1985-07-09,25,England,Manchester United,Premier League,2011/2012,2011
Zeki Fryers,Left-Back,1992-09-09,18,England,Manchester United,Premier League,2011/2012,2011
Antonio Valencia,Right-Back,1985-08-04,25,Ecuador,Manchester United,Premier League,2011/2012,2011
Rafael,Right-Back,1990-07-09,20,Brazil,Manchester United,Premier League,2011/2012,2011
Fábio,Right-Back,1990-07-09,20,Brazil,Manchester United,Premier League,2011/2012,2011
Ritchie De Laet,Right-Back,1988-11-28,22,Belgium,Manchester United,Premier League,2011/2012,2011
Marnick Vermijl,Right-Back,1992-01-13,19,Belgium,Manchester United,Premier League,2011/2012,2011
Michael Carrick,Defensive Midfield,1981-07-28,29,England,Manchester United,Premier League,2011/2012,2011
Darren Fletcher,Central Midfield,1984-02-01,27,Scotland,Manchester United,Premier League,2011/2012,2011
Anderson,Central Midfield,1988-04-13,23,Brazil,Manchester United,Premier League,2011/2012,2011
Paul Scholes,Central Midfield,1974-11-16,36,England,Manchester United,Premier League,2011/2012,2011
Darron Gibson,Central Midfield,1987-10-25,23,Ireland,Manchester United,Premier League,2011/2012,2011
Tom Cleverley,Central Midfield,1989-08-12,21,England,Manchester United,Premier League,2011/2012,2011
Paul Pogba,Central Midfield,1993-03-15,18,France,Manchester United,Premier League,2011/2012,2011
Larnell Cole,Right Midfield,1993-03-09,18,England,Manchester United,Premier League,2011/2012,2011
Ryan Giggs,Left Midfield,1973-11-29,37,Wales,Manchester United,Premier League,2011/2012,2011
Ji-sung Park,Attacking Midfield,1981-02-25,30,"Korea, South",Manchester United,Premier League,2011/2012,2011
Ravel Morrison,Attacking Midfield,1993-02-02,18,Jamaica,Manchester United,Premier League,2011/2012,2011
Nani,Left Winger,1986-11-17,24,Portugal,Manchester United,Premier League,2011/2012,2011
Jesse Lingard,Right Winger,1992-12-15,18,England,Manchester United,Premier League,2011/2012,2011
Wayne Rooney,Centre-Forward,1985-10-24,25,England,Manchester United,Premier League,2011/2012,2011
Dimitar Berbatov,Centre-Forward,1981-01-30,30,Bulgaria,Manchester United,Premier League,2011/2012,2011
Chicharito,Centre-Forward,1988-06-01,23,Mexico,Manchester United,Premier League,2011/2012,2011
Michael Owen,Centre-Forward,1979-12-14,31,England,Manchester United,Premier League,2011/2012,2011
Danny Welbeck,Centre-Forward,1990-11-26,20,England,Manchester United,Premier League,2011/2012,2011
Mame Diouf,Centre-Forward,1987-12-16,23,Senegal,Manchester United,Premier League,2011/2012,2011
Federico Macheda,Centre-Forward,1991-08-22,19,Italy,Manchester United,Premier League,2011/2012,2011
Will Keane,Centre-Forward,1993-01-11,18,England,Manchester United,Premier League,2011/2012,2011
Heurelho Gomes,Goalkeeper,1981-02-15,30,Brazil,Tottenham Hotspur,Premier League,2011/2012,2011
Brad Friedel,Goalkeeper,1971-05-18,40,United States,Tottenham Hotspur,Premier League,2011/2012,2011
Carlo Cudicini,Goalkeeper,1973-09-06,37,Italy,Tottenham Hotspur,Premier League,2011/2012,2011
Vedran Corluka,Centre-Back,1986-02-05,25,Croatia,Tottenham Hotspur,Premier League,2011/2012,2011
Michael Dawson,Centre-Back,1983-11-18,27,England,Tottenham Hotspur,Premier League,2011/2012,2011
Younès Kaboul,Centre-Back,1986-01-04,25,France,Tottenham Hotspur,Premier League,2011/2012,2011
William Gallas,Centre-Back,1977-08-17,33,France,Tottenham Hotspur,Premier League,2011/2012,2011
Sébastien Bassong,Centre-Back,1986-07-09,24,Cameroon,Tottenham Hotspur,Premier League,2011/2012,2011
Ledley King,Centre-Back,1980-10-12,30,England,Tottenham Hotspur,Premier League,2011/2012,2011
Ryan Nelsen,Centre-Back,1977-10-18,33,New Zealand,Tottenham Hotspur,Premier League,2011/2012,2011
Bongani Khumalo,Centre-Back,1987-01-06,24,South Africa,Tottenham Hotspur,Premier League,2011/2012,2011
Steven Caulker,Centre-Back,1991-12-29,19,England,Tottenham Hotspur,Premier League,2011/2012,2011
Benoît Assou-Ekotto,Left-Back,1984-03-24,27,Cameroon,Tottenham Hotspur,Premier League,2011/2012,2011
Danny Rose,Left-Back,1990-07-02,20,England,Tottenham Hotspur,Premier League,2011/2012,2011
Kyle Naughton,Right-Back,1988-11-11,22,England,Tottenham Hotspur,Premier League,2011/2012,2011
Kyle Walker,Right-Back,1990-05-28,21,England,Tottenham Hotspur,Premier League,2011/2012,2011
Adam Smith,Right-Back,1991-04-29,20,England,Tottenham Hotspur,Premier League,2011/2012,2011
Ryan Fredericks,Right-Back,1992-10-10,18,England,Tottenham Hotspur,Premier League,2011/2012,2011
Jack Barthram,Right-Back,1993-10-13,17,England,Tottenham Hotspur,Premier League,2011/2012,2011
Tom Huddlestone,Defensive Midfield,1986-12-28,24,England,Tottenham Hotspur,Premier League,2011/2012,2011
Sandro,Defensive Midfield,1989-03-15,22,Brazil,Tottenham Hotspur,Premier League,2011/2012,2011
Jake Livermore,Defensive Midfield,1989-11-14,21,England,Tottenham Hotspur,Premier League,2011/2012,2011
Jake Nicholson,Defensive Midfield,1992-07-19,18,England,Tottenham Hotspur,Premier League,2011/2012,2011
Kevin Stewart,Defensive Midfield,1993-09-07,17,England,Tottenham Hotspur,Premier League,2011/2012,2011
Luka Modric,Central Midfield,1985-09-09,25,Croatia,Tottenham Hotspur,Premier League,2011/2012,2011
Scott Parker,Central Midfield,1980-10-13,30,England,Tottenham Hotspur,Premier League,2011/2012,2011
Jermaine Jenas,Central Midfield,1983-02-18,28,England,Tottenham Hotspur,Premier League,2011/2012,2011
John Bostock,Central Midfield,1992-01-15,19,Trinidad and Tobago,Tottenham Hotspur,Premier League,2011/2012,2011
Dean Parrett,Central Midfield,1991-11-16,19,England,Tottenham Hotspur,Premier League,2011/2012,2011
Massimo Luongo,Central Midfield,1992-09-25,18,Australia,Tottenham Hotspur,Premier League,2011/2012,2011
Tom Carroll,Central Midfield,1992-05-28,19,England,Tottenham Hotspur,Premier League,2011/2012,2011
David Bentley,Right Midfield,1984-08-27,26,England,Tottenham Hotspur,Premier League,2011/2012,2011
Rafael van der Vaart,Attacking Midfield,1983-02-11,28,Netherlands,Tottenham Hotspur,Premier League,2011/2012,2011
Niko Kranjcar,Attacking Midfield,1984-08-13,26,Croatia,Tottenham Hotspur,Premier League,2011/2012,2011
Alex Pritchard,Attacking Midfield,1993-05-03,18,England,Tottenham Hotspur,Premier League,2011/2012,2011
Steven Pienaar,Left Winger,1982-03-17,29,South Africa,Tottenham Hotspur,Premier League,2011/2012,2011
Simon Dawkins,Left Winger,1987-12-01,23,Jamaica,Tottenham Hotspur,Premier League,2011/2012,2011
Cristian Ceballos,Left Winger,1992-12-03,18,Spain,Tottenham Hotspur,Premier League,2011/2012,2011
Gareth Bale,Right Winger,1989-07-16,21,Wales,Tottenham Hotspur,Premier League,2011/2012,2011
Aaron Lennon,Right Winger,1987-04-16,24,England,Tottenham Hotspur,Premier League,2011/2012,2011
Iago Falque,Right Winger,1990-01-04,21,Spain,Tottenham Hotspur,Premier League,2011/2012,2011
Andros Townsend,Right Winger,1991-07-16,19,England,Tottenham Hotspur,Premier League,2011/2012,2011
Giovani dos Santos,Second Striker,1989-05-11,22,Mexico,Tottenham Hotspur,Premier League,2011/2012,2011
Jermain Defoe,Centre-Forward,1982-10-07,28,England,Tottenham Hotspur,Premier League,2011/2012,2011
Emmanuel Adebayor,Centre-Forward,1984-02-26,27,Togo,Tottenham Hotspur,Premier League,2011/2012,2011
Peter Crouch,Centre-Forward,1981-01-30,30,England,Tottenham Hotspur,Premier League,2011/2012,2011
Roman Pavlyuchenko,Centre-Forward,1981-12-15,29,Russia,Tottenham Hotspur,Premier League,2011/2012,2011
Louis Saha,Centre-Forward,1978-08-08,32,France,Tottenham Hotspur,Premier League,2011/2012,2011
Harry Kane,Centre-Forward,1993-07-28,17,England,Tottenham Hotspur,Premier League,2011/2012,2011
Cameron Lancaster,Centre-Forward,1992-11-05,18,England,Tottenham Hotspur,Premier League,2011/2012,2011
Lukasz Fabianski,Goalkeeper,1985-04-18,26,Poland,Arsenal FC,Premier League,2011/2012,2011
Manuel Almunia,Goalkeeper,1977-05-19,34,Spain,Arsenal FC,Premier League,2011/2012,2011
Wojciech Szczesny,Goalkeeper,1990-04-18,21,Poland,Arsenal FC,Premier League,2011/2012,2011
Vito Mannone,Goalkeeper,1988-03-02,23,Italy,Arsenal FC,Premier League,2011/2012,2011
Emiliano Martínez,Goalkeeper,1992-09-02,18,Argentina,Arsenal FC,Premier League,2011/2012,2011
Thomas Vermaelen,Centre-Back,1985-11-14,25,Belgium,Arsenal FC,Premier League,2011/2012,2011
Per Mertesacker,Centre-Back,1984-09-29,26,Germany,Arsenal FC,Premier League,2011/2012,2011
Laurent Koscielny,Centre-Back,1985-09-10,25,France,Arsenal FC,Premier League,2011/2012,2011
Johan Djourou,Centre-Back,1987-01-18,24,Switzerland,Arsenal FC,Premier League,2011/2012,2011
Sébastien Squillaci,Centre-Back,1980-08-11,30,France,Arsenal FC,Premier League,2011/2012,2011
Daniel Boateng,Centre-Back,1992-09-02,18,England,Arsenal FC,Premier League,2011/2012,2011
Ignasi Miquel,Centre-Back,1992-09-28,18,Spain,Arsenal FC,Premier League,2011/2012,2011
Kieran Gibbs,Left-Back,1989-09-26,21,England,Arsenal FC,Premier League,2011/2012,2011
Armand Traoré,Left-Back,1989-10-08,21,Senegal,Arsenal FC,Premier League,2011/2012,2011
Jernade Meade,Left-Back,1992-10-25,18,England,Arsenal FC,Premier League,2011/2012,2011
Bacary Sagna,Right-Back,1983-02-14,28,France,Arsenal FC,Premier League,2011/2012,2011
Carl Jenkinson,Right-Back,1992-02-08,19,England,Arsenal FC,Premier League,2011/2012,2011
Alex Song,Defensive Midfield,1987-09-09,23,Cameroon,Arsenal FC,Premier League,2011/2012,2011
Francis Coquelin,Defensive Midfield,1991-05-13,20,France,Arsenal FC,Premier League,2011/2012,2011
Craig Eastmond,Defensive Midfield,1990-12-09,20,England,Arsenal FC,Premier League,2011/2012,2011
Emmanuel Frimpong,Defensive Midfield,1992-01-10,19,Ghana,Arsenal FC,Premier League,2011/2012,2011
Nico Yennaris,Defensive Midfield,1993-05-24,18,China,Arsenal FC,Premier League,2011/2012,2011
Mikel Arteta,Central Midfield,1982-03-26,29,Spain,Arsenal FC,Premier League,2011/2012,2011
Jack Wilshere,Central Midfield,1992-01-01,19,England,Arsenal FC,Premier League,2011/2012,2011
Abou Diaby,Central Midfield,1986-05-11,25,France,Arsenal FC,Premier League,2011/2012,2011
Aaron Ramsey,Central Midfield,1990-12-26,20,Wales,Arsenal FC,Premier League,2011/2012,2011
Alex Oxlade-Chamberlain,Central Midfield,1993-08-15,17,England,Arsenal FC,Premier League,2011/2012,2011
Henri Lansbury,Central Midfield,1990-10-12,20,England,Arsenal FC,Premier League,2011/2012,2011
Oguzhan Özyakup,Central Midfield,1992-09-23,18,Turkey,Arsenal FC,Premier League,2011/2012,2011
Samir Nasri,Attacking Midfield,1987-06-26,24,France,Arsenal FC,Premier League,2011/2012,2011
Tomas Rosicky,Attacking Midfield,1980-10-04,30,Czech Republic,Arsenal FC,Premier League,2011/2012,2011
André Santos,Attacking Midfield,1983-03-08,28,Brazil,Arsenal FC,Premier League,2011/2012,2011
Gervinho,Left Winger,1987-05-27,24,Cote d'Ivoire,Arsenal FC,Premier League,2011/2012,2011
Sanchez Watt,Left Winger,1991-02-14,20,England,Arsenal FC,Premier League,2011/2012,2011
Theo Walcott,Right Winger,1989-03-16,22,England,Arsenal FC,Premier League,2011/2012,2011
Yossi Benayoun,Right Winger,1980-05-05,31,Israel,Arsenal FC,Premier League,2011/2012,2011
Ryo Miyaichi,Right Winger,1992-12-14,18,Japan,Arsenal FC,Premier League,2011/2012,2011
Andrey Arshavin,Second Striker,1981-05-29,30,Russia,Arsenal FC,Premier League,2011/2012,2011
Robin van Persie,Centre-Forward,1983-08-06,27,Netherlands,Arsenal FC,Premier League,2011/2012,2011
Marouane Chamakh,Centre-Forward,1984-01-10,27,Morocco,Arsenal FC,Premier League,2011/2012,2011
Nicklas Bendtner,Centre-Forward,1988-01-16,23,Denmark,Arsenal FC,Premier League,2011/2012,2011
Ju-yeong Park,Centre-Forward,1985-07-10,25,"Korea, South",Arsenal FC,Premier League,2011/2012,2011
Thierry Henry,Centre-Forward,1977-08-17,33,France,Arsenal FC,Premier League,2011/2012,2011
Gilles Sunu,Centre-Forward,1991-03-30,20,Togo,Arsenal FC,Premier League,2011/2012,2011
Chuks Aneke,Centre-Forward,1993-07-03,17,England,Arsenal FC,Premier League,2011/2012,2011
Pepe Reina,Goalkeeper,1982-08-31,28,Spain,Liverpool FC,Premier League,2011/2012,2011
Brad Jones,Goalkeeper,1982-03-19,29,Australia,Liverpool FC,Premier League,2011/2012,2011
Doni,Goalkeeper,1979-10-22,31,Brazil,Liverpool FC,Premier League,2011/2012,2011
Péter Gulácsi,Goalkeeper,1990-05-06,21,Hungary,Liverpool FC,Premier League,2011/2012,2011
Daniel Agger,Centre-Back,1984-12-12,26,Denmark,Liverpool FC,Premier League,2011/2012,2011
Martin Skrtel,Centre-Back,1984-12-15,26,Slovakia,Liverpool FC,Premier League,2011/2012,2011
Jamie Carragher,Centre-Back,1978-01-28,33,England,Liverpool FC,Premier League,2011/2012,2011
Sebastián Coates,Centre-Back,1990-10-07,20,Uruguay,Liverpool FC,Premier League,2011/2012,2011
Danny Wilson,Centre-Back,1991-12-27,19,Scotland,Liverpool FC,Premier League,2011/2012,2011
José Enrique,Left-Back,1986-01-23,25,Spain,Liverpool FC,Premier League,2011/2012,2011
Fábio Aurélio,Left-Back,1979-09-24,31,Brazil,Liverpool FC,Premier League,2011/2012,2011
Jack Robinson,Left-Back,1993-09-01,17,England,Liverpool FC,Premier League,2011/2012,2011
Glen Johnson,Right-Back,1984-08-23,26,England,Liverpool FC,Premier League,2011/2012,2011
Martin Kelly,Right-Back,1990-04-27,21,England,Liverpool FC,Premier League,2011/2012,2011
Jon Flanagan,Right-Back,1993-01-01,18,England,Liverpool FC,Premier League,2011/2012,2011
Lucas Leiva,Defensive Midfield,1987-01-09,24,Brazil,Liverpool FC,Premier League,2011/2012,2011
Jay Spearing,Defensive Midfield,1988-11-25,22,England,Liverpool FC,Premier League,2011/2012,2011
Steven Gerrard,Central Midfield,1980-05-30,31,England,Liverpool FC,Premier League,2011/2012,2011
Raúl Meireles,Central Midfield,1983-03-17,28,Portugal,Liverpool FC,Premier League,2011/2012,2011
Jordan Henderson,Central Midfield,1990-06-17,21,England,Liverpool FC,Premier League,2011/2012,2011
Charlie Adam,Central Midfield,1985-12-10,25,Scotland,Liverpool FC,Premier League,2011/2012,2011
Jonjo Shelvey,Central Midfield,1992-02-27,19,England,Liverpool FC,Premier League,2011/2012,2011
Stewart Downing,Left Midfield,1984-07-22,26,England,Liverpool FC,Premier League,2011/2012,2011
Maxi Rodríguez,Left Winger,1981-01-02,30,Argentina,Liverpool FC,Premier League,2011/2012,2011
Craig Bellamy,Left Winger,1979-07-13,31,Wales,Liverpool FC,Premier League,2011/2012,2011
Dirk Kuyt,Right Winger,1980-07-22,30,Netherlands,Liverpool FC,Premier League,2011/2012,2011
Raheem Sterling,Right Winger,1994-12-08,16,England,Liverpool FC,Premier League,2011/2012,2011
Luis Suárez,Centre-Forward,1987-01-24,24,Uruguay,Liverpool FC,Premier League,2011/2012,2011
Andy Carroll,Centre-Forward,1989-01-06,22,England,Liverpool FC,Premier League,2011/2012,2011
David N'Gog,Centre-Forward,1989-04-01,22,France,Liverpool FC,Premier League,2011/2012,2011
Nathan Eccleston,Centre-Forward,1990-12-30,20,England,Liverpool FC,Premier League,2011/2012,2011
Tim Howard,Goalkeeper,1979-03-06,32,United States,Everton FC,Premier League,2011/2012,2011
Jan Mucha,Goalkeeper,1982-12-05,28,Slovakia,Everton FC,Premier League,2011/2012,2011
Marcus Hahnemann,Goalkeeper,1972-06-15,39,United States,Everton FC,Premier League,2011/2012,2011
Phil Jagielka,Centre-Back,1982-08-17,28,England,Everton FC,Premier League,2011/2012,2011
Johnny Heitinga,Centre-Back,1983-11-15,27,Netherlands,Everton FC,Premier League,2011/2012,2011
Sylvain Distin,Centre-Back,1977-12-16,33,France,Everton FC,Premier League,2011/2012,2011
Shkodran Mustafi,Centre-Back,1992-04-17,19,Germany,Everton FC,Premier League,2011/2012,2011
Shane Duffy,Centre-Back,1992-01-01,19,Ireland,Everton FC,Premier League,2011/2012,2011
Leighton Baines,Left-Back,1984-12-11,26,England,Everton FC,Premier League,2011/2012,2011
Seamus Coleman,Right-Back,1988-10-11,22,Ireland,Everton FC,Premier League,2011/2012,2011
Phil Neville,Right-Back,1977-01-21,34,England,Everton FC,Premier League,2011/2012,2011
Tony Hibbert,Right-Back,1981-02-20,30,England,Everton FC,Premier League,2011/2012,2011
Jack Rodwell,Defensive Midfield,1991-03-11,20,England,Everton FC,Premier League,2011/2012,2011
