player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Hugo Lloris,Goalkeeper,1986-12-26,24,France,Olympique Lyon,Ligue 1,2011/2012,2011
Mathieu Valverde,Goalkeeper,1983-05-14,28,France,Olympique Lyon,Ligue 1,2011/2012,2011
Rémy Vercoutre,Goalkeeper,1980-06-26,31,France,Olympique Lyon,Ligue 1,2011/2012,2011
Anthony Lopes,Goalkeeper,1990-10-01,20,Portugal,Olympique Lyon,Ligue 1,2011/2012,2011
Jérémy Frick,Goalkeeper,1993-03-08,18,Switzerland,Olympique Lyon,Ligue 1,2011/2012,2011
Dejan Lovren,Centre-Back,1989-07-05,21,Croatia,Olympique Lyon,Ligue 1,2011/2012,2011
John Mensah,Centre-Back,1982-11-29,28,Ghana,Olympique Lyon,Ligue 1,2011/2012,2011
Cris,Centre-Back,1977-06-03,34,Brazil,Olympique Lyon,Ligue 1,2011/2012,2011
Bakary Koné,Centre-Back,1988-04-27,23,Burkina Faso,Olympique Lyon,Ligue 1,2011/2012,2011
Timothée Kolodziejczak,Centre-Back,1991-10-01,19,France,Olympique Lyon,Ligue 1,2011/2012,2011
Nicolas Seguin,Centre-Back,1990-01-01,21,France,Olympique Lyon,Ligue 1,2011/2012,2011
Thomas Fontaine,Centre-Back,1991-05-08,20,Madagascar,Olympique Lyon,Ligue 1,2011/2012,2011
Hamdan Al Kamali,Centre-Back,1989-05-02,22,United Arab Emirates,Olympique Lyon,Ligue 1,2011/2012,2011
Samuel Umtiti,Centre-Back,1993-11-14,17,France,Olympique Lyon,Ligue 1,2011/2012,2011
Aly Cissokho,Left-Back,1987-09-15,23,France,Olympique Lyon,Ligue 1,2011/2012,2011
Anthony Réveillère,Right-Back,1979-11-10,31,France,Olympique Lyon,Ligue 1,2011/2012,2011
Mouhamadou Dabo,Right-Back,1986-11-28,24,France,Olympique Lyon,Ligue 1,2011/2012,2011
Jérémy Pied,Right-Back,1989-02-23,22,France,Olympique Lyon,Ligue 1,2011/2012,2011
Lamine Gassama,Right-Back,1989-10-20,21,Senegal,Olympique Lyon,Ligue 1,2011/2012,2011
Sébastien Faure,Right-Back,1991-01-03,20,France,Olympique Lyon,Ligue 1,2011/2012,2011
Mehdi Zeffane,Right-Back,1992-05-19,19,Algeria,Olympique Lyon,Ligue 1,2011/2012,2011
Miralem Pjanic,Defensive Midfield,1990-04-02,21,Bosnia-Herzegovina,Olympique Lyon,Ligue 1,2011/2012,2011
Kim Källström,Defensive Midfield,1982-08-24,28,Sweden,Olympique Lyon,Ligue 1,2011/2012,2011
Maxime Gonalons,Defensive Midfield,1989-03-10,22,France,Olympique Lyon,Ligue 1,2011/2012,2011
Gueïda Fofana,Defensive Midfield,1991-05-16,20,France,Olympique Lyon,Ligue 1,2011/2012,2011
Amos Youga,Defensive Midfield,1992-12-08,18,Central African Republic,Olympique Lyon,Ligue 1,2011/2012,2011
Sidy Koné,Defensive Midfield,1992-06-06,19,Mali,Olympique Lyon,Ligue 1,2011/2012,2011
Clément Grenier,Central Midfield,1991-01-07,20,France,Olympique Lyon,Ligue 1,2011/2012,2011
Enzo Réale,Central Midfield,1991-10-07,19,France,Olympique Lyon,Ligue 1,2011/2012,2011
Jordan Ferri,Central Midfield,1992-03-12,19,France,Olympique Lyon,Ligue 1,2011/2012,2011
Yannis Tafer,Right Midfield,1991-02-11,20,Algeria,Olympique Lyon,Ligue 1,2011/2012,2011
Michel Bastos,Left Midfield,1983-08-02,27,Brazil,Olympique Lyon,Ligue 1,2011/2012,2011
Yoann Gourcuff,Attacking Midfield,1986-07-11,24,France,Olympique Lyon,Ligue 1,2011/2012,2011
Ederson,Attacking Midfield,1986-01-13,25,Brazil,Olympique Lyon,Ligue 1,2011/2012,2011
Yassine Benzia,Attacking Midfield,1994-09-08,16,Algeria,Olympique Lyon,Ligue 1,2011/2012,2011
Harry Novillo,Left Winger,1992-02-11,19,Martinique,Olympique Lyon,Ligue 1,2011/2012,2011
Lisandro López,Centre-Forward,1983-03-02,28,Argentina,Olympique Lyon,Ligue 1,2011/2012,2011
Bafétimbi Gomis,Centre-Forward,1985-08-06,25,France,Olympique Lyon,Ligue 1,2011/2012,2011
Jimmy Briand,Centre-Forward,1985-08-02,25,France,Olympique Lyon,Ligue 1,2011/2012,2011
Alexandre Lacazette,Centre-Forward,1991-05-28,20,France,Olympique Lyon,Ligue 1,2011/2012,2011
Ishak Belfodil,Centre-Forward,1992-01-12,19,Algeria,Olympique Lyon,Ligue 1,2011/2012,2011
Alassane Plea,Centre-Forward,1993-03-10,18,France,Olympique Lyon,Ligue 1,2011/2012,2011
Steve Mandanda,Goalkeeper,1985-03-28,26,France,Olympique Marseille,Ligue 1,2011/2012,2011
Gennaro Bracigliano,Goalkeeper,1980-03-01,31,France,Olympique Marseille,Ligue 1,2011/2012,2011
Andrade,Goalkeeper,1979-03-30,32,Portugal,Olympique Marseille,Ligue 1,2011/2012,2011
Nicolas N'Koulou,Centre-Back,1990-03-27,21,Cameroon,Olympique Marseille,Ligue 1,2011/2012,2011
Souleymane Diawara,Centre-Back,1978-12-24,32,Senegal,Olympique Marseille,Ligue 1,2011/2012,2011
Jérémy Morel,Centre-Back,1984-04-02,27,Madagascar,Olympique Marseille,Ligue 1,2011/2012,2011
Djimi Traoré,Centre-Back,1980-03-01,31,Mali,Olympique Marseille,Ligue 1,2011/2012,2011
Senah Mango,Centre-Back,1991-12-13,19,Togo,Olympique Marseille,Ligue 1,2011/2012,2011
Pape M'Bow,Centre-Back,1988-05-22,23,Senegal,Olympique Marseille,Ligue 1,2011/2012,2011
Gérard Roland,Centre-Back,1981-04-05,30,France,Olympique Marseille,Ligue 1,2011/2012,2011
Baptiste Aloé,Centre-Back,1994-06-29,17,France,Olympique Marseille,Ligue 1,2011/2012,2011
Jean-Philippe Sabo,Left-Back,1987-02-26,24,France,Olympique Marseille,Ligue 1,2011/2012,2011
Rod Fanni,Right-Back,1981-12-06,29,France,Olympique Marseille,Ligue 1,2011/2012,2011
César Azpilicueta,Right-Back,1989-08-28,21,Spain,Olympique Marseille,Ligue 1,2011/2012,2011
Stéphane Mbia,Defensive Midfield,1986-05-20,25,Cameroon,Olympique Marseille,Ligue 1,2011/2012,2011
Alou Diarra,Defensive Midfield,1981-07-15,29,France,Olympique Marseille,Ligue 1,2011/2012,2011
Benoît Cheyrou,Defensive Midfield,1981-05-03,30,France,Olympique Marseille,Ligue 1,2011/2012,2011
Charles Kaboré,Defensive Midfield,1988-02-09,23,Burkina Faso,Olympique Marseille,Ligue 1,2011/2012,2011
Édouard Cissé,Defensive Midfield,1978-03-30,33,France,Olympique Marseille,Ligue 1,2011/2012,2011
Momar Bangoura,Defensive Midfield,1994-02-24,17,France,Olympique Marseille,Ligue 1,2011/2012,2011
Rafidine Abdullah,Defensive Midfield,1994-01-15,17,Comoros,Olympique Marseille,Ligue 1,2011/2012,2011
Lucho González,Central Midfield,1981-01-19,30,Argentina,Olympique Marseille,Ligue 1,2011/2012,2011
Larry Azouni,Central Midfield,1994-03-23,17,Tunisia,Olympique Marseille,Ligue 1,2011/2012,2011
Wesley Jobello,Left Midfield,1994-01-23,17,Martinique,Olympique Marseille,Ligue 1,2011/2012,2011
Najib Ammari,Attacking Midfield,1992-04-10,19,Algeria,Olympique Marseille,Ligue 1,2011/2012,2011
André Ayew,Left Winger,1989-12-17,21,Ghana,Olympique Marseille,Ligue 1,2011/2012,2011
Mathieu Valbuena,Left Winger,1984-09-28,26,France,Olympique Marseille,Ligue 1,2011/2012,2011
Morgan Amalfitano,Right Winger,1985-03-20,26,France,Olympique Marseille,Ligue 1,2011/2012,2011
Kevin Osei,Right Winger,1991-03-26,20,Ghana,Olympique Marseille,Ligue 1,2011/2012,2011
Chris Gadi,Right Winger,1992-04-09,19,France,Olympique Marseille,Ligue 1,2011/2012,2011
Loïc Rémy,Centre-Forward,1987-01-02,24,France,Olympique Marseille,Ligue 1,2011/2012,2011
André-Pierre Gignac,Centre-Forward,1985-12-05,25,France,Olympique Marseille,Ligue 1,2011/2012,2011
Brandão,Centre-Forward,1980-06-16,31,Brazil,Olympique Marseille,Ligue 1,2011/2012,2011
Jordan Ayew,Centre-Forward,1991-09-11,19,Ghana,Olympique Marseille,Ligue 1,2011/2012,2011
Billel Omrani,Centre-Forward,1993-06-02,18,France,Olympique Marseille,Ligue 1,2011/2012,2011
Mickaël Landreau,Goalkeeper,1979-05-14,32,France,LOSC Lille,Ligue 1,2011/2012,2011
Vincent Enyeama,Goalkeeper,1982-08-29,28,Nigeria,LOSC Lille,Ligue 1,2011/2012,2011
Barel Mouko,Goalkeeper,1979-04-05,32,Congo,LOSC Lille,Ligue 1,2011/2012,2011
Aurélien Chedjou,Centre-Back,1985-06-20,26,Cameroon,LOSC Lille,Ligue 1,2011/2012,2011
Marko Basa,Centre-Back,1982-12-29,28,Montenegro,LOSC Lille,Ligue 1,2011/2012,2011
Mauro Cetto,Centre-Back,1982-04-14,29,Argentina,LOSC Lille,Ligue 1,2011/2012,2011
David Rozehnal,Centre-Back,1980-07-05,30,Czech Republic,LOSC Lille,Ligue 1,2011/2012,2011
Adama Soumaoro,Centre-Back,1992-06-18,19,France,LOSC Lille,Ligue 1,2011/2012,2011
Laurent Bonnart,Left-Back,1979-12-25,31,France,LOSC Lille,Ligue 1,2011/2012,2011
Pape Souaré,Left-Back,1990-06-06,21,Senegal,LOSC Lille,Ligue 1,2011/2012,2011
Lucas Digne,Left-Back,1993-07-20,17,France,LOSC Lille,Ligue 1,2011/2012,2011
Mathieu Debuchy,Right-Back,1985-07-28,25,France,LOSC Lille,Ligue 1,2011/2012,2011
Franck Béria,Right-Back,1983-05-23,28,France,LOSC Lille,Ligue 1,2011/2012,2011
Rio Mavuba,Defensive Midfield,1984-03-08,27,France,LOSC Lille,Ligue 1,2011/2012,2011
Benoît Pedretti,Defensive Midfield,1980-11-12,30,France,LOSC Lille,Ligue 1,2011/2012,2011
Florent Balmont,Central Midfield,1980-02-02,31,France,LOSC Lille,Ligue 1,2011/2012,2011
Idrissa Gueye,Central Midfield,1989-09-26,21,Senegal,LOSC Lille,Ligue 1,2011/2012,2011
Joe Cole,Attacking Midfield,1981-11-08,29,England,LOSC Lille,Ligue 1,2011/2012,2011
Dimitri Payet,Attacking Midfield,1987-03-29,24,France,LOSC Lille,Ligue 1,2011/2012,2011
Ludovic Obraniak,Attacking Midfield,1984-11-10,26,Poland,LOSC Lille,Ligue 1,2011/2012,2011
Eden Hazard,Left Winger,1991-01-07,20,Belgium,LOSC Lille,Ligue 1,2011/2012,2011
John Jairo Ruiz,Left Winger,1994-01-10,17,Costa Rica,LOSC Lille,Ligue 1,2011/2012,2011
Ronny Rodelin,Right Winger,1989-11-18,21,France,LOSC Lille,Ligue 1,2011/2012,2011
Omar Wade,Second Striker,1990-05-15,21,Senegal,LOSC Lille,Ligue 1,2011/2012,2011
Moussa Sow,Centre-Forward,1986-01-19,25,Senegal,LOSC Lille,Ligue 1,2011/2012,2011
Ireneusz Jelen,Centre-Forward,1981-04-09,30,Poland,LOSC Lille,Ligue 1,2011/2012,2011
Nolan Roux,Centre-Forward,1988-03-01,23,France,LOSC Lille,Ligue 1,2011/2012,2011
Túlio de Melo,Centre-Forward,1985-01-31,26,Brazil,LOSC Lille,Ligue 1,2011/2012,2011
Gianni Bruno,Centre-Forward,1991-08-19,19,Belgium,LOSC Lille,Ligue 1,2011/2012,2011
Benoît Costil,Goalkeeper,1987-07-03,23,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Abdoulaye Diallo,Goalkeeper,1992-03-30,19,Senegal,Stade Rennais FC,Ligue 1,2011/2012,2011
Cheick N'Diaye,Goalkeeper,1985-02-15,26,Senegal,Stade Rennais FC,Ligue 1,2011/2012,2011
Kader Mangane,Centre-Back,1983-03-23,28,Senegal,Stade Rennais FC,Ligue 1,2011/2012,2011
Jean-Armel Kana-Biyik,Centre-Back,1989-07-03,21,Cameroon,Stade Rennais FC,Ligue 1,2011/2012,2011
Onyekachi Apam,Centre-Back,1986-12-30,24,Nigeria,Stade Rennais FC,Ligue 1,2011/2012,2011
Kévin Théophile-Catherine,Centre-Back,1989-10-28,21,Martinique,Stade Rennais FC,Ligue 1,2011/2012,2011
John Boye,Centre-Back,1987-04-23,24,Ghana,Stade Rennais FC,Ligue 1,2011/2012,2011
Fabien Boyer,Centre-Back,1991-04-12,20,Madagascar,Stade Rennais FC,Ligue 1,2011/2012,2011
Malick Kandji,Centre-Back,1992-09-12,18,Senegal,Stade Rennais FC,Ligue 1,2011/2012,2011
Chris Mavinga,Left-Back,1991-05-26,20,DR Congo,Stade Rennais FC,Ligue 1,2011/2012,2011
Romain Danzé,Right-Back,1986-07-03,24,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Yassine Jebbour,Right-Back,1991-08-24,19,Morocco,Stade Rennais FC,Ligue 1,2011/2012,2011
Dimitri Foulquier,Right-Back,1993-03-23,18,Guadeloupe,Stade Rennais FC,Ligue 1,2011/2012,2011
Yann M'Vila,Defensive Midfield,1990-06-29,21,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Alexander Tettey,Defensive Midfield,1986-04-04,25,Norway,Stade Rennais FC,Ligue 1,2011/2012,2011
Georges Mandjeck,Defensive Midfield,1988-12-09,22,Cameroon,Stade Rennais FC,Ligue 1,2011/2012,2011
Vincent Pajot,Defensive Midfield,1990-08-19,20,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Tongo Doumbia,Defensive Midfield,1989-08-06,21,Mali,Stade Rennais FC,Ligue 1,2011/2012,2011
Kamal Issah,Defensive Midfield,1992-08-30,18,Ghana,Stade Rennais FC,Ligue 1,2011/2012,2011
Stéphane Dalmat,Central Midfield,1979-02-16,32,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Julien Féret,Attacking Midfield,1982-07-05,28,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Yacine Brahimi,Left Winger,1990-02-08,21,Algeria,Stade Rennais FC,Ligue 1,2011/2012,2011
Jirès Kembo-Ekoko,Left Winger,1988-01-08,23,France,Stade Rennais FC,Ligue 1,2011/2012,2011
Abdoul Camara,Left Winger,1990-02-20,21,Guinea,Stade Rennais FC,Ligue 1,2011/2012,2011
Jonathan Pitroipa,Right Winger,1986-04-12,25,Burkina Faso,Stade Rennais FC,Ligue 1,2011/2012,2011
Razak Boukari,Right Winger,1987-04-25,24,Togo,Stade Rennais FC,Ligue 1,2011/2012,2011
Mevlüt Erdinc,Centre-Forward,1987-02-25,24,Turkey,Stade Rennais FC,Ligue 1,2011/2012,2011
Víctor Montaño,Centre-Forward,1984-05-01,27,Colombia,Stade Rennais FC,Ligue 1,2011/2012,2011
Youssouf Hadji,Centre-Forward,1980-02-25,31,Morocco,Stade Rennais FC,Ligue 1,2011/2012,2011
Cheick Diarra,Centre-Forward,1992-02-11,19,Mali,Stade Rennais FC,Ligue 1,2011/2012,2011
Abdoulaye Sané,Centre-Forward,1992-10-15,18,Senegal,Stade Rennais FC,Ligue 1,2011/2012,2011
Cédric Carrasso,Goalkeeper,1981-12-30,29,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Kévin Olimpa,Goalkeeper,1988-03-10,23,Martinique,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Abdoulaye Keita,Goalkeeper,1990-08-16,20,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Azbe Jug,Goalkeeper,1992-03-03,19,Slovenia,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Michaël Ciani,Centre-Back,1984-04-06,27,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Marc Planus,Centre-Back,1982-03-07,29,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Lamine Sané,Centre-Back,1987-03-22,24,Senegal,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Henrique,Centre-Back,1983-05-02,28,Brazil,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Vujadin Savic,Centre-Back,1990-07-01,21,Serbia,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Benoît Trémoulinas,Left-Back,1985-12-28,25,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Florian Marange,Left-Back,1986-03-03,25,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Matthieu Chalmé,Right-Back,1980-10-07,30,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Mariano,Right-Back,1986-06-23,25,Brazil,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Landry N'Guémo,Defensive Midfield,1985-11-28,25,Cameroon,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Grégory Sertic,Defensive Midfield,1989-08-05,21,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Grzegorz Krychowiak,Defensive Midfield,1990-01-29,21,Poland,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
André Poko,Defensive Midfield,1993-01-01,18,Gabon,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Jaroslav Plasil,Central Midfield,1982-01-05,29,Czech Republic,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Abdou Traoré,Central Midfield,1988-01-17,23,Mali,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Ludovic Obraniak,Attacking Midfield,1984-11-10,26,Poland,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Jussiê,Attacking Midfield,1983-09-19,27,Brazil,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Henri Saivet,Attacking Midfield,1990-10-26,20,Senegal,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Yoan Gouffran,Left Winger,1986-05-25,25,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Nicolas Maurice-Belay,Left Winger,1985-04-19,26,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Evan Chevalier,Left Winger,1992-05-13,19,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Fahid Ben Khalfallah,Right Winger,1982-10-09,28,Tunisia,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Anthony Modeste,Centre-Forward,1988-04-14,23,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
David Bellion,Centre-Forward,1982-11-27,28,France,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Cheick Diabaté,Centre-Forward,1988-04-25,23,Mali,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Emiliano Sala,Centre-Forward,1990-10-31,20,Argentina,FC Girondins Bordeaux,Ligue 1,2011/2012,2011
Stéphane Ruffier,Goalkeeper,1986-09-27,24,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Jérémie Janot,Goalkeeper,1977-10-11,33,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Pape Coulibaly,Goalkeeper,1988-03-02,23,Senegal,AS Saint-Étienne,Ligue 1,2011/2012,2011
Jean-Pascal Mignot,Centre-Back,1981-02-26,30,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Loïc Perrin,Centre-Back,1985-08-07,25,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Carlos Bocanegra,Centre-Back,1979-05-25,32,United States,AS Saint-Étienne,Ligue 1,2011/2012,2011
Paulão,Centre-Back,1982-08-06,28,Brazil,AS Saint-Étienne,Ligue 1,2011/2012,2011
Sylvain Marchal,Centre-Back,1980-02-10,31,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Sylvain Monsoreau,Centre-Back,1981-03-20,30,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Kurt Zouma,Centre-Back,1994-10-27,16,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Jonathan Brison,Left-Back,1983-02-07,28,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Yoann Andreu,Left-Back,1989-05-03,22,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Faouzi Ghoulam,Left-Back,1991-02-01,20,Algeria,AS Saint-Étienne,Ligue 1,2011/2012,2011
Pierre-Yves Polomat,Left-Back,1993-12-27,17,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Albin Ebondo,Right-Back,1984-02-23,27,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Loris Néry,Right-Back,1991-02-05,20,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Jérémy Clément,Defensive Midfield,1984-08-26,26,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Fabien Lemoine,Defensive Midfield,1987-03-16,24,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Josuha Guilavogui,Defensive Midfield,1990-09-19,20,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Pierrick Cros,Defensive Midfield,1992-03-17,19,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Ismaël Diomandé,Defensive Midfield,1992-08-28,18,Cote d'Ivoire,AS Saint-Étienne,Ligue 1,2011/2012,2011
Steed Malbranque,Central Midfield,1980-01-06,31,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Alejandro Alonso,Right Midfield,1982-03-03,29,Argentina,AS Saint-Étienne,Ligue 1,2011/2012,2011
Laurent Batlles,Attacking Midfield,1975-09-23,35,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Bakary Sako,Left Winger,1988-04-26,23,Mali,AS Saint-Étienne,Ligue 1,2011/2012,2011
Max Gradel,Left Winger,1987-11-30,23,Cote d'Ivoire,AS Saint-Étienne,Ligue 1,2011/2012,2011
Banel Nicolita,Right Winger,1985-01-07,26,Romania,AS Saint-Étienne,Ligue 1,2011/2012,2011
Danijel Aleksic,Right Winger,1991-04-30,20,Serbia,AS Saint-Étienne,Ligue 1,2011/2012,2011
Yoric Ravet,Right Winger,1989-09-12,21,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Florent Sinama-Pongolle,Second Striker,1984-10-20,26,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Gonzalo Bergessio,Centre-Forward,1984-07-20,26,Argentina,AS Saint-Étienne,Ligue 1,2011/2012,2011
Pierre-Emerick Aubameyang,Centre-Forward,1989-06-18,22,Gabon,AS Saint-Étienne,Ligue 1,2011/2012,2011
Lynel Kitambala,Centre-Forward,1988-10-26,22,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Idriss Saadi,Centre-Forward,1992-02-08,19,Algeria,AS Saint-Étienne,Ligue 1,2011/2012,2011
Jessim Mahaya,Centre-Forward,1992-08-04,18,Algeria,AS Saint-Étienne,Ligue 1,2011/2012,2011
Kévin Mayi,Centre-Forward,1993-01-14,18,France,AS Saint-Étienne,Ligue 1,2011/2012,2011
Yohann Pelé,Goalkeeper,1982-11-04,28,France,FC Toulouse,Ligue 1,2011/2012,2011
Rémy Riou,Goalkeeper,1987-08-06,23,France,FC Toulouse,Ligue 1,2011/2012,2011
Ali Ahamada,Goalkeeper,1991-08-19,19,Comoros,FC Toulouse,Ligue 1,2011/2012,2011
Marc Vidal,Goalkeeper,1991-06-03,20,France,FC Toulouse,Ligue 1,2011/2012,2011
Daniel Congré,Centre-Back,1985-04-05,26,France,FC Toulouse,Ligue 1,2011/2012,2011
Mohamed Fofana,Centre-Back,1985-03-07,26,Mali,FC Toulouse,Ligue 1,2011/2012,2011
Aymen Abdennour,Centre-Back,1989-08-06,21,Tunisia,FC Toulouse,Ligue 1,2011/2012,2011
Steeve Yago,Centre-Back,1992-12-16,18,Burkina Faso,FC Toulouse,Ligue 1,2011/2012,2011
Mickaël Firmin,Centre-Back,1990-09-21,20,France,FC Toulouse,Ligue 1,2011/2012,2011
Cheikh M'Bengue,Left-Back,1988-07-23,22,Senegal,FC Toulouse,Ligue 1,2011/2012,2011
Franck Tabanou,Left-Back,1989-01-30,22,France,FC Toulouse,Ligue 1,2011/2012,2011
