player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Marc-André ter Stegen,Goalkeeper,1992-04-30,28,Germany,FC Barcelona,LaLiga,2020/2021,2020
Neto,Goalkeeper,1989-07-19,31,Brazil,FC Barcelona,LaLiga,2020/2021,2020
Iñaki Peña,Goalkeeper,1999-03-02,21,Spain,FC Barcelona,LaLiga,2020/2021,2020
Arnau Tenas,Goalkeeper,2001-05-30,19,Spain,FC Barcelona,LaLiga,2020/2021,2020
Clément Lenglet,Centre-Back,1995-06-17,25,France,FC Barcelona,LaLiga,2020/2021,2020
Samuel Umtiti,Centre-Back,1993-11-14,26,France,FC Barcelona,LaLiga,2020/2021,2020
Gerard Piqué,Centre-Back,1987-02-02,33,Spain,FC Barcelona,LaLiga,2020/2021,2020
Ronald Araújo,Centre-Back,1999-03-07,21,Uruguay,FC Barcelona,LaLiga,2020/2021,2020
Óscar Mingueza,Centre-Back,1999-05-13,21,Spain,FC Barcelona,LaLiga,2020/2021,2020
Jordi Alba,Left-Back,1989-03-21,31,Spain,FC Barcelona,LaLiga,2020/2021,2020
Júnior Firpo,Left-Back,1996-08-22,24,Spain,FC Barcelona,LaLiga,2020/2021,2020
Sergiño Dest,Right-Back,2000-11-03,20,United States,FC Barcelona,LaLiga,2020/2021,2020
Sergi Roberto,Right-Back,1992-02-07,28,Spain,FC Barcelona,LaLiga,2020/2021,2020
Miralem Pjanic,Defensive Midfield,1990-04-02,30,Bosnia-Herzegovina,FC Barcelona,LaLiga,2020/2021,2020
Sergio Busquets,Defensive Midfield,1988-07-16,32,Spain,FC Barcelona,LaLiga,2020/2021,2020
Matheus Fernandes,Defensive Midfield,1998-06-30,22,Brazil,FC Barcelona,LaLiga,2020/2021,2020
Frenkie de Jong,Central Midfield,1997-05-12,23,Netherlands,FC Barcelona,LaLiga,2020/2021,2020
Riqui Puig,Central Midfield,1999-08-13,21,Spain,FC Barcelona,LaLiga,2020/2021,2020
Carles Aleñá,Central Midfield,1998-01-05,22,Spain,FC Barcelona,LaLiga,2020/2021,2020
Philippe Coutinho,Attacking Midfield,1992-06-12,28,Brazil,FC Barcelona,LaLiga,2020/2021,2020
Pedri,Attacking Midfield,2002-11-25,17,Spain,FC Barcelona,LaLiga,2020/2021,2020
Ansu Fati,Left Winger,2002-10-31,18,Spain,FC Barcelona,LaLiga,2020/2021,2020
Konrad De la Fuente,Left Winger,2001-07-16,19,United States,FC Barcelona,LaLiga,2020/2021,2020
Lionel Messi,Right Winger,1987-06-24,33,Argentina,FC Barcelona,LaLiga,2020/2021,2020
Ousmane Dembélé,Right Winger,1997-05-15,23,France,FC Barcelona,LaLiga,2020/2021,2020
Trincão,Right Winger,1999-12-29,20,Portugal,FC Barcelona,LaLiga,2020/2021,2020
Antoine Griezmann,Centre-Forward,1991-03-21,29,France,FC Barcelona,LaLiga,2020/2021,2020
