player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Manuel Neuer,Goalkeeper,1986-03-27,34,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Alexander Nübel,Goalkeeper,1996-09-30,24,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Ron-Thorben Hoffmann,Goalkeeper,1999-04-04,21,Germany,Bayern Munich,Bundesliga,2020/2021,2020
David Alaba,Centre-Back,1992-06-24,28,Austria,Bayern Munich,Bundesliga,2020/2021,2020
Niklas Süle,Centre-Back,1995-09-03,25,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Jérôme Boateng,Centre-Back,1988-09-03,32,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Tanguy Nianzou,Centre-Back,2002-06-07,18,France,Bayern Munich,Bundesliga,2020/2021,2020
Chris Richards,Centre-Back,2000-03-28,20,United States,Bayern Munich,Bundesliga,2020/2021,2020
Alphonso Davies,Left-Back,2000-11-02,20,Canada,Bayern Munich,Bundesliga,2020/2021,2020
Lucas Hernández,Left-Back,1996-02-14,24,France,Bayern Munich,Bundesliga,2020/2021,2020
Benjamin Pavard,Right-Back,1996-03-28,24,France,Bayern Munich,Bundesliga,2020/2021,2020
Bouna Sarr,Right-Back,1992-01-31,28,France,Bayern Munich,Bundesliga,2020/2021,2020
Joshua Kimmich,Defensive Midfield,1995-02-08,25,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Marc Roca,Defensive Midfield,1996-11-26,23,Spain,Bayern Munich,Bundesliga,2020/2021,2020
Javi Martínez,Defensive Midfield,1988-09-02,32,Spain,Bayern Munich,Bundesliga,2020/2021,2020
Angelo Stiller,Defensive Midfield,2001-04-04,19,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Leon Goretzka,Central Midfield,1995-02-06,25,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Corentin Tolisso,Central Midfield,1994-08-03,26,France,Bayern Munich,Bundesliga,2020/2021,2020
Tiago Dantas,Central Midfield,2000-12-24,19,Portugal,Bayern Munich,Bundesliga,2020/2021,2020
Jamal Musiala,Attacking Midfield,2003-02-26,17,England,Bayern Munich,Bundesliga,2020/2021,2020
Daniels Ontuzans,Attacking Midfield,2000-03-07,20,Latvia,Bayern Munich,Bundesliga,2020/2021,2020
Leroy Sané,Left Winger,1996-01-11,24,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Kingsley Coman,Left Winger,1996-06-13,24,France,Bayern Munich,Bundesliga,2020/2021,2020
Serge Gnabry,Right Winger,1995-07-14,25,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Douglas Costa,Right Winger,1990-09-14,30,Brazil,Bayern Munich,Bundesliga,2020/2021,2020
Leon Dajaku,Right Winger,2001-04-12,19,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Thomas Müller,Second Striker,1989-09-13,31,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Armindo Sieb,Second Striker,2003-02-17,17,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Robert Lewandowski,Centre-Forward,1988-08-21,32,Poland,Bayern Munich,Bundesliga,2020/2021,2020
Joshua Zirkzee,Centre-Forward,2001-05-22,19,Netherlands,Bayern Munich,Bundesliga,2020/2021,2020
Eric Maxim Choupo-Moting,Centre-Forward,1989-03-23,31,Cameroon,Bayern Munich,Bundesliga,2020/2021,2020
Fiete Arp,Centre-Forward,2000-01-06,20,Germany,Bayern Munich,Bundesliga,2020/2021,2020
Roman Bürki,Goalkeeper,1990-11-14,29,Switzerland,Borussia Dortmund,Bundesliga,2020/2021,2020
Marwin Hitz,Goalkeeper,1987-09-18,33,Switzerland,Borussia Dortmund,Bundesliga,2020/2021,2020
Luca Unbehaun,Goalkeeper,2001-02-27,19,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
Dan-Axel Zagadou,Centre-Back,1999-06-03,21,France,Borussia Dortmund,Bundesliga,2020/2021,2020
Mats Hummels,Centre-Back,1988-12-16,31,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
Manuel Akanji,Centre-Back,1995-07-19,25,Switzerland,Borussia Dortmund,Bundesliga,2020/2021,2020
Nico Schulz,Left-Back,1993-04-01,27,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
Marcel Schmelzer,Left-Back,1988-01-22,32,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
Thomas Meunier,Right-Back,1991-09-12,29,Belgium,Borussia Dortmund,Bundesliga,2020/2021,2020
Mateu Morey,Right-Back,2000-03-02,20,Spain,Borussia Dortmund,Bundesliga,2020/2021,2020
Lukasz Piszczek,Right-Back,1985-06-03,35,Poland,Borussia Dortmund,Bundesliga,2020/2021,2020
Felix Passlack,Right-Back,1998-05-29,22,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
Emre Can,Defensive Midfield,1994-01-12,26,Germany,Borussia Dortmund,Bundesliga,2020/2021,2020
