player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Christian Eriksen,Attacking Midfield,1992-02-14,28,Denmark,Inter Milan,Serie A,2020/2021,2020
Radja Nainggolan,Attacking Midfield,1988-05-04,32,Belgium,Inter Milan,Serie A,2020/2021,2020
Ivan Perisic,Left Winger,1989-02-02,31,Croatia,Inter Milan,Serie A,2020/2021,2020
Axel Bakayoko,Right Winger,1998-01-06,22,France,Inter Milan,Serie A,2020/2021,2020
Romelu Lukaku,Centre-Forward,1993-05-13,27,Belgium,Inter Milan,Serie A,2020/2021,2020
Lautaro Martínez,Centre-Forward,1997-08-22,23,Argentina,Inter Milan,Serie A,2020/2021,2020
Alexis Sánchez,Centre-Forward,1988-12-19,31,Chile,Inter Milan,Serie A,2020/2021,2020
Andrea Pinamonti,Centre-Forward,1999-05-19,21,Italy,Inter Milan,Serie A,2020/2021,2020
Alex Meret,Goalkeeper,1997-03-22,23,Italy,SSC Napoli,Serie A,2020/2021,2020
David Ospina,Goalkeeper,1988-08-31,32,Colombia,SSC Napoli,Serie A,2020/2021,2020
Nikita Contini,Goalkeeper,1996-05-21,24,Italy,SSC Napoli,Serie A,2020/2021,2020
Kalidou Koulibaly,Centre-Back,1991-06-20,29,Senegal,SSC Napoli,Serie A,2020/2021,2020
Konstantinos Manolas,Centre-Back,1991-06-14,29,Greece,SSC Napoli,Serie A,2020/2021,2020
Nikola Maksimovic,Centre-Back,1991-11-25,28,Serbia,SSC Napoli,Serie A,2020/2021,2020
Amir Rrahmani,Centre-Back,1994-02-24,26,Kosovo,SSC Napoli,Serie A,2020/2021,2020
Mário Rui,Left-Back,1991-05-27,29,Portugal,SSC Napoli,Serie A,2020/2021,2020
Faouzi Ghoulam,Left-Back,1991-02-01,29,Algeria,SSC Napoli,Serie A,2020/2021,2020
Giovanni Di Lorenzo,Right-Back,1993-08-04,27,Italy,SSC Napoli,Serie A,2020/2021,2020
Elseid Hysaj,Right-Back,1994-02-02,26,Albania,SSC Napoli,Serie A,2020/2021,2020
Kévin Malcuit,Right-Back,1991-07-31,29,France,SSC Napoli,Serie A,2020/2021,2020
Tiemoué Bakayoko,Defensive Midfield,1994-08-17,26,France,SSC Napoli,Serie A,2020/2021,2020
Stanislav Lobotka,Defensive Midfield,1994-11-25,25,Slovakia,SSC Napoli,Serie A,2020/2021,2020
Diego Demme,Defensive Midfield,1991-11-21,28,Germany,SSC Napoli,Serie A,2020/2021,2020
Fabián Ruiz,Central Midfield,1996-04-03,24,Spain,SSC Napoli,Serie A,2020/2021,2020
Piotr Zielinski,Central Midfield,1994-05-20,26,Poland,SSC Napoli,Serie A,2020/2021,2020
Eljif Elmas,Central Midfield,1999-09-24,21,North Macedonia,SSC Napoli,Serie A,2020/2021,2020
Lorenzo Insigne,Left Winger,1991-06-04,29,Italy,SSC Napoli,Serie A,2020/2021,2020
Hirving Lozano,Left Winger,1995-07-30,25,Mexico,SSC Napoli,Serie A,2020/2021,2020
Matteo Politano,Right Winger,1993-08-03,27,Italy,SSC Napoli,Serie A,2020/2021,2020
Victor Osimhen,Centre-Forward,1998-12-29,21,Nigeria,SSC Napoli,Serie A,2020/2021,2020
Arkadiusz Milik,Centre-Forward,1994-02-28,26,Poland,SSC Napoli,Serie A,2020/2021,2020
Dries Mertens,Centre-Forward,1987-05-06,33,Belgium,SSC Napoli,Serie A,2020/2021,2020
Andrea Petagna,Centre-Forward,1995-06-30,25,Italy,SSC Napoli,Serie A,2020/2021,2020
Fernando Llorente,Centre-Forward,1985-02-26,35,Spain,SSC Napoli,Serie A,2020/2021,2020
Gianluigi Donnarumma,Goalkeeper,1999-02-25,21,Italy,AC Milan,Serie A,2020/2021,2020
Ciprian Tatarusanu,Goalkeeper,1986-02-09,34,Romania,AC Milan,Serie A,2020/2021,2020
Antonio Donnarumma,Goalkeeper,1990-07-07,30,Italy,AC Milan,Serie A,2020/2021,2020
Alessio Romagnoli,Centre-Back,1995-01-12,25,Italy,AC Milan,Serie A,2020/2021,2020
Mateo Musacchio,Centre-Back,1990-08-26,30,Argentina,AC Milan,Serie A,2020/2021,2020
Simon Kjaer,Centre-Back,1989-03-26,31,Denmark,AC Milan,Serie A,2020/2021,2020
Léo Duarte,Centre-Back,1996-07-17,24,Brazil,AC Milan,Serie A,2020/2021,2020
Matteo Gabbia,Centre-Back,1999-10-21,21,Italy,AC Milan,Serie A,2020/2021,2020
Theo Hernández,Left-Back,1997-10-06,23,France,AC Milan,Serie A,2020/2021,2020
Diogo Dalot,Right-Back,1999-03-18,21,Portugal,AC Milan,Serie A,2020/2021,2020
Davide Calabria,Right-Back,1996-12-06,23,Italy,AC Milan,Serie A,2020/2021,2020
Andrea Conti,Right-Back,1994-03-02,26,Italy,AC Milan,Serie A,2020/2021,2020
Pierre Kalulu,Right-Back,2000-06-05,20,France,AC Milan,Serie A,2020/2021,2020
Ismaël Bennacer,Defensive Midfield,1997-12-01,22,Algeria,AC Milan,Serie A,2020/2021,2020
Sandro Tonali,Defensive Midfield,2000-05-08,20,Italy,AC Milan,Serie A,2020/2021,2020
Franck Kessié,Central Midfield,1996-12-19,23,Cote d'Ivoire,AC Milan,Serie A,2020/2021,2020
Rade Krunic,Central Midfield,1993-10-07,27,Bosnia-Herzegovina,AC Milan,Serie A,2020/2021,2020
Hakan Calhanoglu,Attacking Midfield,1994-02-08,26,Turkey,AC Milan,Serie A,2020/2021,2020
Brahim Díaz,Attacking Midfield,1999-08-03,21,Spain,AC Milan,Serie A,2020/2021,2020
Daniel Maldini,Attacking Midfield,2001-10-11,19,Italy,AC Milan,Serie A,2020/2021,2020
Ante Rebic,Left Winger,1993-09-21,27,Croatia,AC Milan,Serie A,2020/2021,2020
Jens Petter Hauge,Left Winger,1999-10-12,21,Norway,AC Milan,Serie A,2020/2021,2020
Alexis Saelemaekers,Right Winger,1999-06-27,21,Belgium,AC Milan,Serie A,2020/2021,2020
Samu Castillejo,Right Winger,1995-01-18,25,Spain,AC Milan,Serie A,2020/2021,2020
Rafael Leão,Centre-Forward,1999-06-10,21,Portugal,AC Milan,Serie A,2020/2021,2020
Zlatan Ibrahimovic,Centre-Forward,1981-10-03,39,Sweden,AC Milan,Serie A,2020/2021,2020
Lorenzo Colombo,Centre-Forward,2002-03-08,18,Italy,AC Milan,Serie A,2020/2021,2020
Pierluigi Gollini,Goalkeeper,1995-03-18,25,Italy,Atalanta BC,Serie A,2020/2021,2020
Marco Carnesecchi,Goalkeeper,2000-07-01,20,Italy,Atalanta BC,Serie A,2020/2021,2020
Marco Sportiello,Goalkeeper,1992-05-10,28,Italy,Atalanta BC,Serie A,2020/2021,2020
Boris Radunović,Goalkeeper,1996-05-26,24,Serbia,Atalanta BC,Serie A,2020/2021,2020
Francesco Rossi,Goalkeeper,1991-04-27,29,Italy,Atalanta BC,Serie A,2020/2021,2020
Rafael Tolói,Centre-Back,1990-10-10,30,Brazil,Atalanta BC,Serie A,2020/2021,2020
Berat Djimsiti,Centre-Back,1993-02-19,27,Albania,Atalanta BC,Serie A,2020/2021,2020
Cristian Romero,Centre-Back,1998-04-27,22,Argentina,Atalanta BC,Serie A,2020/2021,2020
Mattia Caldara,Centre-Back,1994-05-05,26,Italy,Atalanta BC,Serie A,2020/2021,2020
José Luis Palomino,Centre-Back,1990-01-05,30,Argentina,Atalanta BC,Serie A,2020/2021,2020
Bosko Sutalo,Centre-Back,2000-01-01,20,Croatia,Atalanta BC,Serie A,2020/2021,2020
Robin Gosens,Left-Back,1994-07-05,26,Germany,Atalanta BC,Serie A,2020/2021,2020
Johan Mojica,Left-Back,1992-08-21,28,Colombia,Atalanta BC,Serie A,2020/2021,2020
Matteo Ruggeri,Left-Back,2002-07-11,18,Italy,Atalanta BC,Serie A,2020/2021,2020
Hans Hateboer,Right-Back,1994-01-09,26,Netherlands,Atalanta BC,Serie A,2020/2021,2020
Fabio Depaoli,Right-Back,1997-04-24,23,Italy,Atalanta BC,Serie A,2020/2021,2020
Cristiano Piccini,Right-Back,1992-09-26,28,Italy,Atalanta BC,Serie A,2020/2021,2020
Marten de Roon,Defensive Midfield,1991-03-29,29,Netherlands,Atalanta BC,Serie A,2020/2021,2020
Mario Pasalic,Central Midfield,1995-02-09,25,Croatia,Atalanta BC,Serie A,2020/2021,2020
Remo Freuler,Central Midfield,1992-04-15,28,Switzerland,Atalanta BC,Serie A,2020/2021,2020
Matteo Pessina,Central Midfield,1997-04-21,23,Italy,Atalanta BC,Serie A,2020/2021,2020
Ruslan Malinovskyi,Attacking Midfield,1993-05-04,27,Ukraine,Atalanta BC,Serie A,2020/2021,2020
Aleksey Miranchuk,Attacking Midfield,1995-10-17,25,Russia,Atalanta BC,Serie A,2020/2021,2020
Amad Diallo,Right Winger,2002-07-11,18,Cote d'Ivoire,Atalanta BC,Serie A,2020/2021,2020
Papu Gómez,Second Striker,1988-02-15,32,Argentina,Atalanta BC,Serie A,2020/2021,2020
Josip Ilicic,Second Striker,1988-01-29,32,Slovenia,Atalanta BC,Serie A,2020/2021,2020
Duván Zapata,Centre-Forward,1991-04-01,29,Colombia,Atalanta BC,Serie A,2020/2021,2020
Luis Muriel,Centre-Forward,1991-04-16,29,Colombia,Atalanta BC,Serie A,2020/2021,2020
Sam Lammers,Centre-Forward,1997-04-30,23,Netherlands,Atalanta BC,Serie A,2020/2021,2020
Marco Tumminello,Centre-Forward,1998-11-06,22,Italy,Atalanta BC,Serie A,2020/2021,2020
Thomas Strakosha,Goalkeeper,1995-03-19,25,Albania,SS Lazio,Serie A,2020/2021,2020
Pepe Reina,Goalkeeper,1982-08-31,38,Spain,SS Lazio,Serie A,2020/2021,2020
Silvio Proto,Goalkeeper,1983-05-23,37,Belgium,SS Lazio,Serie A,2020/2021,2020
Marco Alia,Goalkeeper,2000-04-26,20,Albania,SS Lazio,Serie A,2020/2021,2020
Luiz Felipe,Centre-Back,1997-03-22,23,Brazil,SS Lazio,Serie A,2020/2021,2020
Francesco Acerbi,Centre-Back,1988-02-10,32,Italy,SS Lazio,Serie A,2020/2021,2020
Patric,Centre-Back,1993-04-17,27,Spain,SS Lazio,Serie A,2020/2021,2020
Wesley Hoedt,Centre-Back,1994-03-06,26,Netherlands,SS Lazio,Serie A,2020/2021,2020
Denis Vavro,Centre-Back,1996-04-10,24,Slovakia,SS Lazio,Serie A,2020/2021,2020
Stefan Radu,Centre-Back,1986-10-22,34,Romania,SS Lazio,Serie A,2020/2021,2020
Nicolò Armini,Centre-Back,2001-03-07,19,Italy,SS Lazio,Serie A,2020/2021,2020
Riza Durmisi,Left-Back,1994-01-08,26,Denmark,SS Lazio,Serie A,2020/2021,2020
Adam Marusic,Right-Back,1992-10-17,28,Montenegro,SS Lazio,Serie A,2020/2021,2020
Lucas Leiva,Defensive Midfield,1987-01-09,33,Brazil,SS Lazio,Serie A,2020/2021,2020
Davide Di Gennaro,Defensive Midfield,1988-06-16,32,Italy,SS Lazio,Serie A,2020/2021,2020
Sergej Milinkovic-Savic,Central Midfield,1995-02-27,25,Serbia,SS Lazio,Serie A,2020/2021,2020
Gonzalo Escalante,Central Midfield,1993-03-27,27,Argentina,SS Lazio,Serie A,2020/2021,2020
Danilo Cataldi,Central Midfield,1994-08-06,26,Italy,SS Lazio,Serie A,2020/2021,2020
Sofian Kiyine,Central Midfield,1997-10-02,23,Morocco,SS Lazio,Serie A,2020/2021,2020
Jean-Daniel Akpa Akpro,Central Midfield,1992-10-11,28,Cote d'Ivoire,SS Lazio,Serie A,2020/2021,2020
Marco Parolo,Central Midfield,1985-01-25,35,Italy,SS Lazio,Serie A,2020/2021,2020
Madiu Bari,Central Midfield,1998-03-09,22,Portugal,SS Lazio,Serie A,2020/2021,2020
Manuel Lazzari,Right Midfield,1993-11-29,26,Italy,SS Lazio,Serie A,2020/2021,2020
Djavan Anderson,Right Midfield,1995-04-21,25,Netherlands,SS Lazio,Serie A,2020/2021,2020
Mohamed Fares,Left Midfield,1996-02-15,24,Algeria,SS Lazio,Serie A,2020/2021,2020
Senad Lulic,Left Midfield,1986-01-18,34,Bosnia-Herzegovina,SS Lazio,Serie A,2020/2021,2020
Luis Alberto,Attacking Midfield,1992-09-28,28,Spain,SS Lazio,Serie A,2020/2021,2020
Andreas Pereira,Attacking Midfield,1996-01-01,24,Brazil,SS Lazio,Serie A,2020/2021,2020
Joaquín Correa,Second Striker,1994-08-13,26,Argentina,SS Lazio,Serie A,2020/2021,2020
Ciro Immobile,Centre-Forward,1990-02-20,30,Italy,SS Lazio,Serie A,2020/2021,2020
Vedat Muriqi,Centre-Forward,1994-04-24,26,Kosovo,SS Lazio,Serie A,2020/2021,2020
Felipe Caicedo,Centre-Forward,1988-09-05,32,Ecuador,SS Lazio,Serie A,2020/2021,2020
Pau López,Goalkeeper,1994-12-13,25,Spain,AS Roma,Serie A,2020/2021,2020
Antonio Mirante,Goalkeeper,1983-07-08,37,Italy,AS Roma,Serie A,2020/2021,2020
Simone Farelli,Goalkeeper,1983-02-19,37,Italy,AS Roma,Serie A,2020/2021,2020
Marash Kumbulla,Centre-Back,2000-02-08,20,Albania,AS Roma,Serie A,2020/2021,2020
Gianluca Mancini,Centre-Back,1996-04-17,24,Italy,AS Roma,Serie A,2020/2021,2020
Chris Smalling,Centre-Back,1989-11-22,30,England,AS Roma,Serie A,2020/2021,2020
Roger Ibañez,Centre-Back,1998-11-23,21,Brazil,AS Roma,Serie A,2020/2021,2020
Juan Jesus,Centre-Back,1991-06-10,29,Brazil,AS Roma,Serie A,2020/2021,2020
Federico Fazio,Centre-Back,1987-03-17,33,Argentina,AS Roma,Serie A,2020/2021,2020
Leonardo Spinazzola,Left-Back,1993-03-25,27,Italy,AS Roma,Serie A,2020/2021,2020
Riccardo Calafiori,Left-Back,2002-05-19,18,Italy,AS Roma,Serie A,2020/2021,2020
Davide Santon,Right-Back,1991-01-02,29,Italy,AS Roma,Serie A,2020/2021,2020
Rick Karsdorp,Right-Back,1995-02-11,25,Netherlands,AS Roma,Serie A,2020/2021,2020
Bruno Peres,Right-Back,1990-03-01,30,Brazil,AS Roma,Serie A,2020/2021,2020
Amadou Diawara,Defensive Midfield,1997-07-17,23,Guinea,AS Roma,Serie A,2020/2021,2020
Lorenzo Pellegrini,Central Midfield,1996-06-19,24,Italy,AS Roma,Serie A,2020/2021,2020
Jordan Veretout,Central Midfield,1993-03-01,27,France,AS Roma,Serie A,2020/2021,2020
Bryan Cristante,Central Midfield,1995-03-03,25,Italy,AS Roma,Serie A,2020/2021,2020
Gonzalo Villar,Central Midfield,1998-03-23,22,Spain,AS Roma,Serie A,2020/2021,2020
Nicolò Zaniolo,Attacking Midfield,1999-07-02,21,Italy,AS Roma,Serie A,2020/2021,2020
Henrikh Mkhitaryan,Attacking Midfield,1989-01-21,31,Armenia,AS Roma,Serie A,2020/2021,2020
Javier Pastore,Attacking Midfield,1989-06-20,31,Argentina,AS Roma,Serie A,2020/2021,2020
Carles Pérez,Right Winger,1998-02-16,22,Spain,AS Roma,Serie A,2020/2021,2020
Pedro,Right Winger,1987-07-28,33,Spain,AS Roma,Serie A,2020/2021,2020
Edin Dzeko,Centre-Forward,1986-03-17,34,Bosnia-Herzegovina,AS Roma,Serie A,2020/2021,2020
Borja Mayoral,Centre-Forward,1997-04-05,23,Spain,AS Roma,Serie A,2020/2021,2020
Bartlomiej Dragowski,Goalkeeper,1997-08-19,23,Poland,ACF Fiorentina,Serie A,2020/2021,2020
Pietro Terracciano,Goalkeeper,1990-03-08,30,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Federico Brancolini,Goalkeeper,2001-07-14,19,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Nikola Milenkovic,Centre-Back,1997-10-12,23,Serbia,ACF Fiorentina,Serie A,2020/2021,2020
Germán Pezzella,Centre-Back,1991-06-27,29,Argentina,ACF Fiorentina,Serie A,2020/2021,2020
Lucas Martínez Quarta,Centre-Back,1996-05-10,24,Argentina,ACF Fiorentina,Serie A,2020/2021,2020
Igor,Centre-Back,1998-02-07,22,Brazil,ACF Fiorentina,Serie A,2020/2021,2020
Martín Cáceres,Centre-Back,1987-04-07,33,Uruguay,ACF Fiorentina,Serie A,2020/2021,2020
Christian Dalle Mura,Centre-Back,2002-02-02,18,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Cristiano Biraghi,Left-Back,1992-09-01,28,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Antonio Barreca,Left-Back,1995-03-18,25,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Pol Lirola,Right-Back,1997-08-13,23,Spain,ACF Fiorentina,Serie A,2020/2021,2020
Lorenzo Venuti,Right-Back,1995-04-12,25,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Erick Pulgar,Defensive Midfield,1994-01-15,26,Chile,ACF Fiorentina,Serie A,2020/2021,2020
Gaetano Castrovilli,Central Midfield,1997-02-17,23,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Sofyan Amrabat,Central Midfield,1996-08-21,24,Morocco,ACF Fiorentina,Serie A,2020/2021,2020
Alfred Duncan,Central Midfield,1993-03-10,27,Ghana,ACF Fiorentina,Serie A,2020/2021,2020
Giacomo Bonaventura,Central Midfield,1989-08-22,31,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Borja Valero,Central Midfield,1985-01-12,35,Spain,ACF Fiorentina,Serie A,2020/2021,2020
Riccardo Saponara,Attacking Midfield,1991-12-21,28,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Valentin Eysseric,Attacking Midfield,1992-03-25,28,France,ACF Fiorentina,Serie A,2020/2021,2020
Tòfol Montiel,Attacking Midfield,2000-04-11,20,Spain,ACF Fiorentina,Serie A,2020/2021,2020
Franck Ribéry,Left Winger,1983-04-07,37,France,ACF Fiorentina,Serie A,2020/2021,2020
José Callejón,Right Winger,1987-02-11,33,Spain,ACF Fiorentina,Serie A,2020/2021,2020
Christian Kouamé,Centre-Forward,1997-12-06,22,Cote d'Ivoire,ACF Fiorentina,Serie A,2020/2021,2020
Dusan Vlahovic,Centre-Forward,2000-01-28,20,Serbia,ACF Fiorentina,Serie A,2020/2021,2020
Patrick Cutrone,Centre-Forward,1998-01-03,22,Italy,ACF Fiorentina,Serie A,2020/2021,2020
Andrea Consigli,Goalkeeper,1987-01-27,33,Italy,US Sassuolo,Serie A,2020/2021,2020
Stefano Turati,Goalkeeper,2001-09-05,19,Italy,US Sassuolo,Serie A,2020/2021,2020
Gianluca Pegolo,Goalkeeper,1981-03-25,39,Italy,US Sassuolo,Serie A,2020/2021,2020
Gian Marco Ferrari,Centre-Back,1992-05-15,28,Italy,US Sassuolo,Serie A,2020/2021,2020
Kaan Ayhan,Centre-Back,1994-11-10,25,Turkey,US Sassuolo,Serie A,2020/2021,2020
Marlon,Centre-Back,1995-09-07,25,Brazil,US Sassuolo,Serie A,2020/2021,2020
Vlad Chiriches,Centre-Back,1989-11-14,30,Romania,US Sassuolo,Serie A,2020/2021,2020
Filippo Romagna,Centre-Back,1997-05-26,23,Italy,US Sassuolo,Serie A,2020/2021,2020
Rogério,Left-Back,1998-01-13,22,Brazil,US Sassuolo,Serie A,2020/2021,2020
Georgios Kyriakopoulos,Left-Back,1996-02-05,24,Greece,US Sassuolo,Serie A,2020/2021,2020
Federico Peluso,Left-Back,1984-01-20,36,Italy,US Sassuolo,Serie A,2020/2021,2020
Mert Müldür,Right-Back,1999-04-03,21,Turkey,US Sassuolo,Serie A,2020/2021,2020
Jeremy Toljan,Right-Back,1994-08-08,26,Germany,US Sassuolo,Serie A,2020/2021,2020
Francesco Magnanelli,Defensive Midfield,1984-11-12,35,Italy,US Sassuolo,Serie A,2020/2021,2020
Manuel Locatelli,Central Midfield,1998-01-08,22,Italy,US Sassuolo,Serie A,2020/2021,2020
Maxime López,Central Midfield,1997-12-04,22,France,US Sassuolo,Serie A,2020/2021,2020
Pedro Obiang,Central Midfield,1992-03-27,28,Equatorial Guinea,US Sassuolo,Serie A,2020/2021,2020
Mehdi Bourabia,Central Midfield,1991-08-07,29,Morocco,US Sassuolo,Serie A,2020/2021,2020
Raul Steau,Central Midfield,2001-04-22,19,Romania,US Sassuolo,Serie A,2020/2021,2020
Hamed Junior Traorè,Attacking Midfield,2000-02-16,20,Cote d'Ivoire,US Sassuolo,Serie A,2020/2021,2020
Filip Djuricic,Attacking Midfield,1992-01-30,28,Serbia,US Sassuolo,Serie A,2020/2021,2020
Jérémie Boga,Left Winger,1997-01-03,23,Cote d'Ivoire,US Sassuolo,Serie A,2020/2021,2020
Lukas Haraslin,Left Winger,1996-05-26,24,Slovakia,US Sassuolo,Serie A,2020/2021,2020
Nicolás Schiappacasse,Left Winger,1999-01-12,21,Uruguay,US Sassuolo,Serie A,2020/2021,2020
Domenico Berardi,Right Winger,1994-08-01,26,Italy,US Sassuolo,Serie A,2020/2021,2020
Federico Ricci,Right Winger,1994-05-27,26,Italy,US Sassuolo,Serie A,2020/2021,2020
Grégoire Defrel,Centre-Forward,1991-06-17,29,Martinique,US Sassuolo,Serie A,2020/2021,2020
Francesco Caputo,Centre-Forward,1987-08-06,33,Italy,US Sassuolo,Serie A,2020/2021,2020
Giacomo Raspadori,Centre-Forward,2000-02-18,20,Italy,US Sassuolo,Serie A,2020/2021,2020
Salvatore Sirigu,Goalkeeper,1987-01-12,33,Italy,Torino FC,Serie A,2020/2021,2020
Vanja Milinković-Savić,Goalkeeper,1997-02-20,23,Serbia,Torino FC,Serie A,2020/2021,2020
Samir Ujkani,Goalkeeper,1988-07-05,32,Kosovo,Torino FC,Serie A,2020/2021,2020
Antonio Rosati,Goalkeeper,1983-06-26,37,Italy,Torino FC,Serie A,2020/2021,2020
Armando Izzo,Centre-Back,1992-03-02,28,Italy,Torino FC,Serie A,2020/2021,2020
Nicolas N'Koulou,Centre-Back,1990-03-27,30,Cameroon,Torino FC,Serie A,2020/2021,2020
Lyanco,Centre-Back,1997-02-01,23,Brazil,Torino FC,Serie A,2020/2021,2020
Bremer,Centre-Back,1997-03-18,23,Brazil,Torino FC,Serie A,2020/2021,2020
Alessandro Buongiorno,Centre-Back,1999-06-06,21,Italy,Torino FC,Serie A,2020/2021,2020
Erick Ferigra,Centre-Back,1999-02-07,21,Ecuador,Torino FC,Serie A,2020/2021,2020
Nicola Murru,Left-Back,1994-12-16,25,Italy,Torino FC,Serie A,2020/2021,2020
Cristian Ansaldi,Left-Back,1986-09-20,34,Argentina,Torino FC,Serie A,2020/2021,2020
Ricardo Rodríguez,Left-Back,1992-08-25,28,Switzerland,Torino FC,Serie A,2020/2021,2020
Mërgim Vojvoda,Right-Back,1995-02-01,25,Kosovo,Torino FC,Serie A,2020/2021,2020
Wilfried Stephane Singo,Right-Back,2000-12-25,19,Cote d'Ivoire,Torino FC,Serie A,2020/2021,2020
Tomás Rincón,Defensive Midfield,1988-01-13,32,Venezuela,Torino FC,Serie A,2020/2021,2020
Karol Linetty,Central Midfield,1995-02-02,25,Poland,Torino FC,Serie A,2020/2021,2020
Daniele Baselli,Central Midfield,1992-03-12,28,Italy,Torino FC,Serie A,2020/2021,2020
Soualiho Meïté,Central Midfield,1994-03-17,26,France,Torino FC,Serie A,2020/2021,2020
Sasa Lukic,Central Midfield,1996-08-13,24,Serbia,Torino FC,Serie A,2020/2021,2020
