player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Andrey Lunev,Goalkeeper,1991-11-13,28,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Mikhail Kerzhakov,Goalkeeper,1987-01-28,33,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Aleksandr Vasyutin,Goalkeeper,1995-03-04,25,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Dejan Lovren,Centre-Back,1989-07-05,31,Croatia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Yaroslav Rakitskiy,Centre-Back,1989-08-03,31,Ukraine,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Dmitri Chistyakov,Centre-Back,1994-01-13,26,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Danila Prokhin,Centre-Back,2001-05-24,19,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Douglas Santos,Left-Back,1994-03-22,26,Brazil,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Danil Krugovoy,Left-Back,1998-05-28,22,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Yuri Zhirkov,Left-Back,1983-08-20,37,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Vyacheslav Karavaev,Right-Back,1995-05-20,25,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Wilmar Barrios,Defensive Midfield,1993-10-16,27,Colombia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Leon Musaev,Defensive Midfield,1999-01-25,21,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Wendel,Central Midfield,1997-08-28,23,Brazil,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Daler Kuzyaev,Central Midfield,1993-01-15,27,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Magomed Ozdoev,Central Midfield,1992-11-05,28,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Aleksandr Erokhin,Attacking Midfield,1989-10-13,31,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Daniil Shamkin,Attacking Midfield,2002-06-22,18,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Sebastián Driussi,Left Winger,1996-02-09,24,Argentina,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Andrey Mostovoy,Left Winger,1997-11-05,23,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Malcom,Right Winger,1997-02-26,23,Brazil,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Aleksey Sutormin,Right Winger,1994-01-10,26,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Sardar Azmoun,Centre-Forward,1995-01-01,25,Iran,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Artem Dzyuba,Centre-Forward,1988-08-22,32,Russia,Zenit St. Petersburg,Premier Liga,2020/2021,2020
Igor Akinfeev,Goalkeeper,1986-04-08,34,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Vladislav Torop,Goalkeeper,2003-11-07,16,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Bruno Fuchs,Centre-Back,1999-04-01,21,Brazil,CSKA Moscow,Premier Liga,2020/2021,2020
Igor Diveev,Centre-Back,1999-09-27,21,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Hördur Magnússon,Centre-Back,1993-02-11,27,Iceland,CSKA Moscow,Premier Liga,2020/2021,2020
Vadim Karpov,Centre-Back,2002-07-14,18,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Viktor Vasin,Centre-Back,1988-10-06,32,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Nikita Kotin,Centre-Back,2002-09-01,18,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Georgi Schennikov,Left-Back,1991-04-27,29,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Mário Fernandes,Right-Back,1990-09-19,30,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Kirill Nababkin,Right-Back,1986-09-08,34,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Kristijan Bistrovic,Defensive Midfield,1998-04-09,22,Croatia,CSKA Moscow,Premier Liga,2020/2021,2020
Konstantin Maradishvili,Defensive Midfield,2000-02-07,20,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Ivan Oblyakov,Central Midfield,1998-07-05,22,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Ilzat Akhmetov,Central Midfield,1997-12-31,22,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Alan Dzagoev,Central Midfield,1990-06-17,30,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Nayair Tiknizyan,Left Midfield,1999-05-12,21,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Nikola Vlasic,Attacking Midfield,1997-10-04,23,Croatia,CSKA Moscow,Premier Liga,2020/2021,2020
Arnór Sigurdsson,Attacking Midfield,1999-05-15,21,Iceland,CSKA Moscow,Premier Liga,2020/2021,2020
Konstantin Kuchaev,Attacking Midfield,1998-03-18,22,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Baktiyar Zaynutdinov,Attacking Midfield,1998-04-02,22,Kazakhstan,CSKA Moscow,Premier Liga,2020/2021,2020
Chidera Ejuke,Left Winger,1998-01-02,22,Nigeria,CSKA Moscow,Premier Liga,2020/2021,2020
Fedor Chalov,Centre-Forward,1998-04-10,22,Russia,CSKA Moscow,Premier Liga,2020/2021,2020
Adolfo Gaich,Centre-Forward,1999-02-26,21,Argentina,CSKA Moscow,Premier Liga,2020/2021,2020
Ilya Shkurin,Centre-Forward,1999-08-17,21,Belarus,CSKA Moscow,Premier Liga,2020/2021,2020
Matvey Safonov,Goalkeeper,1999-02-25,21,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Denis Adamov,Goalkeeper,1998-02-20,22,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Andrey Sinitsyn,Goalkeeper,1988-06-23,32,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Evgeniy Gorodov,Goalkeeper,1985-12-13,34,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Kaio,Centre-Back,1995-09-18,25,Brazil,FK Krasnodar,Premier Liga,2020/2021,2020
Egor Sorokin,Centre-Back,1995-11-04,25,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Aleksandr Martynovich,Centre-Back,1987-08-26,33,Belarus,FK Krasnodar,Premier Liga,2020/2021,2020
Cristian Ramírez,Left-Back,1994-08-12,26,Ecuador,FK Krasnodar,Premier Liga,2020/2021,2020
Evgeniy Chernov,Left-Back,1992-10-23,28,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Sergey Petrov,Right-Back,1991-01-02,29,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Igor Smolnikov,Right-Back,1988-08-08,32,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Dmitri Stotskiy,Right-Back,1989-12-01,30,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Ruslan Kambolov,Defensive Midfield,1990-01-01,30,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Aleksandr Chernikov,Defensive Midfield,2000-02-01,20,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Tonny Vilhena,Central Midfield,1995-01-03,25,Netherlands,FK Krasnodar,Premier Liga,2020/2021,2020
Yuri Gazinskiy,Central Midfield,1989-07-20,31,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Kristoffer Olsson,Central Midfield,1995-06-30,25,Sweden,FK Krasnodar,Premier Liga,2020/2021,2020
Daniil Utkin,Central Midfield,1999-10-12,21,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Aleks Matsukatov,Central Midfield,1999-01-11,21,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Rémy Cabella,Attacking Midfield,1990-03-08,30,France,FK Krasnodar,Premier Liga,2020/2021,2020
Eduard Spertsyan,Attacking Midfield,2000-06-07,20,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Leon Sabua,Attacking Midfield,2000-09-01,20,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Viktor Claesson,Left Winger,1992-01-02,28,Sweden,FK Krasnodar,Premier Liga,2020/2021,2020
Wanderson,Right Winger,1994-10-07,26,Brazil,FK Krasnodar,Premier Liga,2020/2021,2020
Shapi Suleymanov,Right Winger,1999-12-16,20,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Aleksey Ionov,Right Winger,1989-02-18,31,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Marcus Berg,Centre-Forward,1986-08-17,34,Sweden,FK Krasnodar,Premier Liga,2020/2021,2020
Ari,Centre-Forward,1985-12-11,34,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Evgeniy Markov,Centre-Forward,1994-07-07,26,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Maksim Kutovoy,Centre-Forward,2001-07-01,19,Russia,FK Krasnodar,Premier Liga,2020/2021,2020
Aleksandr Maksimenko,Goalkeeper,1998-03-19,22,Russia,Spartak Moscow,Premier Liga,2020/2021,2020
Aleksandr Selikhov,Goalkeeper,1994-04-07,26,Russia,Spartak Moscow,Premier Liga,2020/2021,2020
Artem Rebrov,Goalkeeper,1984-03-04,36,Russia,Spartak Moscow,Premier Liga,2020/2021,2020
Samuel Gigot,Centre-Back,1993-10-12,27,France,Spartak Moscow,Premier Liga,2020/2021,2020
