player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Keylor Navas,Goalkeeper,1986-12-15,33,Costa Rica,Paris Saint-Germain,Ligue 1,2020/2021,2020
Sergio Rico,Goalkeeper,1993-09-01,27,Spain,Paris Saint-Germain,Ligue 1,2020/2021,2020
Alexandre Letellier,Goalkeeper,1990-12-11,29,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Yanis Saidani,Goalkeeper,2001-08-20,19,Algeria,Paris Saint-Germain,Ligue 1,2020/2021,2020
Mathyas Randriamamy,Goalkeeper,2003-04-23,17,Madagascar,Paris Saint-Germain,Ligue 1,2020/2021,2020
Marquinhos,Centre-Back,1994-05-14,26,Brazil,Paris Saint-Germain,Ligue 1,2020/2021,2020
Presnel Kimpembe,Centre-Back,1995-08-13,25,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Thilo Kehrer,Centre-Back,1996-09-21,24,Germany,Paris Saint-Germain,Ligue 1,2020/2021,2020
Abdou Diallo,Centre-Back,1996-05-04,24,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Timothée Pembélé,Centre-Back,2002-09-09,18,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Juan Bernat,Left-Back,1993-03-01,27,Spain,Paris Saint-Germain,Ligue 1,2020/2021,2020
Layvin Kurzawa,Left-Back,1992-09-04,28,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Mitchel Bakker,Left-Back,2000-06-20,20,Netherlands,Paris Saint-Germain,Ligue 1,2020/2021,2020
Alessandro Florenzi,Right-Back,1991-03-11,29,Italy,Paris Saint-Germain,Ligue 1,2020/2021,2020
Colin Dagba,Right-Back,1998-09-06,22,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Danilo Pereira,Defensive Midfield,1991-09-09,29,Portugal,Paris Saint-Germain,Ligue 1,2020/2021,2020
Idrissa Gueye,Defensive Midfield,1989-09-26,31,Senegal,Paris Saint-Germain,Ligue 1,2020/2021,2020
Maxen Kapo,Defensive Midfield,2001-01-19,19,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Marco Verratti,Central Midfield,1992-11-05,28,Italy,Paris Saint-Germain,Ligue 1,2020/2021,2020
Leandro Paredes,Central Midfield,1994-06-29,26,Argentina,Paris Saint-Germain,Ligue 1,2020/2021,2020
Ander Herrera,Central Midfield,1989-08-14,31,Spain,Paris Saint-Germain,Ligue 1,2020/2021,2020
Kays Ruiz-Atil,Central Midfield,2002-08-26,18,Morocco,Paris Saint-Germain,Ligue 1,2020/2021,2020
Xavi Simons,Central Midfield,2003-04-21,17,Netherlands,Paris Saint-Germain,Ligue 1,2020/2021,2020
Julian Draxler,Attacking Midfield,1993-09-20,27,Germany,Paris Saint-Germain,Ligue 1,2020/2021,2020
Rafinha,Attacking Midfield,1993-02-12,27,Brazil,Paris Saint-Germain,Ligue 1,2020/2021,2020
Bandiougou Fadiga,Attacking Midfield,2001-01-15,19,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Kylian Mbappé,Left Winger,1998-12-20,21,France,Paris Saint-Germain,Ligue 1,2020/2021,2020
Neymar,Left Winger,1992-02-05,28,Brazil,Paris Saint-Germain,Ligue 1,2020/2021,2020
Jesé,Left Winger,1993-02-26,27,Spain,Paris Saint-Germain,Ligue 1,2020/2021,2020
Ángel Di María,Right Winger,1988-02-14,32,Argentina,Paris Saint-Germain,Ligue 1,2020/2021,2020
Pablo Sarabia,Right Winger,1992-05-11,28,Spain,Paris Saint-Germain,Ligue 1,2020/2021,2020
Mauro Icardi,Centre-Forward,1993-02-19,27,Argentina,Paris Saint-Germain,Ligue 1,2020/2021,2020
Moise Kean,Centre-Forward,2000-02-28,20,Italy,Paris Saint-Germain,Ligue 1,2020/2021,2020
Alexandre Fressange,Centre-Forward,2001-02-02,19,Cameroon,Paris Saint-Germain,Ligue 1,2020/2021,2020
Anthony Lopes,Goalkeeper,1990-10-01,30,Portugal,Olympique Lyon,Ligue 1,2020/2021,2020
Julian Pollersbeck,Goalkeeper,1994-08-16,26,Germany,Olympique Lyon,Ligue 1,2020/2021,2020
Malcolm Barcola,Goalkeeper,1999-05-14,21,Togo,Olympique Lyon,Ligue 1,2020/2021,2020
Jason Denayer,Centre-Back,1995-06-28,25,Belgium,Olympique Lyon,Ligue 1,2020/2021,2020
Marcelo,Centre-Back,1987-05-20,33,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Sinaly Diomandé,Centre-Back,2001-04-09,19,Cote d'Ivoire,Olympique Lyon,Ligue 1,2020/2021,2020
Cenk Özkacar,Centre-Back,2000-10-06,20,Turkey,Olympique Lyon,Ligue 1,2020/2021,2020
Djamel Eddine Benlamri,Centre-Back,1989-12-25,30,Algeria,Olympique Lyon,Ligue 1,2020/2021,2020
Melvin Bard,Left-Back,2000-11-06,20,France,Olympique Lyon,Ligue 1,2020/2021,2020
Léo Dubois,Right-Back,1994-09-14,26,France,Olympique Lyon,Ligue 1,2020/2021,2020
Mattia De Sciglio,Right-Back,1992-10-20,28,Italy,Olympique Lyon,Ligue 1,2020/2021,2020
Thiago Mendes,Defensive Midfield,1992-03-15,28,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Houssem Aouar,Central Midfield,1998-06-30,22,France,Olympique Lyon,Ligue 1,2020/2021,2020
Bruno Guimarães,Central Midfield,1997-11-16,22,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Maxence Caqueret,Central Midfield,2000-02-15,20,France,Olympique Lyon,Ligue 1,2020/2021,2020
Jean Lucas,Central Midfield,1998-06-22,22,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Camilo,Central Midfield,1999-02-23,21,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Rayan Cherki,Attacking Midfield,2003-08-17,17,France,Olympique Lyon,Ligue 1,2020/2021,2020
Lucas Paquetá,Attacking Midfield,1997-08-27,23,Brazil,Olympique Lyon,Ligue 1,2020/2021,2020
Memphis Depay,Left Winger,1994-02-13,26,Netherlands,Olympique Lyon,Ligue 1,2020/2021,2020
Maxwel Cornet,Left Winger,1996-09-27,24,Cote d'Ivoire,Olympique Lyon,Ligue 1,2020/2021,2020
Yaya Soumaré,Right Winger,2000-06-23,20,France,Olympique Lyon,Ligue 1,2020/2021,2020
Moussa Dembélé,Centre-Forward,1996-07-12,24,France,Olympique Lyon,Ligue 1,2020/2021,2020
Karl Toko Ekambi,Centre-Forward,1992-09-14,28,Cameroon,Olympique Lyon,Ligue 1,2020/2021,2020
Tino Kadewere,Centre-Forward,1996-01-05,24,Zimbabwe,Olympique Lyon,Ligue 1,2020/2021,2020
Benjamin Lecomte,Goalkeeper,1991-04-26,29,France,AS Monaco,Ligue 1,2020/2021,2020
Radoslaw Majecki,Goalkeeper,1999-11-16,20,Poland,AS Monaco,Ligue 1,2020/2021,2020
Vito Mannone,Goalkeeper,1988-03-02,32,Italy,AS Monaco,Ligue 1,2020/2021,2020
Benoît Badiashile,Centre-Back,2001-03-26,19,France,AS Monaco,Ligue 1,2020/2021,2020
Axel Disasi,Centre-Back,1998-03-11,22,DR Congo,AS Monaco,Ligue 1,2020/2021,2020
Guillermo Maripán,Centre-Back,1994-05-06,26,Chile,AS Monaco,Ligue 1,2020/2021,2020
Strahinja Pavlovic,Centre-Back,2001-05-24,19,Serbia,AS Monaco,Ligue 1,2020/2021,2020
Chrislain Matsima,Centre-Back,2002-05-15,18,France,AS Monaco,Ligue 1,2020/2021,2020
Fodé Ballo-Touré,Left-Back,1997-01-03,23,France,AS Monaco,Ligue 1,2020/2021,2020
Caio Henrique,Left-Back,1997-07-31,23,Brazil,AS Monaco,Ligue 1,2020/2021,2020
Djibril Sidibé,Right-Back,1992-07-29,28,France,AS Monaco,Ligue 1,2020/2021,2020
Ruben Aguilar,Right-Back,1993-04-26,27,France,AS Monaco,Ligue 1,2020/2021,2020
Florentino,Defensive Midfield,1999-08-19,21,Portugal,AS Monaco,Ligue 1,2020/2021,2020
Aurélien Tchouaméni,Defensive Midfield,2000-01-27,20,France,AS Monaco,Ligue 1,2020/2021,2020
Youssouf Fofana,Central Midfield,1999-01-10,21,France,AS Monaco,Ligue 1,2020/2021,2020
Cesc Fàbregas,Central Midfield,1987-05-04,33,Spain,AS Monaco,Ligue 1,2020/2021,2020
Youssef Aït Bennasser,Central Midfield,1996-07-07,24,Morocco,AS Monaco,Ligue 1,2020/2021,2020
Enzo Millot,Central Midfield,2002-07-17,18,France,AS Monaco,Ligue 1,2020/2021,2020
Eliot Matazo,Central Midfield,2002-02-15,18,Belgium,AS Monaco,Ligue 1,2020/2021,2020
Aleksandr Golovin,Attacking Midfield,1996-05-30,24,Russia,AS Monaco,Ligue 1,2020/2021,2020
Sofiane Diop,Attacking Midfield,2000-06-09,20,France,AS Monaco,Ligue 1,2020/2021,2020
Henry Onyekuru,Left Winger,1997-06-05,23,Nigeria,AS Monaco,Ligue 1,2020/2021,2020
Willem Geubbels,Left Winger,2001-08-16,19,France,AS Monaco,Ligue 1,2020/2021,2020
Gelson Martins,Right Winger,1995-05-11,25,Portugal,AS Monaco,Ligue 1,2020/2021,2020
Samuel Grandsir,Right Winger,1996-08-14,24,France,AS Monaco,Ligue 1,2020/2021,2020
