player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Wojciech Szczesny,Goalkeeper,1990-04-18,29,Poland,Juventus FC,Serie A,2019/2020,2019
Mattia Perin,Goalkeeper,1992-11-10,26,Italy,Juventus FC,Serie A,2019/2020,2019
Gianluigi Buffon,Goalkeeper,1978-01-28,41,Italy,Juventus FC,Serie A,2019/2020,2019
Carlo Pinsoglio,Goalkeeper,1990-03-16,29,Italy,Juventus FC,Serie A,2019/2020,2019
Matthijs de Ligt,Centre-Back,1999-08-12,19,Netherlands,Juventus FC,Serie A,2019/2020,2019
Merih Demiral,Centre-Back,1998-03-05,21,Turkey,Juventus FC,Serie A,2019/2020,2019
Leonardo Bonucci,Centre-Back,1987-05-01,32,Italy,Juventus FC,Serie A,2019/2020,2019
Daniele Rugani,Centre-Back,1994-07-29,24,Italy,Juventus FC,Serie A,2019/2020,2019
Giorgio Chiellini,Centre-Back,1984-08-14,34,Italy,Juventus FC,Serie A,2019/2020,2019
Luca Coccolo,Centre-Back,1998-02-23,21,Italy,Juventus FC,Serie A,2019/2020,2019
Alex Sandro,Left-Back,1991-01-26,28,Brazil,Juventus FC,Serie A,2019/2020,2019
Pietro Beruatto,Left-Back,1998-12-21,20,Italy,Juventus FC,Serie A,2019/2020,2019
Gianluca Frabotta,Left-Back,1999-06-24,20,Italy,Juventus FC,Serie A,2019/2020,2019
Danilo,Right-Back,1991-07-15,27,Brazil,Juventus FC,Serie A,2019/2020,2019
Juan Cuadrado,Right-Back,1988-05-26,31,Colombia,Juventus FC,Serie A,2019/2020,2019
Mattia De Sciglio,Right-Back,1992-10-20,26,Italy,Juventus FC,Serie A,2019/2020,2019
Wesley,Right-Back,2000-03-13,19,Brazil,Juventus FC,Serie A,2019/2020,2019
Miralem Pjanic,Defensive Midfield,1990-04-02,29,Bosnia-Herzegovina,Juventus FC,Serie A,2019/2020,2019
Emre Can,Defensive Midfield,1994-01-12,25,Germany,Juventus FC,Serie A,2019/2020,2019
Daouda Peeters,Defensive Midfield,1999-01-26,20,Belgium,Juventus FC,Serie A,2019/2020,2019
Rodrigo Bentancur,Central Midfield,1997-06-25,22,Uruguay,Juventus FC,Serie A,2019/2020,2019
Aaron Ramsey,Central Midfield,1990-12-26,28,Wales,Juventus FC,Serie A,2019/2020,2019
Adrien Rabiot,Central Midfield,1995-04-03,24,France,Juventus FC,Serie A,2019/2020,2019
Blaise Matuidi,Central Midfield,1987-04-09,32,France,Juventus FC,Serie A,2019/2020,2019
Sami Khedira,Central Midfield,1987-04-04,32,Germany,Juventus FC,Serie A,2019/2020,2019
Simone Muratore,Central Midfield,1998-05-30,21,Italy,Juventus FC,Serie A,2019/2020,2019
Manolo Portanova,Attacking Midfield,2000-06-02,19,Italy,Juventus FC,Serie A,2019/2020,2019
Cristiano Ronaldo,Left Winger,1985-02-05,34,Portugal,Juventus FC,Serie A,2019/2020,2019
Marko Pjaca,Left Winger,1995-05-06,24,Croatia,Juventus FC,Serie A,2019/2020,2019
Marco Olivieri,Left Winger,1999-06-30,20,Italy,Juventus FC,Serie A,2019/2020,2019
Federico Bernardeschi,Right Winger,1994-02-16,25,Italy,Juventus FC,Serie A,2019/2020,2019
Douglas Costa,Right Winger,1990-09-14,28,Brazil,Juventus FC,Serie A,2019/2020,2019
Luca Zanimacchia,Right Winger,1998-07-19,20,Italy,Juventus FC,Serie A,2019/2020,2019
Paulo Dybala,Second Striker,1993-11-15,25,Argentina,Juventus FC,Serie A,2019/2020,2019
Gonzalo Higuaín,Centre-Forward,1987-12-10,31,Argentina,Juventus FC,Serie A,2019/2020,2019
Mario Mandzukic,Centre-Forward,1986-05-21,33,Croatia,Juventus FC,Serie A,2019/2020,2019
Kwang-song Han,Centre-Forward,1998-09-11,20,"Korea, North",Juventus FC,Serie A,2019/2020,2019
Giacomo Vrioni,Centre-Forward,1998-10-15,20,Albania,Juventus FC,Serie A,2019/2020,2019
Alex Meret,Goalkeeper,1997-03-22,22,Italy,SSC Napoli,Serie A,2019/2020,2019
David Ospina,Goalkeeper,1988-08-31,30,Colombia,SSC Napoli,Serie A,2019/2020,2019
Orestis Karnezis,Goalkeeper,1985-07-11,33,Greece,SSC Napoli,Serie A,2019/2020,2019
Hubert Idasiak,Goalkeeper,2002-02-03,17,Poland,SSC Napoli,Serie A,2019/2020,2019
Antonio Pio Daniele,Goalkeeper,2002-07-10,16,Italy,SSC Napoli,Serie A,2019/2020,2019
Kalidou Koulibaly,Centre-Back,1991-06-20,28,Senegal,SSC Napoli,Serie A,2019/2020,2019
Konstantinos Manolas,Centre-Back,1991-06-14,28,Greece,SSC Napoli,Serie A,2019/2020,2019
Nikola Maksimovic,Centre-Back,1991-11-25,27,Serbia,SSC Napoli,Serie A,2019/2020,2019
Vlad Chiriches,Centre-Back,1989-11-14,29,Romania,SSC Napoli,Serie A,2019/2020,2019
Sebastiano Luperto,Centre-Back,1996-09-06,22,Italy,SSC Napoli,Serie A,2019/2020,2019
Lorenzo Tonelli,Centre-Back,1990-01-17,29,Italy,SSC Napoli,Serie A,2019/2020,2019
Mário Rui,Left-Back,1991-05-27,28,Portugal,SSC Napoli,Serie A,2019/2020,2019
Faouzi Ghoulam,Left-Back,1991-02-01,28,Algeria,SSC Napoli,Serie A,2019/2020,2019
Giovanni Di Lorenzo,Right-Back,1993-08-04,25,Italy,SSC Napoli,Serie A,2019/2020,2019
Elseid Hysaj,Right-Back,1994-02-02,25,Albania,SSC Napoli,Serie A,2019/2020,2019
Kévin Malcuit,Right-Back,1991-07-31,27,France,SSC Napoli,Serie A,2019/2020,2019
