player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
André Onana,Goalkeeper,1996-04-02,23,Cameroon,Ajax Amsterdam,Eredivisie,2019/2020,2019
Bruno Varela,Goalkeeper,1994-11-04,24,Portugal,Ajax Amsterdam,Eredivisie,2019/2020,2019
Kjell Scherpen,Goalkeeper,2000-01-23,19,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Dominik Kotarski,Goalkeeper,2000-02-10,19,Croatia,Ajax Amsterdam,Eredivisie,2019/2020,2019
Benjamin van Leer,Goalkeeper,1992-04-09,27,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Issam El Maach,Goalkeeper,2000-02-01,19,Morocco,Ajax Amsterdam,Eredivisie,2019/2020,2019
Daley Blind,Centre-Back,1990-03-09,29,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Lisandro Martínez,Centre-Back,1998-01-18,21,Argentina,Ajax Amsterdam,Eredivisie,2019/2020,2019
Joël Veltman,Centre-Back,1992-01-15,27,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Perr Schuurs,Centre-Back,1999-11-26,19,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Lisandro Magallán,Centre-Back,1993-09-27,25,Argentina,Ajax Amsterdam,Eredivisie,2019/2020,2019
Kik Pierie,Centre-Back,2000-07-20,18,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Jurrien Timber,Centre-Back,2001-06-17,18,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Boy Kemper,Centre-Back,1999-06-21,20,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Nicolás Tagliafico,Left-Back,1992-08-31,26,Argentina,Ajax Amsterdam,Eredivisie,2019/2020,2019
Sergiño Dest,Right-Back,2000-11-03,18,United States,Ajax Amsterdam,Eredivisie,2019/2020,2019
Noussair Mazraoui,Right-Back,1997-11-14,21,Morocco,Ajax Amsterdam,Eredivisie,2019/2020,2019
Edson Álvarez,Defensive Midfield,1997-10-24,21,Mexico,Ajax Amsterdam,Eredivisie,2019/2020,2019
Carel Eiting,Defensive Midfield,1998-02-11,21,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Lasse Schöne,Defensive Midfield,1986-05-27,33,Denmark,Ajax Amsterdam,Eredivisie,2019/2020,2019
Donny van de Beek,Central Midfield,1997-04-18,22,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Ryan Gravenberch,Central Midfield,2002-05-16,17,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Razvan Marin,Central Midfield,1996-05-23,23,Romania,Ajax Amsterdam,Eredivisie,2019/2020,2019
Zakaria Labyad,Attacking Midfield,1993-03-09,26,Morocco,Ajax Amsterdam,Eredivisie,2019/2020,2019
Jurgen Ekkelenkamp,Attacking Midfield,2000-04-05,19,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Dani de Wit,Attacking Midfield,1998-01-28,21,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Siem de Jong,Attacking Midfield,1989-01-28,30,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Dusan Tadic,Left Winger,1988-11-20,30,Serbia,Ajax Amsterdam,Eredivisie,2019/2020,2019
Quincy Promes,Left Winger,1992-01-04,27,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Naci Ünüvar,Left Winger,2003-06-13,16,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Noa Lang,Left Winger,1999-06-17,20,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Ryan Babel,Left Winger,1986-12-19,32,Netherlands,Ajax Amsterdam,Eredivisie,2019/2020,2019
Hakim Ziyech,Right Winger,1993-03-19,26,Morocco,Ajax Amsterdam,Eredivisie,2019/2020,2019
