player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Yuri Lodygin,Goalkeeper,1990-05-26,25,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Mikhail Kerzhakov,Goalkeeper,1987-01-28,28,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Vyacheslav Malafeev,Goalkeeper,1979-03-04,36,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Maksim Rudakov,Goalkeeper,1996-01-22,19,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Aleksandr Vasyutin,Goalkeeper,1995-03-04,20,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Igor Obukhov,Goalkeeper,1996-05-29,19,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Ezequiel Garay,Centre-Back,1986-10-10,28,Argentina,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Nicolas Lombaerts,Centre-Back,1985-03-20,30,Belgium,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Luís Neto,Centre-Back,1988-05-26,27,Portugal,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Vukasin Jovanovic,Centre-Back,1996-05-17,19,Serbia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Ilya Zuev,Centre-Back,1994-01-25,21,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Artem Vyatkin,Centre-Back,1996-03-05,19,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Domenico Criscito,Left-Back,1986-12-30,28,Italy,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Cristian Ansaldi,Left-Back,1986-09-20,28,Argentina,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Andrey Ivanov,Left-Back,1994-09-02,20,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Igor Smolnikov,Right-Back,1988-08-08,26,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Aleksandr Anyukov,Right-Back,1982-09-28,32,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
Dmitri Bogaev,Right-Back,1994-01-24,21,Russia,Zenit St. Petersburg,Premier Liga,2015/2016,2015
