player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Iker Casillas,Goalkeeper,1981-05-20,33,Spain,Real Madrid,LaLiga,2014/2015,2014
Keylor Navas,Goalkeeper,1986-12-15,27,Costa Rica,Real Madrid,LaLiga,2014/2015,2014
Fernando Pacheco,Goalkeeper,1992-05-18,22,Spain,Real Madrid,LaLiga,2014/2015,2014
Rubén Yáñez,Goalkeeper,1993-10-12,20,Spain,Real Madrid,LaLiga,2014/2015,2014
Sergio Ramos,Centre-Back,1986-03-30,28,Spain,Real Madrid,LaLiga,2014/2015,2014
Raphaël Varane,Centre-Back,1993-04-25,21,France,Real Madrid,LaLiga,2014/2015,2014
Pepe,Centre-Back,1983-02-26,31,Portugal,Real Madrid,LaLiga,2014/2015,2014
Nacho,Centre-Back,1990-01-18,24,Spain,Real Madrid,LaLiga,2014/2015,2014
Derik Osede,Centre-Back,1993-02-21,21,Spain,Real Madrid,LaLiga,2014/2015,2014
Diego Llorente,Centre-Back,1993-08-16,20,Spain,Real Madrid,LaLiga,2014/2015,2014
Jaime Sánchez,Centre-Back,1995-03-11,19,Spain,Real Madrid,LaLiga,2014/2015,2014
Marcelo,Left-Back,1988-05-12,26,Brazil,Real Madrid,LaLiga,2014/2015,2014
Fábio Coentrão,Left-Back,1988-03-11,26,Portugal,Real Madrid,LaLiga,2014/2015,2014
Javi Noblejas,Left-Back,1993-03-18,21,Spain,Real Madrid,LaLiga,2014/2015,2014
Abner,Left-Back,1996-05-30,18,Brazil,Real Madrid,LaLiga,2014/2015,2014
Daniel Carvajal,Right-Back,1992-01-11,22,Spain,Real Madrid,LaLiga,2014/2015,2014
Álvaro Arbeloa,Right-Back,1983-01-17,31,Spain,Real Madrid,LaLiga,2014/2015,2014
Guillermo Varela,Right-Back,1993-03-24,21,Uruguay,Real Madrid,LaLiga,2014/2015,2014
Asier Illarramendi,Defensive Midfield,1990-03-08,24,Spain,Real Madrid,LaLiga,2014/2015,2014
Xabi Alonso,Defensive Midfield,1981-11-25,32,Spain,Real Madrid,LaLiga,2014/2015,2014
Lucas Torró,Defensive Midfield,1994-07-19,19,Spain,Real Madrid,LaLiga,2014/2015,2014
Marcos Llorente,Defensive Midfield,1995-01-30,19,Spain,Real Madrid,LaLiga,2014/2015,2014
Toni Kroos,Central Midfield,1990-01-04,24,Germany,Real Madrid,LaLiga,2014/2015,2014
Luka Modric,Central Midfield,1985-09-09,28,Croatia,Real Madrid,LaLiga,2014/2015,2014
Sami Khedira,Central Midfield,1987-04-04,27,Germany,Real Madrid,LaLiga,2014/2015,2014
Lucas Silva,Central Midfield,1993-02-16,21,Brazil,Real Madrid,LaLiga,2014/2015,2014
Álvaro Medrán,Central Midfield,1994-03-15,20,Spain,Real Madrid,LaLiga,2014/2015,2014
Sergio Aguza,Central Midfield,1992-09-02,21,Spain,Real Madrid,LaLiga,2014/2015,2014
Javi Muñoz,Central Midfield,1995-02-28,19,Spain,Real Madrid,LaLiga,2014/2015,2014
James Rodríguez,Attacking Midfield,1991-07-12,22,Colombia,Real Madrid,LaLiga,2014/2015,2014
Isco,Attacking Midfield,1992-04-21,22,Spain,Real Madrid,LaLiga,2014/2015,2014
