player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Manuel Neuer,Goalkeeper,1986-03-27,28,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Pepe Reina,Goalkeeper,1982-08-31,31,Spain,Bayern Munich,Bundesliga,2014/2015,2014
Tom Starke,Goalkeeper,1981-03-18,33,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Leopold Zingerle,Goalkeeper,1994-04-10,20,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Ivan Lucic,Goalkeeper,1995-03-23,19,Austria,Bayern Munich,Bundesliga,2014/2015,2014
Jérôme Boateng,Centre-Back,1988-09-03,25,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Medhi Benatia,Centre-Back,1987-04-17,27,Morocco,Bayern Munich,Bundesliga,2014/2015,2014
Dante,Centre-Back,1983-10-18,30,Brazil,Bayern Munich,Bundesliga,2014/2015,2014
Holger Badstuber,Centre-Back,1989-03-13,25,Germany,Bayern Munich,Bundesliga,2014/2015,2014
David Alaba,Left-Back,1992-06-24,22,Austria,Bayern Munich,Bundesliga,2014/2015,2014
Juan Bernat,Left-Back,1993-03-01,21,Spain,Bayern Munich,Bundesliga,2014/2015,2014
Philipp Lahm,Right-Back,1983-11-11,30,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Rafinha,Right-Back,1985-09-07,28,Brazil,Bayern Munich,Bundesliga,2014/2015,2014
Mitchell Weiser,Right-Back,1994-04-21,20,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Javi Martínez,Defensive Midfield,1988-09-02,25,Spain,Bayern Munich,Bundesliga,2014/2015,2014
Xabi Alonso,Defensive Midfield,1981-11-25,32,Spain,Bayern Munich,Bundesliga,2014/2015,2014
Rico Strieder,Defensive Midfield,1992-07-06,21,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Bastian Schweinsteiger,Central Midfield,1984-08-01,29,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Thiago,Central Midfield,1991-04-11,23,Spain,Bayern Munich,Bundesliga,2014/2015,2014
Sebastian Rode,Central Midfield,1990-10-11,23,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Pierre-Emile Höjbjerg,Central Midfield,1995-08-05,18,Denmark,Bayern Munich,Bundesliga,2014/2015,2014
Lukas Görtler,Central Midfield,1994-06-15,20,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Gianluca Gaudino,Central Midfield,1996-11-11,17,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Mario Götze,Attacking Midfield,1992-06-03,22,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Julian Green,Attacking Midfield,1995-06-06,19,United States,Bayern Munich,Bundesliga,2014/2015,2014
Lucas Scholl,Attacking Midfield,1996-07-05,17,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Franck Ribéry,Left Winger,1983-04-07,31,France,Bayern Munich,Bundesliga,2014/2015,2014
Sinan Kurt,Left Winger,1996-07-23,17,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Arjen Robben,Right Winger,1984-01-23,30,Netherlands,Bayern Munich,Bundesliga,2014/2015,2014
Xherdan Shaqiri,Right Winger,1991-10-10,22,Switzerland,Bayern Munich,Bundesliga,2014/2015,2014
Thomas Müller,Second Striker,1989-09-13,24,Germany,Bayern Munich,Bundesliga,2014/2015,2014
Robert Lewandowski,Centre-Forward,1988-08-21,25,Poland,Bayern Munich,Bundesliga,2014/2015,2014
Claudio Pizarro,Centre-Forward,1978-10-03,35,Peru,Bayern Munich,Bundesliga,2014/2015,2014
Roman Weidenfeller,Goalkeeper,1980-08-06,33,Germany,Borussia Dortmund,Bundesliga,2014/2015,2014
