shirt_number,position,player_name,date_of_birth,age,nationality,club_name,league_name,season,year
9,Centre-Forward,"Jan 25, 1991 (22)",NA,NA,Spain,Real Betis Balompié,LaLiga,2013/2014,2013
NA,Centre-Forward,"Oct 8, 1988 (24)",NA,NA,Italy,Real Betis Balompié,LaLiga,2013/2014,2013
16,Centre-Forward,"Aug 14, 1986 (26)",NA,NA,Uruguay,Real Betis Balompié,LaLiga,2013/2014,2013
NA,Centre-Forward,"Aug 27, 1995 (17)",NA,NA,Spain,Real Betis Balompié,LaLiga,2013/2014,2013
NA,Centre-Forward,"Feb 20, 1993 (20)",NA,NA,Spain,Real Betis Balompié,LaLiga,2013/2014,2013
1,Goalkeeper,"Apr 2, 1984 (29)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
25,Goalkeeper,"Sep 2, 1986 (26)",NA,NA,Brazil,Getafe CF,LaLiga,2013/2014,2013
13,Goalkeeper,"Apr 27, 1982 (31)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"May 5, 1990 (23)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
32,Goalkeeper,"Apr 16, 1994 (19)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Centre-Back,"Sep 1, 1989 (23)",NA,NA,Argentina,Getafe CF,LaLiga,2013/2014,2013
2,Centre-Back,"Aug 4, 1985 (27)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Centre-Back,"May 5, 1980 (33)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
15,Centre-Back,"Apr 9, 1985 (28)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Centre-Back,"Aug 11, 1991 (21)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
3,Left-Back,"Aug 30, 1985 (27)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
18,Left-Back,"Sep 2, 1989 (23)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Left-Back,"Jun 2, 1991 (22)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
20,Right-Back,"Dec 21, 1984 (28)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
12,Right-Back,"Jul 22, 1988 (24)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Right-Back,"Sep 7, 1994 (18)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
5,Defensive Midfield,"May 15, 1984 (29)",NA,NA,Algeria,Getafe CF,LaLiga,2013/2014,2013
22,Defensive Midfield,"Apr 1, 1982 (31)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
23,Defensive Midfield,"Jan 14, 1981 (32)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
21,Central Midfield,"Nov 8, 1985 (27)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
24,Central Midfield,"Apr 21, 1988 (25)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
19,Attacking Midfield,"Apr 23, 1987 (26)",NA,NA,Croatia,Getafe CF,LaLiga,2013/2014,2013
8,Attacking Midfield,"May 11, 1992 (21)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
17,Left Winger,"Jul 2, 1982 (30)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
7,Left Winger,"Aug 7, 1984 (28)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
10,Left Winger,"May 12, 1985 (28)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
14,Right Winger,"Nov 24, 1986 (26)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Right Winger,"Jun 2, 1991 (22)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Right Winger,"Jun 29, 1994 (19)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Aug 19, 1985 (27)",NA,NA,Venezuela,Getafe CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Apr 27, 1991 (22)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
11,Centre-Forward,"Nov 17, 1984 (28)",NA,NA,Spain,Getafe CF,LaLiga,2013/2014,2013
9,Centre-Forward,"Oct 2, 1985 (27)",NA,NA,Romania,Getafe CF,LaLiga,2013/2014,2013
13,Goalkeeper,"Sep 28, 1981 (31)",NA,NA,Argentina,Málaga CF,LaLiga,2013/2014,2013
1,Goalkeeper,"Feb 18, 1984 (29)",NA,NA,Cameroon,Málaga CF,LaLiga,2013/2014,2013
27,Goalkeeper,"Sep 27, 1995 (17)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
4,Centre-Back,"Oct 19, 1991 (21)",NA,NA,Portugal,Málaga CF,LaLiga,2013/2014,2013
21,Centre-Back,"Apr 3, 1986 (27)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
3,Centre-Back,"Aug 26, 1979 (33)",NA,NA,Brazil,Málaga CF,LaLiga,2013/2014,2013
15,Centre-Back,"Apr 7, 1983 (30)",NA,NA,Argentina,Málaga CF,LaLiga,2013/2014,2013
23,Centre-Back,"May 24, 1994 (19)",NA,NA,Panama,Málaga CF,LaLiga,2013/2014,2013
32,Centre-Back,"Nov 6, 1992 (20)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
18,Left-Back,"Oct 1, 1983 (29)",NA,NA,Portugal,Málaga CF,LaLiga,2013/2014,2013
5,Left-Back,"Apr 1, 1987 (26)",NA,NA,Portugal,Málaga CF,LaLiga,2013/2014,2013
20,Left-Back,"Aug 9, 1986 (26)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
2,Right-Back,"Apr 10, 1985 (28)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
6,Defensive Midfield,"May 4, 1990 (23)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
11,Central Midfield,"Aug 10, 1985 (27)",NA,NA,Argentina,Málaga CF,LaLiga,2013/2014,2013
12,Central Midfield,"Jul 24, 1986 (26)",NA,NA,Argentina,Málaga CF,LaLiga,2013/2014,2013
30,Central Midfield,"Dec 22, 1993 (19)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
17,Left Midfield,"Jun 27, 1980 (33)",NA,NA,Portugal,Málaga CF,LaLiga,2013/2014,2013
8,Attacking Midfield,"Jun 13, 1990 (23)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
14,Attacking Midfield,"May 25, 1985 (28)",NA,NA,Chile,Málaga CF,LaLiga,2013/2014,2013
10,Attacking Midfield,"Mar 3, 1992 (21)",NA,NA,Cote d'Ivoire,Málaga CF,LaLiga,2013/2014,2013
23,Left Winger,"Mar 31, 1987 (26)",NA,NA,Morocco,Málaga CF,LaLiga,2013/2014,2013
10,Left Winger,"Jul 23, 1987 (25)",NA,NA,Ukraine,Málaga CF,LaLiga,2013/2014,2013
28,Left Winger,"May 12, 1996 (17)",NA,NA,Cameroon,Málaga CF,LaLiga,2013/2014,2013
26,Right Winger,"May 20, 1993 (20)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
19,Right Winger,"Nov 13, 1992 (20)",NA,NA,Poland,Málaga CF,LaLiga,2013/2014,2013
24,Right Winger,"Jul 13, 1990 (22)",NA,NA,Spain,Málaga CF,LaLiga,2013/2014,2013
11,Second Striker,"May 23, 1985 (28)",NA,NA,Uruguay,Málaga CF,LaLiga,2013/2014,2013
9,Centre-Forward,"Aug 16, 1981 (31)",NA,NA,Paraguay,Málaga CF,LaLiga,2013/2014,2013
16,Centre-Forward,"Jun 11, 1992 (21)",NA,NA,Argentina,Málaga CF,LaLiga,2013/2014,2013
7,Centre-Forward,"Jul 14, 1984 (28)",NA,NA,Morocco,Málaga CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"Jun 28, 1989 (24)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
25,Goalkeeper,"Jul 27, 1987 (25)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
35,Goalkeeper,"May 3, 1991 (22)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
5,Centre-Back,"Aug 26, 1990 (22)",NA,NA,Argentina,Villarreal CF,LaLiga,2013/2014,2013
6,Centre-Back,"Apr 11, 1992 (21)",NA,NA,Serbia,Villarreal CF,LaLiga,2013/2014,2013
16,Centre-Back,"Jul 10, 1982 (30)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
29,Centre-Back,"Jan 20, 1994 (19)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
20,Centre-Back,"Nov 26, 1990 (22)",NA,NA,Brazil,Villarreal CF,LaLiga,2013/2014,2013
38,Centre-Back,"Aug 11, 1991 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
18,Left-Back,"Mar 18, 1988 (25)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
3,Left-Back,"May 17, 1986 (27)",NA,NA,Slovenia,Villarreal CF,LaLiga,2013/2014,2013
2,Right-Back,"Nov 24, 1990 (22)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
30,Right-Back,"Jan 21, 1992 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
21,Defensive Midfield,"Jun 12, 1984 (29)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
NA,Central Midfield,"Sep 13, 1987 (25)",NA,NA,Netherlands,Villarreal CF,LaLiga,2013/2014,2013
NA,Central Midfield,"Nov 10, 1994 (18)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
4,Central Midfield,"Oct 14, 1987 (25)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
14,Central Midfield,"Oct 17, 1991 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
28,Central Midfield,"Feb 17, 1992 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
10,Attacking Midfield,"Aug 3, 1981 (31)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
27,Attacking Midfield,"Jun 23, 1994 (19)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
17,Left Winger,"Feb 11, 1990 (23)",NA,NA,Mexico,Villarreal CF,LaLiga,2013/2014,2013
NA,Left Winger,"May 18, 1993 (20)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
44,Left Winger,"Nov 22, 1996 (16)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
NA,Right Winger,"Feb 25, 1989 (24)",NA,NA,Paraguay,Villarreal CF,LaLiga,2013/2014,2013
9,Second Striker,"May 11, 1989 (24)",NA,NA,Mexico,Villarreal CF,LaLiga,2013/2014,2013
8,Centre-Forward,"Jan 5, 1984 (29)",NA,NA,Nigeria,Villarreal CF,LaLiga,2013/2014,2013
7,Centre-Forward,"Dec 12, 1984 (28)",NA,NA,France,Villarreal CF,LaLiga,2013/2014,2013
24,Centre-Forward,"May 12, 1987 (26)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Apr 7, 1992 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
33,Centre-Forward,"Feb 11, 1992 (21)",NA,NA,Spain,Villarreal CF,LaLiga,2013/2014,2013
13,Goalkeeper,"Aug 28, 1988 (24)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
26,Goalkeeper,"Jul 25, 1995 (17)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
1,Goalkeeper,"Aug 3, 1986 (26)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Back,"Jul 23, 1982 (30)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Back,"Oct 14, 1985 (27)",NA,NA,Argentina,Celta de Vigo,LaLiga,2013/2014,2013
3,Centre-Back,"Nov 14, 1989 (23)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Back,"Apr 26, 1985 (28)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Back,"Sep 15, 1994 (18)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
30,Centre-Back,"Mar 26, 1995 (18)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Left-Back,"Jan 3, 1992 (21)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
28,Left-Back,"Mar 3, 1994 (19)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Left-Back,"Apr 24, 1985 (28)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
2,Right-Back,"Jun 22, 1991 (22)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
4,Defensive Midfield,"May 17, 1982 (31)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Central Midfield,"Feb 12, 1993 (20)",NA,NA,Brazil,Celta de Vigo,LaLiga,2013/2014,2013
24,Central Midfield,"Apr 10, 1986 (27)",NA,NA,Argentina,Celta de Vigo,LaLiga,2013/2014,2013
8,Central Midfield,"Jan 11, 1988 (25)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
23,Central Midfield,"Jun 6, 1983 (30)",NA,NA,Denmark,Celta de Vigo,LaLiga,2013/2014,2013
NA,Central Midfield,"Mar 6, 1986 (27)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Central Midfield,"May 29, 1983 (30)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
33,Central Midfield,"Feb 20, 1991 (22)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
17,Attacking Midfield,"Jun 22, 1992 (21)",NA,NA,Gabon,Celta de Vigo,LaLiga,2013/2014,2013
10,Left Winger,"Oct 15, 1986 (26)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
14,Right Winger,"Jan 27, 1986 (27)",NA,NA,Chile,Celta de Vigo,LaLiga,2013/2014,2013
NA,Right Winger,"Apr 4, 1990 (23)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Right Winger,"Jun 16, 1991 (22)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
9,Second Striker,"Oct 7, 1978 (34)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Forward,"Oct 22, 1986 (26)",NA,NA,Brazil,Celta de Vigo,LaLiga,2013/2014,2013
11,Centre-Forward,"Apr 4, 1984 (29)",NA,NA,Brazil,Celta de Vigo,LaLiga,2013/2014,2013
NA,Centre-Forward,"Feb 14, 1986 (27)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
29,Centre-Forward,"Dec 7, 1995 (17)",NA,NA,Spain,Celta de Vigo,LaLiga,2013/2014,2013
13,Goalkeeper,"Oct 2, 1986 (26)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
1,Goalkeeper,"Feb 16, 1993 (20)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Goalkeeper,"Dec 13, 1994 (18)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
15,Centre-Back,"Jan 17, 1988 (25)",NA,NA,Mexico,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Centre-Back,"Aug 23, 1989 (23)",NA,NA,Brazil,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
3,Centre-Back,"Sep 22, 1987 (25)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
19,Centre-Back,"Mar 10, 1981 (32)",NA,NA,Argentina,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
14,Centre-Back,"Oct 9, 1989 (23)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
17,Left-Back,"Mar 14, 1993 (20)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
18,Left-Back,"Jan 5, 1990 (23)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Left-Back,"Feb 3, 1978 (35)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Left-Back,"Feb 21, 1992 (21)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
16,Right-Back,"Jan 21, 1986 (27)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
2,Right-Back,"Oct 15, 1988 (24)",NA,NA,Brazil,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
4,Central Midfield,"Sep 8, 1987 (25)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
22,Central Midfield,"Oct 15, 1992 (20)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Central Midfield,"May 28, 1990 (23)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
23,Central Midfield,"Jul 16, 1985 (27)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Right Midfield,"Oct 6, 1989 (23)",NA,NA,Portugal,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Jul 27, 1989 (23)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Attacking Midfield,"May 2, 1989 (24)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Left Winger,"May 13, 1992 (21)",NA,NA,Congo,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Left Winger,"Oct 31, 1979 (33)",NA,NA,Portugal,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Right Winger,"Nov 22, 1989 (23)",NA,NA,Romania,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
12,Right Winger,"Jan 20, 1984 (29)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
8,Centre-Forward,"Oct 12, 1986 (26)",NA,NA,Uruguay,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
9,Centre-Forward,"Jun 9, 1983 (30)",NA,NA,Spain,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
NA,Centre-Forward,"May 11, 1993 (20)",NA,NA,Colombia,RCD Espanyol Barcelona,LaLiga,2013/2014,2013
1,Goalkeeper,"Sep 19, 1981 (31)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
13,Goalkeeper,"Dec 17, 1979 (33)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"May 27, 1987 (26)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"Apr 4, 1990 (23)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Goalkeeper,"Dec 31, 1992 (20)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Back,"Jan 27, 1989 (24)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
19,Centre-Back,"Apr 5, 1984 (29)",NA,NA,Romania,Elche CF,LaLiga,2013/2014,2013
4,Centre-Back,"Jun 5, 1987 (26)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
18,Centre-Back,"Aug 14, 1979 (33)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Back,"Jul 10, 1992 (20)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Back,"Jul 1, 1993 (20)",NA,NA,England,Elche CF,LaLiga,2013/2014,2013
23,Left-Back,"Feb 9, 1982 (31)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
21,Left-Back,"Nov 16, 1979 (33)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
2,Right-Back,"Apr 27, 1988 (25)",NA,NA,Uruguay,Elche CF,LaLiga,2013/2014,2013
NA,Defensive Midfield,"Apr 26, 1989 (24)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
24,Defensive Midfield,"Feb 6, 1986 (27)",NA,NA,Colombia,Elche CF,LaLiga,2013/2014,2013
NA,Central Midfield,"May 11, 1986 (27)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Central Midfield,"Aug 11, 1982 (30)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
8,Central Midfield,"Jun 8, 1980 (33)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Central Midfield,"Nov 1, 1990 (22)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
5,Central Midfield,"Feb 16, 1978 (35)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Right Midfield,"Jul 29, 1990 (22)",NA,NA,Bosnia-Herzegovina,Elche CF,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Nov 22, 1992 (20)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Attacking Midfield,"Aug 1, 1988 (24)",NA,NA,Morocco,Elche CF,LaLiga,2013/2014,2013
10,Attacking Midfield,"Feb 9, 1986 (27)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
16,Left Winger,"Oct 27, 1989 (23)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
25,Left Winger,"Nov 27, 1990 (22)",NA,NA,Cape Verde,Elche CF,LaLiga,2013/2014,2013
7,Right Winger,"Apr 26, 1989 (24)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Second Striker,"Apr 15, 1994 (19)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jan 28, 1993 (20)",NA,NA,Ghana,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Feb 25, 1984 (29)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
11,Centre-Forward,"Jan 5, 1983 (30)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
28,Centre-Forward,"Mar 13, 1991 (22)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"May 19, 1991 (22)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jan 6, 1989 (24)",NA,NA,Spain,Elche CF,LaLiga,2013/2014,2013
1,Goalkeeper,"Dec 15, 1986 (26)",NA,NA,Costa Rica,Levante UD,LaLiga,2013/2014,2013
13,Goalkeeper,"Jun 8, 1987 (26)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Goalkeeper,"Feb 28, 1989 (24)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
6,Centre-Back,"Feb 5, 1981 (32)",NA,NA,Greece,Levante UD,LaLiga,2013/2014,2013
24,Centre-Back,"Jun 23, 1988 (25)",NA,NA,Mozambique,Levante UD,LaLiga,2013/2014,2013
4,Centre-Back,"May 25, 1980 (33)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
5,Centre-Back,"Mar 7, 1988 (25)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Centre-Back,"Mar 27, 1992 (21)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
15,Left-Back,"Dec 20, 1984 (28)",NA,NA,Greece,Levante UD,LaLiga,2013/2014,2013
12,Left-Back,"Jul 15, 1976 (36)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Right-Back,"Aug 29, 1984 (28)",NA,NA,Germany,Levante UD,LaLiga,2013/2014,2013
19,Right-Back,"Nov 1, 1983 (29)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
25,Right-Back,"Dec 27, 1980 (32)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
30,Right-Back,"Nov 17, 1991 (21)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Right-Back,"Aug 23, 1993 (19)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
22,Defensive Midfield,"Jan 22, 1985 (28)",NA,NA,Mali,Levante UD,LaLiga,2013/2014,2013
23,Defensive Midfield,"Mar 19, 1986 (27)",NA,NA,Senegal,Levante UD,LaLiga,2013/2014,2013
NA,Defensive Midfield,"Feb 14, 1984 (29)",NA,NA,Senegal,Levante UD,LaLiga,2013/2014,2013
16,Defensive Midfield,"Dec 9, 1986 (26)",NA,NA,Morocco,Levante UD,LaLiga,2013/2014,2013
18,Central Midfield,"Oct 16, 1980 (32)",NA,NA,Germany,Levante UD,LaLiga,2013/2014,2013
14,Central Midfield,"Sep 5, 1986 (26)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Central Midfield,"May 28, 1994 (19)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
11,Attacking Midfield,"Jul 14, 1993 (19)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
21,Attacking Midfield,"Oct 15, 1983 (29)",NA,NA,Austria,Levante UD,LaLiga,2013/2014,2013
17,Right Winger,"Oct 24, 1985 (27)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
8,Right Winger,"Aug 27, 1986 (26)",NA,NA,Morocco,Levante UD,LaLiga,2013/2014,2013
20,Right Winger,"Dec 12, 1981 (31)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Right Winger,"Jul 6, 1994 (18)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
41,Right Winger,"Apr 1, 1993 (20)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
3,Centre-Forward,"Feb 28, 1985 (28)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jan 5, 1988 (25)",NA,NA,Senegal,Levante UD,LaLiga,2013/2014,2013
7,Centre-Forward,"May 10, 1983 (30)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
9,Centre-Forward,"Apr 26, 1987 (26)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Centre-Forward,"Oct 16, 1983 (29)",NA,NA,Cameroon,Levante UD,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jan 3, 1991 (22)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
NA,Centre-Forward,"Jul 23, 1987 (25)",NA,NA,Spain,Levante UD,LaLiga,2013/2014,2013
13,Goalkeeper,"Dec 17, 1986 (26)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
1,Goalkeeper,"Oct 6, 1983 (29)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
NA,Goalkeeper,"Jan 9, 1995 (18)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
14,Centre-Back,"May 1, 1989 (24)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
4,Centre-Back,"Aug 19, 1984 (28)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
22,Centre-Back,"Aug 5, 1984 (28)",NA,NA,France,CA Osasuna,LaLiga,2013/2014,2013
NA,Centre-Back,"Jan 5, 1988 (25)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
12,Centre-Back,"Sep 25, 1990 (22)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
3,Left-Back,"Nov 5, 1986 (26)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
2,Right-Back,"May 22, 1982 (31)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
24,Right-Back,"Apr 15, 1982 (31)",NA,NA,Spain,CA Osasuna,LaLiga,2013/2014,2013
23,Defensive Midfield,"Jan 31, 1989 (24)",NA,NA,Cameroon,CA Osasuna,LaLiga,2013/2014,2013
