player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Vyacheslav Malafeev,Goalkeeper,1979-03-04,34,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Yuri Lodygin,Goalkeeper,1990-05-26,23,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Egor Baburin,Goalkeeper,1993-08-09,19,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Aleksandr Vasyutin,Goalkeeper,1995-03-04,18,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Maksim Rudakov,Goalkeeper,1996-01-22,17,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Mikhail Mzhelskiy,Goalkeeper,1995-03-29,18,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Nicolas Lombaerts,Centre-Back,1985-03-20,28,Belgium,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Tomas Hubocan,Centre-Back,1985-09-17,27,Slovakia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Luís Neto,Centre-Back,1988-05-26,25,Portugal,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Aleksandar Lukovic,Centre-Back,1982-10-23,30,Serbia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Stepan Rebenko,Centre-Back,1995-05-01,18,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Ilya Zuev,Centre-Back,1994-01-25,19,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Dzhamaldin Khodzhaniyazov,Centre-Back,1996-07-18,16,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Maksim Karpov,Centre-Back,1995-03-17,18,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Domenico Criscito,Left-Back,1986-12-30,26,Italy,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Cristian Ansaldi,Left-Back,1986-09-20,26,Argentina,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Milan Rodic,Left-Back,1991-04-02,22,Serbia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Aleksandr Anyukov,Right-Back,1982-09-28,30,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Igor Smolnikov,Right-Back,1988-08-08,24,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Kirill Kostin,Right-Back,1994-03-25,19,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Axel Witsel,Defensive Midfield,1989-01-12,24,Belgium,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Anatoliy Tymoshchuk,Defensive Midfield,1979-03-30,34,Ukraine,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Vyacheslav Zinkov,Defensive Midfield,1993-05-26,20,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Viktor Faizulin,Central Midfield,1986-04-22,27,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Roman Shirokov,Central Midfield,1981-07-06,31,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Aleksandr Ryazantsev,Central Midfield,1986-09-05,26,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Konstantin Zyryanov,Central Midfield,1977-10-05,35,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
Pavel Mogilevets,Central Midfield,1993-01-25,20,Russia,Zenit St. Petersburg,Premier Liga,2013/2014,2013
