player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Kenneth Vermeer,Goalkeeper,1986-01-10,27,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Jasper Cillessen,Goalkeeper,1989-04-22,24,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Mickey van der Hart,Goalkeeper,1994-06-13,19,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Peter Leeuwenburgh,Goalkeeper,1994-03-23,19,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Toby Alderweireld,Centre-Back,1989-03-02,24,Belgium,Ajax Amsterdam,Eredivisie,2013/2014,2013
Niklas Moisander,Centre-Back,1985-09-29,27,Finland,Ajax Amsterdam,Eredivisie,2013/2014,2013
Daley Blind,Centre-Back,1990-03-09,23,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Mike van der Hoorn,Centre-Back,1992-10-15,20,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Stefano Denswil,Centre-Back,1993-05-07,20,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Jairo Riedewald,Centre-Back,1996-09-09,16,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Nicolai Boilesen,Left-Back,1992-02-16,21,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Mitchell Dijks,Left-Back,1993-02-09,20,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Ricardo van Rhijn,Right-Back,1991-06-13,22,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Joël Veltman,Right-Back,1992-01-15,21,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Ruben Ligeon,Right-Back,1992-05-24,21,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Kenny Tete,Right-Back,1995-10-09,17,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Lasse Schöne,Defensive Midfield,1986-05-27,27,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Eyong Enoh,Defensive Midfield,1986-03-23,27,Cameroon,Ajax Amsterdam,Eredivisie,2013/2014,2013
Christian Poulsen,Defensive Midfield,1980-02-28,33,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Thulani Serero,Defensive Midfield,1990-04-11,23,South Africa,Ajax Amsterdam,Eredivisie,2013/2014,2013
Stanislav Lobotka,Defensive Midfield,1994-11-25,18,Slovakia,Ajax Amsterdam,Eredivisie,2013/2014,2013
Lerin Duarte,Central Midfield,1990-08-11,22,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Christian Eriksen,Attacking Midfield,1992-02-14,21,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Siem de Jong,Attacking Midfield,1989-01-28,24,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Davy Klaassen,Attacking Midfield,1993-02-21,20,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Viktor Fischer,Left Winger,1994-06-09,19,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Elton Acolatse,Left Winger,1995-07-25,17,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Ricardo Kishna,Left Winger,1995-01-04,18,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Jody Lukoki,Right Winger,1992-11-15,20,DR Congo,Ajax Amsterdam,Eredivisie,2013/2014,2013
Lesly de Sa,Right Winger,1993-04-02,20,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Bojan Krkic,Second Striker,1990-08-28,22,Spain,Ajax Amsterdam,Eredivisie,2013/2014,2013
Tobias Sana,Second Striker,1989-07-11,23,Sweden,Ajax Amsterdam,Eredivisie,2013/2014,2013
Lucas Andersen,Second Striker,1994-09-13,18,Denmark,Ajax Amsterdam,Eredivisie,2013/2014,2013
Kolbeinn Sigthórsson,Centre-Forward,1990-03-14,23,Iceland,Ajax Amsterdam,Eredivisie,2013/2014,2013
Danny Hoesen,Centre-Forward,1991-01-15,22,Netherlands,Ajax Amsterdam,Eredivisie,2013/2014,2013
Przemyslaw Tyton,Goalkeeper,1987-01-04,26,Poland,PSV Eindhoven,Eredivisie,2013/2014,2013
Jeroen Zoet,Goalkeeper,1991-01-06,22,Netherlands,PSV Eindhoven,Eredivisie,2013/2014,2013
Nigel Bertrams,Goalkeeper,1993-01-08,20,Netherlands,PSV Eindhoven,Eredivisie,2013/2014,2013
