player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Marc-André ter Stegen,Goalkeeper,1992-04-30,27,Germany,FC Barcelona,LaLiga,2018/2019,2018
Jasper Cillessen,Goalkeeper,1989-04-22,30,Netherlands,FC Barcelona,LaLiga,2018/2019,2018
Clément Lenglet,Centre-Back,1995-06-17,23,France,FC Barcelona,LaLiga,2018/2019,2018
Samuel Umtiti,Centre-Back,1993-11-14,25,France,FC Barcelona,LaLiga,2018/2019,2018
Gerard Piqué,Centre-Back,1987-02-02,32,Spain,FC Barcelona,LaLiga,2018/2019,2018
Jeison Murillo,Centre-Back,1992-05-27,27,Colombia,FC Barcelona,LaLiga,2018/2019,2018
Jean-Clair Todibo,Centre-Back,1999-12-30,19,France,FC Barcelona,LaLiga,2018/2019,2018
Thomas Vermaelen,Centre-Back,1985-11-14,33,Belgium,FC Barcelona,LaLiga,2018/2019,2018
Jordi Alba,Left-Back,1989-03-21,30,Spain,FC Barcelona,LaLiga,2018/2019,2018
Sergi Roberto,Right-Back,1992-02-07,27,Spain,FC Barcelona,LaLiga,2018/2019,2018
Nélson Semedo,Right-Back,1993-11-16,25,Portugal,FC Barcelona,LaLiga,2018/2019,2018
Sergio Busquets,Defensive Midfield,1988-07-16,30,Spain,FC Barcelona,LaLiga,2018/2019,2018
Arthur,Central Midfield,1996-08-12,22,Brazil,FC Barcelona,LaLiga,2018/2019,2018
Ivan Rakitic,Central Midfield,1988-03-10,31,Croatia,FC Barcelona,LaLiga,2018/2019,2018
Carles Aleñà,Central Midfield,1998-01-05,21,Spain,FC Barcelona,LaLiga,2018/2019,2018
Rafinha,Central Midfield,1993-02-12,26,Brazil,FC Barcelona,LaLiga,2018/2019,2018
Arturo Vidal,Central Midfield,1987-05-22,32,Chile,FC Barcelona,LaLiga,2018/2019,2018
Ousmane Dembélé,Left Winger,1997-05-15,22,France,FC Barcelona,LaLiga,2018/2019,2018
Philippe Coutinho,Left Winger,1992-06-12,27,Brazil,FC Barcelona,LaLiga,2018/2019,2018
Lionel Messi,Right Winger,1987-06-24,31,Argentina,FC Barcelona,LaLiga,2018/2019,2018
Malcom,Right Winger,1997-02-26,22,Brazil,FC Barcelona,LaLiga,2018/2019,2018
Luis Suárez,Centre-Forward,1987-01-24,32,Uruguay,FC Barcelona,LaLiga,2018/2019,2018
Kevin-Prince Boateng,Centre-Forward,1987-03-06,32,Ghana,FC Barcelona,LaLiga,2018/2019,2018
Jan Oblak,Goalkeeper,1993-01-07,26,Slovenia,Atlético Madrid,LaLiga,2018/2019,2018
Antonio Adán,Goalkeeper,1987-05-13,32,Spain,Atlético Madrid,LaLiga,2018/2019,2018
Lucas Hernández,Centre-Back,1996-02-14,23,France,Atlético Madrid,LaLiga,2018/2019,2018
José Giménez,Centre-Back,1995-01-20,24,Uruguay,Atlético Madrid,LaLiga,2018/2019,2018
Stefan Savic,Centre-Back,1991-01-08,28,Montenegro,Atlético Madrid,LaLiga,2018/2019,2018
Diego Godín,Centre-Back,1986-02-16,33,Uruguay,Atlético Madrid,LaLiga,2018/2019,2018
Francisco Montero,Centre-Back,1999-01-14,20,Spain,Atlético Madrid,LaLiga,2018/2019,2018
Nehuén Pérez,Centre-Back,2000-06-24,18,Argentina,Atlético Madrid,LaLiga,2018/2019,2018
Filipe Luís,Left-Back,1985-08-09,33,Brazil,Atlético Madrid,LaLiga,2018/2019,2018
Santiago Arias,Right-Back,1992-01-13,27,Colombia,Atlético Madrid,LaLiga,2018/2019,2018
Juanfran,Right-Back,1985-01-09,34,Spain,Atlético Madrid,LaLiga,2018/2019,2018
Rodrigo,Defensive Midfield,1996-06-22,22,Spain,Atlético Madrid,LaLiga,2018/2019,2018
Thomas,Defensive Midfield,1993-06-13,25,Ghana,Atlético Madrid,LaLiga,2018/2019,2018
Saúl Ñíguez,Central Midfield,1994-11-21,24,Spain,Atlético Madrid,LaLiga,2018/2019,2018
Koke,Central Midfield,1992-01-08,27,Spain,Atlético Madrid,LaLiga,2018/2019,2018
