player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Ederson,Goalkeeper,1993-08-17,25,Brazil,Manchester City,Premier League,2018/2019,2018
Claudio Bravo,Goalkeeper,1983-04-13,36,Chile,Manchester City,Premier League,2018/2019,2018
Arijanet Murić,Goalkeeper,1998-11-07,20,Kosovo,Manchester City,Premier League,2018/2019,2018
John Stones,Centre-Back,1994-05-28,25,England,Manchester City,Premier League,2018/2019,2018
Aymeric Laporte,Centre-Back,1994-05-27,25,France,Manchester City,Premier League,2018/2019,2018
Nicolás Otamendi,Centre-Back,1988-02-12,31,Argentina,Manchester City,Premier League,2018/2019,2018
Vincent Kompany,Centre-Back,1986-04-10,33,Belgium,Manchester City,Premier League,2018/2019,2018
Eliaquim Mangala,Centre-Back,1991-02-13,28,France,Manchester City,Premier League,2018/2019,2018
Philippe Sandler,Centre-Back,1997-02-10,22,Netherlands,Manchester City,Premier League,2018/2019,2018
Benjamin Mendy,Left-Back,1994-07-17,24,France,Manchester City,Premier League,2018/2019,2018
Oleksandr Zinchenko,Left-Back,1996-12-15,22,Ukraine,Manchester City,Premier League,2018/2019,2018
Kyle Walker,Right-Back,1990-05-28,29,England,Manchester City,Premier League,2018/2019,2018
Danilo,Right-Back,1991-07-15,27,Brazil,Manchester City,Premier League,2018/2019,2018
Fernandinho,Defensive Midfield,1985-05-04,34,Brazil,Manchester City,Premier League,2018/2019,2018
Ilkay Gündogan,Central Midfield,1990-10-24,28,Germany,Manchester City,Premier League,2018/2019,2018
Phil Foden,Central Midfield,2000-05-28,19,England,Manchester City,Premier League,2018/2019,2018
Fabian Delph,Central Midfield,1989-11-21,29,England,Manchester City,Premier League,2018/2019,2018
Kevin De Bruyne,Attacking Midfield,1991-06-28,27,Belgium,Manchester City,Premier League,2018/2019,2018
David Silva,Attacking Midfield,1986-01-08,33,Spain,Manchester City,Premier League,2018/2019,2018
Leroy Sané,Left Winger,1996-01-11,23,Germany,Manchester City,Premier League,2018/2019,2018
Raheem Sterling,Right Winger,1994-12-08,24,England,Manchester City,Premier League,2018/2019,2018
Bernardo Silva,Right Winger,1994-08-10,24,Portugal,Manchester City,Premier League,2018/2019,2018
Riyad Mahrez,Right Winger,1991-02-21,28,Algeria,Manchester City,Premier League,2018/2019,2018
Jack Harrison,Right Winger,1996-11-20,22,England,Manchester City,Premier League,2018/2019,2018
Sergio Agüero,Centre-Forward,1988-06-02,31,Argentina,Manchester City,Premier League,2018/2019,2018
Gabriel Jesus,Centre-Forward,1997-04-03,22,Brazil,Manchester City,Premier League,2018/2019,2018
Kepa,Goalkeeper,1994-10-03,24,Spain,Chelsea FC,Premier League,2018/2019,2018
Willy Caballero,Goalkeeper,1981-09-28,37,Argentina,Chelsea FC,Premier League,2018/2019,2018
Jamal Blackman,Goalkeeper,1993-10-27,25,England,Chelsea FC,Premier League,2018/2019,2018
Rob Green,Goalkeeper,1980-01-18,39,England,Chelsea FC,Premier League,2018/2019,2018
Antonio Rüdiger,Centre-Back,1993-03-03,26,Germany,Chelsea FC,Premier League,2018/2019,2018
Andreas Christensen,Centre-Back,1996-04-10,23,Denmark,Chelsea FC,Premier League,2018/2019,2018
David Luiz,Centre-Back,1987-04-22,32,Brazil,Chelsea FC,Premier League,2018/2019,2018
Kurt Zouma,Centre-Back,1994-10-27,24,France,Chelsea FC,Premier League,2018/2019,2018
Gary Cahill,Centre-Back,1985-12-19,33,England,Chelsea FC,Premier League,2018/2019,2018
Ethan Ampadu,Centre-Back,2000-09-14,18,Wales,Chelsea FC,Premier League,2018/2019,2018
Tomas Kalas,Centre-Back,1993-05-15,26,Czech Republic,Chelsea FC,Premier League,2018/2019,2018
Michael Hector,Centre-Back,1992-07-19,26,Jamaica,Chelsea FC,Premier League,2018/2019,2018
Matt Miazga,Centre-Back,1995-07-19,23,United States,Chelsea FC,Premier League,2018/2019,2018
Marcos Alonso,Left-Back,1990-12-28,28,Spain,Chelsea FC,Premier League,2018/2019,2018
Emerson,Left-Back,1994-08-03,24,Italy,Chelsea FC,Premier League,2018/2019,2018
César Azpilicueta,Right-Back,1989-08-28,29,Spain,Chelsea FC,Premier League,2018/2019,2018
Davide Zappacosta,Right-Back,1992-06-11,27,Italy,Chelsea FC,Premier League,2018/2019,2018
Todd Kane,Right-Back,1993-09-17,25,England,Chelsea FC,Premier League,2018/2019,2018
Jorginho,Defensive Midfield,1991-12-20,27,Italy,Chelsea FC,Premier League,2018/2019,2018
N'Golo Kanté,Central Midfield,1991-03-29,28,France,Chelsea FC,Premier League,2018/2019,2018
Mateo Kovacic,Central Midfield,1994-05-06,25,Croatia,Chelsea FC,Premier League,2018/2019,2018
Ross Barkley,Central Midfield,1993-12-05,25,England,Chelsea FC,Premier League,2018/2019,2018
Ruben Loftus-Cheek,Central Midfield,1996-01-23,23,England,Chelsea FC,Premier League,2018/2019,2018
Danny Drinkwater,Central Midfield,1990-03-05,29,England,Chelsea FC,Premier League,2018/2019,2018
Marco van Ginkel,Central Midfield,1992-12-01,26,Netherlands,Chelsea FC,Premier League,2018/2019,2018
Lewis Baker,Central Midfield,1995-04-25,24,England,Chelsea FC,Premier League,2018/2019,2018
Kenedy,Left Midfield,1996-02-08,23,Brazil,Chelsea FC,Premier League,2018/2019,2018
Eden Hazard,Left Winger,1991-01-07,28,Belgium,Chelsea FC,Premier League,2018/2019,2018
Callum Hudson-Odoi,Left Winger,2000-11-07,18,England,Chelsea FC,Premier League,2018/2019,2018
Willian,Right Winger,1988-08-09,30,Brazil,Chelsea FC,Premier League,2018/2019,2018
Pedro,Right Winger,1987-07-28,31,Spain,Chelsea FC,Premier League,2018/2019,2018
Gonzalo Higuaín,Centre-Forward,1987-12-10,31,Argentina,Chelsea FC,Premier League,2018/2019,2018
Michy Batshuayi,Centre-Forward,1993-10-02,25,Belgium,Chelsea FC,Premier League,2018/2019,2018
Tammy Abraham,Centre-Forward,1997-10-02,21,England,Chelsea FC,Premier League,2018/2019,2018
Olivier Giroud,Centre-Forward,1986-09-30,32,France,Chelsea FC,Premier League,2018/2019,2018
Alisson,Goalkeeper,1992-10-02,26,Brazil,Liverpool FC,Premier League,2018/2019,2018
Simon Mignolet,Goalkeeper,1988-03-06,31,Belgium,Liverpool FC,Premier League,2018/2019,2018
Ádám Bogdán,Goalkeeper,1987-09-27,31,Hungary,Liverpool FC,Premier League,2018/2019,2018
Virgil van Dijk,Centre-Back,1991-07-08,27,Netherlands,Liverpool FC,Premier League,2018/2019,2018
Joe Gomez,Centre-Back,1997-05-23,22,England,Liverpool FC,Premier League,2018/2019,2018
Dejan Lovren,Centre-Back,1989-07-05,29,Croatia,Liverpool FC,Premier League,2018/2019,2018
Joel Matip,Centre-Back,1991-08-08,27,Cameroon,Liverpool FC,Premier League,2018/2019,2018
Andrew Robertson,Left-Back,1994-03-11,25,Scotland,Liverpool FC,Premier League,2018/2019,2018
Alberto Moreno,Left-Back,1992-07-05,26,Spain,Liverpool FC,Premier League,2018/2019,2018
Trent Alexander-Arnold,Right-Back,1998-10-07,20,England,Liverpool FC,Premier League,2018/2019,2018
Nathaniel Clyne,Right-Back,1991-04-05,28,England,Liverpool FC,Premier League,2018/2019,2018
Connor Randall,Right-Back,1995-10-21,23,England,Liverpool FC,Premier League,2018/2019,2018
Fabinho,Defensive Midfield,1993-10-23,25,Brazil,Liverpool FC,Premier League,2018/2019,2018
Naby Keïta,Central Midfield,1995-02-10,24,Guinea,Liverpool FC,Premier League,2018/2019,2018
Georginio Wijnaldum,Central Midfield,1990-11-11,28,Netherlands,Liverpool FC,Premier League,2018/2019,2018
Alex Oxlade-Chamberlain,Central Midfield,1993-08-15,25,England,Liverpool FC,Premier League,2018/2019,2018
Jordan Henderson,Central Midfield,1990-06-17,28,England,Liverpool FC,Premier League,2018/2019,2018
James Milner,Central Midfield,1986-01-04,33,England,Liverpool FC,Premier League,2018/2019,2018
Adam Lallana,Attacking Midfield,1988-05-10,31,England,Liverpool FC,Premier League,2018/2019,2018
Sadio Mané,Left Winger,1992-04-10,27,Senegal,Liverpool FC,Premier League,2018/2019,2018
Ben Woodburn,Left Winger,1999-10-15,19,Wales,Liverpool FC,Premier League,2018/2019,2018
Mohamed Salah,Right Winger,1992-06-15,26,Egypt,Liverpool FC,Premier League,2018/2019,2018
Xherdan Shaqiri,Right Winger,1991-10-10,27,Switzerland,Liverpool FC,Premier League,2018/2019,2018
Harry Wilson,Right Winger,1997-03-22,22,Wales,Liverpool FC,Premier League,2018/2019,2018
Roberto Firmino,Centre-Forward,1991-10-02,27,Brazil,Liverpool FC,Premier League,2018/2019,2018
Daniel Sturridge,Centre-Forward,1989-09-01,29,England,Liverpool FC,Premier League,2018/2019,2018
Divock Origi,Centre-Forward,1995-04-18,24,Belgium,Liverpool FC,Premier League,2018/2019,2018
Hugo Lloris,Goalkeeper,1986-12-26,32,France,Tottenham Hotspur,Premier League,2018/2019,2018
Michel Vorm,Goalkeeper,1983-10-20,35,Netherlands,Tottenham Hotspur,Premier League,2018/2019,2018
Paulo Gazzaniga,Goalkeeper,1992-01-02,27,Argentina,Tottenham Hotspur,Premier League,2018/2019,2018
Davinson Sánchez,Centre-Back,1996-06-12,23,Colombia,Tottenham Hotspur,Premier League,2018/2019,2018
Toby Alderweireld,Centre-Back,1989-03-02,30,Belgium,Tottenham Hotspur,Premier League,2018/2019,2018
Jan Vertonghen,Centre-Back,1987-04-24,32,Belgium,Tottenham Hotspur,Premier League,2018/2019,2018
Juan Foyth,Centre-Back,1998-01-12,21,Argentina,Tottenham Hotspur,Premier League,2018/2019,2018
Cameron Carter-Vickers,Centre-Back,1997-12-31,21,United States,Tottenham Hotspur,Premier League,2018/2019,2018
Danny Rose,Left-Back,1990-07-02,28,England,Tottenham Hotspur,Premier League,2018/2019,2018
Ben Davies,Left-Back,1993-04-24,26,Wales,Tottenham Hotspur,Premier League,2018/2019,2018
Kieran Trippier,Right-Back,1990-09-19,28,England,Tottenham Hotspur,Premier League,2018/2019,2018
Serge Aurier,Right-Back,1992-12-24,26,Cote d'Ivoire,Tottenham Hotspur,Premier League,2018/2019,2018
Kyle Walker-Peters,Right-Back,1997-04-13,22,England,Tottenham Hotspur,Premier League,2018/2019,2018
Eric Dier,Defensive Midfield,1994-01-15,25,England,Tottenham Hotspur,Premier League,2018/2019,2018
Victor Wanyama,Defensive Midfield,1991-06-25,27,Kenya,Tottenham Hotspur,Premier League,2018/2019,2018
Oliver Skipp,Defensive Midfield,2000-09-16,18,England,Tottenham Hotspur,Premier League,2018/2019,2018
Harry Winks,Central Midfield,1996-02-02,23,England,Tottenham Hotspur,Premier League,2018/2019,2018
Moussa Sissoko,Central Midfield,1989-08-16,29,France,Tottenham Hotspur,Premier League,2018/2019,2018
Dele Alli,Attacking Midfield,1996-04-11,23,England,Tottenham Hotspur,Premier League,2018/2019,2018
Christian Eriksen,Attacking Midfield,1992-02-14,27,Denmark,Tottenham Hotspur,Premier League,2018/2019,2018
Josh Onomah,Attacking Midfield,1997-04-27,22,England,Tottenham Hotspur,Premier League,2018/2019,2018
Heung-min Son,Left Winger,1992-07-08,26,"Korea, South",Tottenham Hotspur,Premier League,2018/2019,2018
Lucas Moura,Right Winger,1992-08-13,26,Brazil,Tottenham Hotspur,Premier League,2018/2019,2018
Erik Lamela,Right Winger,1992-03-04,27,Argentina,Tottenham Hotspur,Premier League,2018/2019,2018
Harry Kane,Centre-Forward,1993-07-28,25,England,Tottenham Hotspur,Premier League,2018/2019,2018
Vincent Janssen,Centre-Forward,1994-06-15,24,Netherlands,Tottenham Hotspur,Premier League,2018/2019,2018
Fernando Llorente,Centre-Forward,1985-02-26,34,Spain,Tottenham Hotspur,Premier League,2018/2019,2018
David de Gea,Goalkeeper,1990-11-07,28,Spain,Manchester United,Premier League,2018/2019,2018
Sergio Romero,Goalkeeper,1987-02-22,32,Argentina,Manchester United,Premier League,2018/2019,2018
Lee Grant,Goalkeeper,1983-01-27,36,England,Manchester United,Premier League,2018/2019,2018
Victor Lindelöf,Centre-Back,1994-07-17,24,Sweden,Manchester United,Premier League,2018/2019,2018
Eric Bailly,Centre-Back,1994-04-12,25,Cote d'Ivoire,Manchester United,Premier League,2018/2019,2018
Phil Jones,Centre-Back,1992-02-21,27,England,Manchester United,Premier League,2018/2019,2018
Chris Smalling,Centre-Back,1989-11-22,29,England,Manchester United,Premier League,2018/2019,2018
Marcos Rojo,Centre-Back,1990-03-20,29,Argentina,Manchester United,Premier League,2018/2019,2018
Axel Tuanzebe,Centre-Back,1997-11-14,21,England,Manchester United,Premier League,2018/2019,2018
Luke Shaw,Left-Back,1995-07-12,23,England,Manchester United,Premier League,2018/2019,2018
Ashley Young,Left-Back,1985-07-09,33,England,Manchester United,Premier League,2018/2019,2018
