player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Júlio César,Goalkeeper,1979-09-03,27,Brazil,FC Internazionale,Serie A,2007/2008,2007
Francesco Toldo,Goalkeeper,1971-12-02,35,Italy,FC Internazionale,Serie A,2007/2008,2007
Enrico Alfonso,Goalkeeper,1988-05-04,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Paolo Orlandoni,Goalkeeper,1972-08-12,34,Italy,FC Internazionale,Serie A,2007/2008,2007
Paolo Tornaghi,Goalkeeper,1988-06-21,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Vid Belec,Goalkeeper,1990-06-06,17,Slovenia,FC Internazionale,Serie A,2007/2008,2007
Marco Filippini,Defender,1988-09-19,18,Italy,FC Internazionale,Serie A,2007/2008,2007
Wálter Samuel,Centre-Back,1978-03-23,29,Argentina,FC Internazionale,Serie A,2007/2008,2007
Iván Córdoba,Centre-Back,1976-08-11,30,Colombia,FC Internazionale,Serie A,2007/2008,2007
Nicolás Burdisso,Centre-Back,1981-04-12,26,Argentina,FC Internazionale,Serie A,2007/2008,2007
Marco Materazzi,Centre-Back,1973-08-19,33,Italy,FC Internazionale,Serie A,2007/2008,2007
Nelson Rivas,Centre-Back,1983-03-25,24,Colombia,FC Internazionale,Serie A,2007/2008,2007
Cristian Chivu,Centre-Back,1980-10-26,26,Romania,FC Internazionale,Serie A,2007/2008,2007
Dennis Esposito,Centre-Back,1988-01-25,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Ivan Fatic,Centre-Back,1988-08-21,18,Montenegro,FC Internazionale,Serie A,2007/2008,2007
Maxwell,Left-Back,1981-08-27,25,Brazil,FC Internazionale,Serie A,2007/2008,2007
Francesco Coco,Left-Back,1977-01-08,30,Italy,FC Internazionale,Serie A,2007/2008,2007
Daniele Federici,Left-Back,1988-02-11,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Daniele Pedrelli,Left-Back,1988-05-16,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Maicon,Right-Back,1981-07-26,25,Brazil,FC Internazionale,Serie A,2007/2008,2007
Javier Zanetti,Right-Back,1973-08-10,33,Argentina,FC Internazionale,Serie A,2007/2008,2007
Saverio Macri,Midfielder,1988-05-30,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Patrick Vieira,Defensive Midfield,1976-06-23,31,France,FC Internazionale,Serie A,2007/2008,2007
Esteban Cambiasso,Defensive Midfield,1980-08-18,26,Argentina,FC Internazionale,Serie A,2007/2008,2007
Olivier Dacourt,Defensive Midfield,1974-09-25,32,France,FC Internazionale,Serie A,2007/2008,2007
Ibrahim Maaroufi,Defensive Midfield,1989-01-18,18,Morocco,FC Internazionale,Serie A,2007/2008,2007
Rene Krhin,Defensive Midfield,1990-05-21,17,Slovenia,FC Internazionale,Serie A,2007/2008,2007
Dejan Stanković,Central Midfield,1978-09-11,28,Serbia,FC Internazionale,Serie A,2007/2008,2007
Maniche,Central Midfield,1977-11-11,29,Portugal,FC Internazionale,Serie A,2007/2008,2007
Attila Filkor,Central Midfield,1988-07-12,18,Hungary,FC Internazionale,Serie A,2007/2008,2007
Francesco Bolzoni,Central Midfield,1989-05-07,18,Italy,FC Internazionale,Serie A,2007/2008,2007
Pelé,Central Midfield,1987-09-14,19,Portugal,FC Internazionale,Serie A,2007/2008,2007
Gabriele Puccio,Central Midfield,1989-08-03,17,Italy,FC Internazionale,Serie A,2007/2008,2007
Alberto Gerbo,Central Midfield,1989-11-09,17,Italy,FC Internazionale,Serie A,2007/2008,2007
Santiago Solari,Left Midfield,1976-10-07,30,Argentina,FC Internazionale,Serie A,2007/2008,2007
César,Left Midfield,1974-10-24,32,Brazil,FC Internazionale,Serie A,2007/2008,2007
Luis Jiménez,Attacking Midfield,1984-06-17,23,Chile,FC Internazionale,Serie A,2007/2008,2007
José Coelho,Attacking Midfield,1990-02-04,17,Portugal,FC Internazionale,Serie A,2007/2008,2007
Luís Figo,Right Winger,1972-11-04,34,Portugal,FC Internazionale,Serie A,2007/2008,2007
Luca Siligardi,Right Winger,1988-01-26,19,Italy,FC Internazionale,Serie A,2007/2008,2007
Álvaro Recoba,Second Striker,1976-03-17,31,Uruguay,FC Internazionale,Serie A,2007/2008,2007
Filippo Mancini,Second Striker,1990-10-13,16,Italy,FC Internazionale,Serie A,2007/2008,2007
Zlatan Ibrahimovic,Centre-Forward,1981-10-03,25,Sweden,FC Internazionale,Serie A,2007/2008,2007
Adriano,Centre-Forward,1982-02-17,25,Brazil,FC Internazionale,Serie A,2007/2008,2007
Hernán Crespo,Centre-Forward,1975-07-05,31,Argentina,FC Internazionale,Serie A,2007/2008,2007
David Suazo,Centre-Forward,1979-11-05,27,Honduras,FC Internazionale,Serie A,2007/2008,2007
Julio Cruz,Centre-Forward,1974-10-10,32,Argentina,FC Internazionale,Serie A,2007/2008,2007
Mario Balotelli,Centre-Forward,1990-08-12,16,Italy,FC Internazionale,Serie A,2007/2008,2007
Aiman Napoli,Centre-Forward,1989-07-02,17,Italy,FC Internazionale,Serie A,2007/2008,2007
Dida,Goalkeeper,1973-10-07,33,Brazil,AC Milan,Serie A,2007/2008,2007
Marco Storari,Goalkeeper,1977-01-07,30,Italy,AC Milan,Serie A,2007/2008,2007
Zeljko Kalac,Goalkeeper,1972-12-16,34,Australia,AC Milan,Serie A,2007/2008,2007
Valerio Fiori,Goalkeeper,1969-04-27,38,Italy,AC Milan,Serie A,2007/2008,2007
Daniel Offredi,Goalkeeper,1988-03-26,19,Italy,AC Milan,Serie A,2007/2008,2007
Alessandro Nesta,Centre-Back,1976-03-19,31,Italy,AC Milan,Serie A,2007/2008,2007
Daniele Bonera,Centre-Back,1981-05-31,26,Italy,AC Milan,Serie A,2007/2008,2007
Kakhaber Kaladze,Centre-Back,1978-02-27,29,Georgia,AC Milan,Serie A,2007/2008,2007
Dario Simic,Centre-Back,1975-11-12,31,Croatia,AC Milan,Serie A,2007/2008,2007
Digão,Centre-Back,1985-10-14,21,Brazil,AC Milan,Serie A,2007/2008,2007
Giorgio Gianola,Centre-Back,1989-07-02,17,Italy,AC Milan,Serie A,2007/2008,2007
Matteo Bruscagin,Centre-Back,1989-08-03,17,Italy,AC Milan,Serie A,2007/2008,2007
Simone Romagnoli,Centre-Back,1990-02-09,17,Italy,AC Milan,Serie A,2007/2008,2007
William-Fils Aubameyang,Centre-Back,1987-02-16,20,Gabon,AC Milan,Serie A,2007/2008,2007
Marek Jankulovski,Left-Back,1977-05-09,30,Czech Republic,AC Milan,Serie A,2007/2008,2007
Paolo Maldini,Left-Back,1968-06-26,39,Italy,AC Milan,Serie A,2007/2008,2007
Giuseppe Favalli,Left-Back,1972-01-08,35,Italy,AC Milan,Serie A,2007/2008,2007
