player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Helton,Goalkeeper,1978-05-18,29,Brazil,FC Porto,Liga NOS,2007/2008,2007
Nuno Espírito Santo,Goalkeeper,1974-01-25,33,Portugal,FC Porto,Liga NOS,2007/2008,2007
Hugo Ventura,Goalkeeper,1988-01-14,19,Portugal,FC Porto,Liga NOS,2007/2008,2007
Milan Stepanov,Centre-Back,1983-04-02,24,Serbia,FC Porto,Liga NOS,2007/2008,2007
João Paulo,Centre-Back,1981-06-06,26,Portugal,FC Porto,Liga NOS,2007/2008,2007
Pedro Emanuel,Centre-Back,1975-02-11,32,Portugal,FC Porto,Liga NOS,2007/2008,2007
Bruno Alves,Centre-Back,1981-11-27,25,Portugal,FC Porto,Liga NOS,2007/2008,2007
André Pinto,Centre-Back,1989-10-05,17,Portugal,FC Porto,Liga NOS,2007/2008,2007
Marek Cech,Left-Back,1983-01-26,24,Slovakia,FC Porto,Liga NOS,2007/2008,2007
Lino,Left-Back,1977-06-01,30,Brazil,FC Porto,Liga NOS,2007/2008,2007
Bosingwa,Right-Back,1982-08-24,24,Portugal,FC Porto,Liga NOS,2007/2008,2007
Jorge Fucile,Right-Back,1984-11-19,22,Uruguay,FC Porto,Liga NOS,2007/2008,2007
Paulo Assunção,Defensive Midfield,1980-01-25,27,Brazil,FC Porto,Liga NOS,2007/2008,2007
Przemyslaw Kazmierczak,Defensive Midfield,1982-05-05,25,Poland,FC Porto,Liga NOS,2007/2008,2007
Mario Bolatti,Defensive Midfield,1985-02-17,22,Argentina,FC Porto,Liga NOS,2007/2008,2007
Lucho González,Central Midfield,1981-01-19,26,Argentina,FC Porto,Liga NOS,2007/2008,2007
Raúl Meireles,Central Midfield,1983-03-17,24,Portugal,FC Porto,Liga NOS,2007/2008,2007
André Castro,Central Midfield,1988-04-02,19,Portugal,FC Porto,Liga NOS,2007/2008,2007
Mariano González,Right Midfield,1981-05-05,26,Argentina,FC Porto,Liga NOS,2007/2008,2007
Rui Pedro,Attacking Midfield,1988-07-02,18,Portugal,FC Porto,Liga NOS,2007/2008,2007
Leandro Lima,Attacking Midfield,1985-11-09,21,Brazil,FC Porto,Liga NOS,2007/2008,2007
Hélder Barbosa,Left Winger,1987-05-25,20,Portugal,FC Porto,Liga NOS,2007/2008,2007
Ricardo Quaresma,Right Winger,1983-09-26,23,Portugal,FC Porto,Liga NOS,2007/2008,2007
Tarik Sektioui,Right Winger,1977-05-13,30,Morocco,FC Porto,Liga NOS,2007/2008,2007
Lisandro López,Centre-Forward,1983-03-02,24,Argentina,FC Porto,Liga NOS,2007/2008,2007
Hélder Postiga,Centre-Forward,1982-08-02,24,Portugal,FC Porto,Liga NOS,2007/2008,2007
Ernesto Farías,Centre-Forward,1980-05-29,27,Argentina,FC Porto,Liga NOS,2007/2008,2007
Adriano,Centre-Forward,1979-01-03,28,Brazil,FC Porto,Liga NOS,2007/2008,2007
Bruno Moraes,Centre-Forward,1984-07-07,22,Brazil,FC Porto,Liga NOS,2007/2008,2007
Edgar Silva,Centre-Forward,1987-01-03,20,Brazil,FC Porto,Liga NOS,2007/2008,2007
Rabiola,Centre-Forward,1989-07-25,17,Portugal,FC Porto,Liga NOS,2007/2008,2007
