player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
José Moreira,Goalkeeper,1982-03-20,24,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Moretto,Goalkeeper,1978-05-10,28,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Quim,Goalkeeper,1975-11-13,30,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Rui Nereu,Goalkeeper,1986-02-04,20,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Luisão,Centre-Back,1981-02-13,25,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Ricardo Rocha,Centre-Back,1978-10-03,27,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Anderson,Centre-Back,1980-04-27,26,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Alcides,Centre-Back,1985-03-13,21,Brazil,SL Benfica,Liga NOS,2006/2007,2006
David Luiz,Centre-Back,1987-04-22,19,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Léo,Left-Back,1975-07-06,30,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Miguelito,Left-Back,1981-02-04,25,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Nélson,Right-Back,1983-06-10,23,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Petit,Defensive Midfield,1976-09-25,29,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Konstantinos Katsouranis,Defensive Midfield,1979-06-21,27,Greece,SL Benfica,Liga NOS,2006/2007,2006
Georgios Karagounis,Central Midfield,1977-03-06,29,Greece,SL Benfica,Liga NOS,2006/2007,2006
Beto,Central Midfield,1976-11-20,29,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Rui Costa,Attacking Midfield,1972-03-29,34,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Nuno Assis,Attacking Midfield,1977-11-25,28,Portugal,SL Benfica,Liga NOS,2006/2007,2006
João Coimbra,Attacking Midfield,1986-05-24,20,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Simão,Left Winger,1979-10-31,26,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Andrey Karyaka,Left Winger,1978-04-01,28,Russia,SL Benfica,Liga NOS,2006/2007,2006
Marco Ferreira,Right Winger,1978-03-12,28,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Manú,Right Winger,1982-08-28,23,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Paulo Jorge,Right Winger,1981-05-05,25,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Derlei,Centre-Forward,1975-07-14,30,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Nuno Gomes,Centre-Forward,1976-07-05,29,Portugal,SL Benfica,Liga NOS,2006/2007,2006
Fabrizio Miccoli,Centre-Forward,1979-06-27,27,Italy,SL Benfica,Liga NOS,2006/2007,2006
Mantorras,Centre-Forward,1982-03-18,24,Angola,SL Benfica,Liga NOS,2006/2007,2006
Francisco Fonseca,Centre-Forward,1979-10-02,26,Mexico,SL Benfica,Liga NOS,2006/2007,2006
Diego Souza,Centre-Forward,1985-06-17,21,Brazil,SL Benfica,Liga NOS,2006/2007,2006
Helton,Goalkeeper,1978-05-18,28,Brazil,FC Porto,Liga NOS,2006/2007,2006
Vítor Baía,Goalkeeper,1969-10-15,36,Portugal,FC Porto,Liga NOS,2006/2007,2006
Paulo Ribeiro,Goalkeeper,1984-03-06,22,Portugal,FC Porto,Liga NOS,2006/2007,2006
Pepe,Centre-Back,1983-02-26,23,Portugal,FC Porto,Liga NOS,2006/2007,2006
Ricardo Costa,Centre-Back,1981-05-16,25,Portugal,FC Porto,Liga NOS,2006/2007,2006
Pedro Emanuel,Centre-Back,1975-02-11,31,Portugal,FC Porto,Liga NOS,2006/2007,2006
João Paulo,Centre-Back,1981-06-06,25,Portugal,FC Porto,Liga NOS,2006/2007,2006
Bruno Alves,Centre-Back,1981-11-27,24,Portugal,FC Porto,Liga NOS,2006/2007,2006
Marek Cech,Left-Back,1983-01-26,23,Slovakia,FC Porto,Liga NOS,2006/2007,2006
Ezequias,Left-Back,1981-01-28,25,Brazil,FC Porto,Liga NOS,2006/2007,2006
Vieirinha,Left-Back,1986-01-24,20,Portugal,FC Porto,Liga NOS,2006/2007,2006
Lucas Mareque,Left-Back,1983-01-12,23,Argentina,FC Porto,Liga NOS,2006/2007,2006
Bosingwa,Right-Back,1982-08-24,23,Portugal,FC Porto,Liga NOS,2006/2007,2006
Jorge Fucile,Right-Back,1984-11-19,21,Uruguay,FC Porto,Liga NOS,2006/2007,2006
