player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Maarten Stekelenburg,Goalkeeper,1982-09-22,23,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Dennis Gentenaar,Goalkeeper,1975-09-30,30,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Kenneth Vermeer,Goalkeeper,1986-01-10,20,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Marco van Duin,Goalkeeper,1987-02-11,19,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Jaap Stam,Centre-Back,1972-07-17,33,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Johnny Heitinga,Centre-Back,1983-11-15,22,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Thomas Vermaelen,Centre-Back,1985-11-14,20,Belgium,Ajax Amsterdam,Eredivisie,2006/2007,2006
Robbert Schilder,Centre-Back,1986-04-18,20,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Toby Alderweireld,Centre-Back,1989-03-02,17,Belgium,Ajax Amsterdam,Eredivisie,2006/2007,2006
Jan Vertonghen,Centre-Back,1987-04-24,19,Belgium,Ajax Amsterdam,Eredivisie,2006/2007,2006
Dionitio Liesdek,Left-Back,1988-11-13,17,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Zdenek Grygera,Right-Back,1980-05-14,26,Czech Republic,Ajax Amsterdam,Eredivisie,2006/2007,2006
George Ogararu,Right-Back,1980-02-03,26,Romania,Ajax Amsterdam,Eredivisie,2006/2007,2006
Michael Timisela,Right-Back,1986-05-05,20,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Gregory van der Wiel,Right-Back,1988-02-03,18,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Gabri,Defensive Midfield,1979-02-10,27,Spain,Ajax Amsterdam,Eredivisie,2006/2007,2006
Hedwiges Maduro,Defensive Midfield,1985-02-13,21,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Olaf Lindenbergh,Defensive Midfield,1974-02-06,32,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Murat Yildirim,Defensive Midfield,1987-05-18,19,Turkey,Ajax Amsterdam,Eredivisie,2006/2007,2006
Vurnon Anita,Defensive Midfield,1989-04-04,17,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Edgar Davids,Central Midfield,1973-03-13,33,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Urby Emanuelson,Central Midfield,1986-06-16,20,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Michael Krohn-Dehli,Central Midfield,1983-06-06,23,Denmark,Ajax Amsterdam,Eredivisie,2006/2007,2006
Mitchell Donald,Central Midfield,1988-12-10,17,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Mauro Rosales,Right Midfield,1981-02-24,25,Argentina,Ajax Amsterdam,Eredivisie,2006/2007,2006
Tom De Mul,Right Midfield,1986-03-04,20,Belgium,Ajax Amsterdam,Eredivisie,2006/2007,2006
Roger García,Left Midfield,1976-12-15,29,Spain,Ajax Amsterdam,Eredivisie,2006/2007,2006
Wesley Sneijder,Attacking Midfield,1984-06-09,22,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
John Goossens,Attacking Midfield,1988-07-25,17,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Danilo,Attacking Midfield,1990-01-13,16,Belgium,Ajax Amsterdam,Eredivisie,2006/2007,2006
Ryan Babel,Left Winger,1986-12-19,19,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Nicolae Mitea,Left Winger,1985-03-24,21,Romania,Ajax Amsterdam,Eredivisie,2006/2007,2006
Jeffrey Sarpong,Left Winger,1988-08-03,17,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Leonardo,Second Striker,1983-03-09,23,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Klaas-Jan Huntelaar,Centre-Forward,1983-08-12,22,Netherlands,Ajax Amsterdam,Eredivisie,2006/2007,2006
Markus Rosenberg,Centre-Forward,1982-09-27,23,Sweden,Ajax Amsterdam,Eredivisie,2006/2007,2006
