player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Igor Akinfeev,Goalkeeper,1986-04-08,20,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Veniamin Mandrykin,Goalkeeper,1981-08-30,24,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Vladimir Gabulov,Goalkeeper,1983-10-19,22,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Evgeni Pomazan,Goalkeeper,1989-01-31,17,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Sergey Zhideev,Goalkeeper,1987-04-02,19,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Dmitri Abakumov,Goalkeeper,1989-07-08,16,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Sergey Ignashevich,Centre-Back,1979-07-14,26,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Aleksey Berezutski,Centre-Back,1982-06-20,24,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Vasili Berezutski,Centre-Back,1982-06-20,24,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Ivan Taranov,Centre-Back,1986-06-22,20,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Anton Grigorjev,Centre-Back,1985-12-13,20,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Oleg Malyukov,Centre-Back,1985-01-16,21,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Vasili Penyasov,Centre-Back,1987-07-27,18,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Caner Erkin,Left-Back,1988-10-04,17,Turkey,CSKA Moscow,Premier Liga,2006/2007,2006
Chidi Odiah,Right-Back,1983-12-17,22,Nigeria,CSKA Moscow,Premier Liga,2006/2007,2006
Valeri Safonov,Right-Back,1987-05-13,19,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Eduardo Ratinho,Right-Back,1987-09-17,18,Brazil,CSKA Moscow,Premier Liga,2006/2007,2006
Evgeni Aldonin,Defensive Midfield,1980-01-22,26,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Elvir Rahimic,Defensive Midfield,1976-04-04,30,Bosnia-Herzegovina,CSKA Moscow,Premier Liga,2006/2007,2006
Deividas Semberas,Defensive Midfield,1978-08-02,27,Lithuania,CSKA Moscow,Premier Liga,2006/2007,2006
Vadim Gagloev,Defensive Midfield,1989-01-18,17,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Sergey Gorelov,Defensive Midfield,1985-04-29,21,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
Dudu Cearense,Central Midfield,1983-04-15,23,Brazil,CSKA Moscow,Premier Liga,2006/2007,2006
Milos Krasic,Central Midfield,1984-11-01,21,Serbia,CSKA Moscow,Premier Liga,2006/2007,2006
Pavel Mamaev,Central Midfield,1988-09-17,17,Russia,CSKA Moscow,Premier Liga,2006/2007,2006
