player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Oliver Kahn,Goalkeeper,1969-06-15,37,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Michael Rensing,Goalkeeper,1984-05-14,22,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Thomas Kraft,Goalkeeper,1988-07-22,17,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Bernd Dreher,Goalkeeper,1966-11-02,39,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Lúcio,Centre-Back,1978-05-08,28,Brazil,Bayern Munich,Bundesliga,2006/2007,2006
Daniel Van Buyten,Centre-Back,1978-02-07,28,Belgium,Bayern Munich,Bundesliga,2006/2007,2006
Martín Demichelis,Centre-Back,1980-12-20,25,Argentina,Bayern Munich,Bundesliga,2006/2007,2006
Valérien Ismaël,Centre-Back,1975-09-28,30,France,Bayern Munich,Bundesliga,2006/2007,2006
Christian Saba,Centre-Back,1978-12-29,27,Ghana,Bayern Munich,Bundesliga,2006/2007,2006
Mats Hummels,Centre-Back,1988-12-16,17,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Willy Sagnol,Right-Back,1977-03-18,29,France,Bayern Munich,Bundesliga,2006/2007,2006
Philipp Lahm,Right-Back,1983-11-11,22,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Andreas Görlitz,Right-Back,1982-01-31,24,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Christian Lell,Right-Back,1984-08-29,21,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Mark van Bommel,Defensive Midfield,1977-04-22,29,Netherlands,Bayern Munich,Bundesliga,2006/2007,2006
Owen Hargreaves,Defensive Midfield,1981-01-20,25,England,Bayern Munich,Bundesliga,2006/2007,2006
Andreas Ottl,Defensive Midfield,1985-03-01,21,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Stephan Fürstner,Defensive Midfield,1987-09-11,18,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Bastian Schweinsteiger,Central Midfield,1984-08-01,21,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Julio dos Santos,Central Midfield,1983-05-07,23,Paraguay,Bayern Munich,Bundesliga,2006/2007,2006
Louis Ngwat-Mahop,Central Midfield,1987-09-16,18,Cameroon,Bayern Munich,Bundesliga,2006/2007,2006
Hasan Salihamidzic,Right Midfield,1977-01-01,29,Bosnia-Herzegovina,Bayern Munich,Bundesliga,2006/2007,2006
Sebastian Deisler,Right Midfield,1980-01-05,26,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Ali Karimi,Attacking Midfield,1978-11-08,27,Iran,Bayern Munich,Bundesliga,2006/2007,2006
Mehmet Scholl,Attacking Midfield,1970-10-16,35,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Lukas Podolski,Second Striker,1985-06-04,21,Germany,Bayern Munich,Bundesliga,2006/2007,2006
Roy Makaay,Centre-Forward,1975-03-09,31,Netherlands,Bayern Munich,Bundesliga,2006/2007,2006
Claudio Pizarro,Centre-Forward,1978-10-03,27,Peru,Bayern Munich,Bundesliga,2006/2007,2006
Roque Santa Cruz,Centre-Forward,1981-08-16,24,Paraguay,Bayern Munich,Bundesliga,2006/2007,2006
Stefan Maierhofer,Centre-Forward,1982-08-16,23,Austria,Bayern Munich,Bundesliga,2006/2007,2006
Tim Wiese,Goalkeeper,1981-12-17,24,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Andreas Reinke,Goalkeeper,1969-01-10,37,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Kasper Jensen,Goalkeeper,1982-10-07,23,Denmark,SV Werder Bremen,Bundesliga,2006/2007,2006
Christian Vander,Goalkeeper,1980-10-24,25,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Per Mertesacker,Centre-Back,1984-09-29,21,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Petri Pasanen,Centre-Back,1980-09-24,25,Finland,SV Werder Bremen,Bundesliga,2006/2007,2006
Naldo,Centre-Back,1982-09-10,23,Brazil,SV Werder Bremen,Bundesliga,2006/2007,2006
Frank Fahrenhorst,Centre-Back,1977-09-24,28,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Christian Schulz,Centre-Back,1983-04-01,23,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Florian Mohr,Centre-Back,1984-08-25,21,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Pierre Womé,Left-Back,1979-03-26,27,Cameroon,SV Werder Bremen,Bundesliga,2006/2007,2006
Patrick Owomoyela,Right-Back,1979-11-05,26,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Jérôme Polenz,Right-Back,1986-11-07,19,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Sebastian Schachten,Right-Back,1984-11-06,21,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Torsten Frings,Defensive Midfield,1976-11-22,29,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Frank Baumann,Defensive Midfield,1975-10-29,30,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Jurica Vranjes,Defensive Midfield,1980-01-31,26,Croatia,SV Werder Bremen,Bundesliga,2006/2007,2006
Peter Niemeyer,Defensive Midfield,1983-11-22,22,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Kevin Schindler,Defensive Midfield,1988-05-21,18,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Tim Borowski,Central Midfield,1980-05-02,26,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Daniel Jensen,Central Midfield,1979-06-25,27,Denmark,SV Werder Bremen,Bundesliga,2006/2007,2006
Clemens Fritz,Central Midfield,1980-12-07,25,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Leon Andreasen,Central Midfield,1983-04-23,23,Denmark,SV Werder Bremen,Bundesliga,2006/2007,2006
Amaury Bischoff,Central Midfield,1987-03-31,19,Portugal,SV Werder Bremen,Bundesliga,2006/2007,2006
Diego,Attacking Midfield,1985-02-28,21,Brazil,SV Werder Bremen,Bundesliga,2006/2007,2006
Aaron Hunt,Attacking Midfield,1986-09-04,19,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Kevin Artmann,Attacking Midfield,1986-04-21,20,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Mohamed Zidan,Second Striker,1981-12-11,24,Egypt,SV Werder Bremen,Bundesliga,2006/2007,2006
Miroslav Klose,Centre-Forward,1978-06-09,28,Germany,SV Werder Bremen,Bundesliga,2006/2007,2006
Ivan Klasnic,Centre-Forward,1980-01-29,26,Croatia,SV Werder Bremen,Bundesliga,2006/2007,2006
Markus Rosenberg,Centre-Forward,1982-09-27,23,Sweden,SV Werder Bremen,Bundesliga,2006/2007,2006
Hugo Almeida,Centre-Forward,1984-05-23,22,Portugal,SV Werder Bremen,Bundesliga,2006/2007,2006
Martin Harnik,Centre-Forward,1987-06-10,19,Austria,SV Werder Bremen,Bundesliga,2006/2007,2006
Frank Rost,Goalkeeper,1973-06-30,33,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Sascha Kirschstein,Goalkeeper,1980-06-09,26,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Stefan Wächter,Goalkeeper,1978-04-20,28,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Wolfgang Hesl,Goalkeeper,1986-01-13,20,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Vincent Kompany,Centre-Back,1986-04-10,20,Belgium,Hamburger SV,Bundesliga,2006/2007,2006
Joris Mathijsen,Centre-Back,1980-04-05,26,Netherlands,Hamburger SV,Bundesliga,2006/2007,2006
Bastian Reinhardt,Centre-Back,1975-11-19,30,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Mathias Abel,Centre-Back,1981-06-22,25,Germany,Hamburger SV,Bundesliga,2006/2007,2006
René Klingbeil,Centre-Back,NA,25,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Sasan Gouhari,Centre-Back,1985-09-30,20,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Thimothée Atouba,Left-Back,1982-02-17,24,Cameroon,Hamburger SV,Bundesliga,2006/2007,2006
Juan Pablo Sorín,Left-Back,1976-05-05,30,Argentina,Hamburger SV,Bundesliga,2006/2007,2006
Guy Demel,Right-Back,1981-06-13,25,Cote d'Ivoire,Hamburger SV,Bundesliga,2006/2007,2006
Volker Schmidt,Right-Back,1978-09-22,27,Germany,Hamburger SV,Bundesliga,2006/2007,2006
David Jarolim,Defensive Midfield,1979-05-17,27,Czech Republic,Hamburger SV,Bundesliga,2006/2007,2006
Raphael Wicky,Defensive Midfield,1977-04-26,29,Switzerland,Hamburger SV,Bundesliga,2006/2007,2006
Nigel de Jong,Defensive Midfield,1984-11-30,21,Netherlands,Hamburger SV,Bundesliga,2006/2007,2006
Collin Benjamin,Defensive Midfield,1978-08-03,27,Namibia,Hamburger SV,Bundesliga,2006/2007,2006
Markus Karl,Defensive Midfield,1986-02-14,20,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Benny Feilhaber,Central Midfield,1985-01-19,21,United States,Hamburger SV,Bundesliga,2006/2007,2006
Oliver Hampel,Central Midfield,1985-03-02,21,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Mehdi Mahdavikia,Right Midfield,1977-07-24,28,Iran,Hamburger SV,Bundesliga,2006/2007,2006
Alexander Laas,Left Midfield,1984-05-05,22,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Mario Fillinger,Left Midfield,1984-10-10,21,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Rafael van der Vaart,Attacking Midfield,1983-02-11,23,Netherlands,Hamburger SV,Bundesliga,2006/2007,2006
Piotr Trochowski,Attacking Midfield,1984-03-22,22,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Änis Ben-Hatira,Attacking Midfield,1988-07-18,17,Tunisia,Hamburger SV,Bundesliga,2006/2007,2006
Sidney Sam,Right Winger,1988-01-31,18,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Ivica Olic,Centre-Forward,1979-09-14,26,Croatia,Hamburger SV,Bundesliga,2006/2007,2006
Boubacar Sanogo,Centre-Forward,1982-12-17,23,Cote d'Ivoire,Hamburger SV,Bundesliga,2006/2007,2006
Danijel Ljuboja,Centre-Forward,1978-09-04,27,Serbia,Hamburger SV,Bundesliga,2006/2007,2006
Paolo Guerrero,Centre-Forward,1984-01-01,22,Peru,Hamburger SV,Bundesliga,2006/2007,2006
Benjamin Lauth,Centre-Forward,1981-08-04,24,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Besart Berisha,Centre-Forward,1985-07-29,20,Kosovo,Hamburger SV,Bundesliga,2006/2007,2006
Massimo Cannizzaro,Centre-Forward,1981-04-03,25,Italy,Hamburger SV,Bundesliga,2006/2007,2006
Rouwen Hennings,Centre-Forward,1987-08-28,18,Germany,Hamburger SV,Bundesliga,2006/2007,2006
Frank Rost,Goalkeeper,1973-06-30,33,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Manuel Neuer,Goalkeeper,1986-03-27,20,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Dennis Lamczyk,Goalkeeper,1987-02-15,19,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Toni Tapalovic,Goalkeeper,1980-10-10,25,Croatia,FC Schalke 04,Bundesliga,2006/2007,2006
Ralf Fährmann,Goalkeeper,1988-09-27,17,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Marcelo Bordon,Centre-Back,1976-01-07,30,Brazil,FC Schalke 04,Bundesliga,2006/2007,2006
Mladen Krstajic,Centre-Back,1974-03-04,32,Serbia,FC Schalke 04,Bundesliga,2006/2007,2006
Mathias Abel,Centre-Back,1981-06-22,25,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Tim Hoogland,Centre-Back,1985-06-11,21,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Benedikt Höwedes,Centre-Back,1988-02-29,18,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Darío Rodríguez,Left-Back,1974-09-17,31,Uruguay,FC Schalke 04,Bundesliga,2006/2007,2006
Christian Pander,Left-Back,1983-08-28,22,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Sebastian Boenisch,Left-Back,1987-02-01,19,Poland,FC Schalke 04,Bundesliga,2006/2007,2006
Rafinha,Right-Back,1985-09-07,20,Brazil,FC Schalke 04,Bundesliga,2006/2007,2006
Timo Kunert,Right-Back,1987-03-12,19,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Fabian Ernst,Defensive Midfield,1979-05-30,27,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Zlatan Bajramovic,Defensive Midfield,1979-08-12,26,Bosnia-Herzegovina,FC Schalke 04,Bundesliga,2006/2007,2006
Markus Heppke,Defensive Midfield,1986-04-11,20,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Hamit Altintop,Right Midfield,1982-12-08,23,Turkey,FC Schalke 04,Bundesliga,2006/2007,2006
Gustavo Varela,Right Midfield,1978-05-14,28,Uruguay,FC Schalke 04,Bundesliga,2006/2007,2006
Levan Kobiashvili,Left Midfield,1977-07-10,28,Georgia,FC Schalke 04,Bundesliga,2006/2007,2006
Lincoln,Attacking Midfield,1979-01-22,27,Brazil,FC Schalke 04,Bundesliga,2006/2007,2006
Halil Altintop,Attacking Midfield,1982-12-08,23,Turkey,FC Schalke 04,Bundesliga,2006/2007,2006
Alexander Baumjohann,Attacking Midfield,1987-01-23,19,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
Mesut Özil,Attacking Midfield,1988-10-15,17,Germany,FC Schalke 04,Bundesliga,2006/2007,2006
