player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Júlio César,Goalkeeper,1979-09-03,26,Brazil,FC Internazionale,Serie A,2006/2007,2006
Francesco Toldo,Goalkeeper,1971-12-02,34,Italy,FC Internazionale,Serie A,2006/2007,2006
Fabián Carini,Goalkeeper,1979-12-26,26,Uruguay,FC Internazionale,Serie A,2006/2007,2006
Paolo Orlandoni,Goalkeeper,1972-08-12,33,Italy,FC Internazionale,Serie A,2006/2007,2006
Paolo Tornaghi,Goalkeeper,1988-06-21,18,Italy,FC Internazionale,Serie A,2006/2007,2006
Luca Bonfiglio,Goalkeeper,1988-01-23,18,Italy,FC Internazionale,Serie A,2006/2007,2006
Davide Ciceri,Goalkeeper,1988-01-12,18,Italy,FC Internazionale,Serie A,2006/2007,2006
Wálter Samuel,Centre-Back,1978-03-23,28,Argentina,FC Internazionale,Serie A,2006/2007,2006
Iván Córdoba,Centre-Back,1976-08-11,29,Colombia,FC Internazionale,Serie A,2006/2007,2006
Nicolás Burdisso,Centre-Back,1981-04-12,25,Argentina,FC Internazionale,Serie A,2006/2007,2006
Marco Materazzi,Centre-Back,1973-08-19,32,Italy,FC Internazionale,Serie A,2006/2007,2006
Marco Andreolli,Centre-Back,1986-06-10,20,Italy,FC Internazionale,Serie A,2006/2007,2006
Leonardo Bonucci,Centre-Back,1987-05-01,19,Italy,FC Internazionale,Serie A,2006/2007,2006
Luca Ceccarelli,Centre-Back,1983-03-20,23,Italy,FC Internazionale,Serie A,2006/2007,2006
Ivan Marconi,Centre-Back,1989-10-25,16,Italy,FC Internazionale,Serie A,2006/2007,2006
Daniele Marino,Centre-Back,1988-07-25,17,Italy,FC Internazionale,Serie A,2006/2007,2006
Andrea Mei,Centre-Back,1989-05-18,17,Italy,FC Internazionale,Serie A,2006/2007,2006
Marco Modolo,Centre-Back,1989-03-23,17,Italy,FC Internazionale,Serie A,2006/2007,2006
Dennis Esposito,Centre-Back,1988-01-25,18,Italy,FC Internazionale,Serie A,2006/2007,2006
Giuseppe Figliomeni,Centre-Back,1987-06-02,19,Italy,FC Internazionale,Serie A,2006/2007,2006
Fabio Grosso,Left-Back,1977-11-28,28,Italy,FC Internazionale,Serie A,2006/2007,2006
Maxwell,Left-Back,1981-08-27,24,Brazil,FC Internazionale,Serie A,2006/2007,2006
Francesco Coco,Left-Back,1977-01-08,29,Italy,FC Internazionale,Serie A,2006/2007,2006
